NodeNumber,Total Deformation (m)
13708,6.27E-04
13709,6.49E-04
13710,2.25E-04
13711,1.93E-04
13712,1.96E-04
13713,1.43E-05
13714,1.39E-05
13715,1.48E-05
13716,1.51E-05
13717,4.68E-04
13718,4.56E-04
13719,4.62E-04
13720,1.39E-05
13721,1.21E-05
13722,1.13E-05
13723,1.24E-05
13724,1.31E-05
13725,6.78E-06
13726,7.28E-06
13727,8.32E-06
13728,7.08E-06
13729,7.41E-06
13730,6.64E-06
13731,7.05E-06
13732,2.65E-05
13733,1.71E-05
13734,1.88E-05
13735,2.51E-05
13736,2.03E-05
13737,5.32E-04
13738,4.94E-04
13739,4.88E-04
13740,5.18E-04
13741,5.15E-04
13742,5.04E-04
13743,2.71E-05
13744,2.94E-05
13745,2.41E-05
13746,1.08E-04
13747,9.33E-05
13748,9.28E-05
13749,4.69E-04
13750,5.06E-04
13751,4.68E-04
13752,4.92E-04
13753,4.80E-04
13754,4.90E-04
13755,8.43E-06
13756,7.27E-06
13757,6.82E-06
13758,6.44E-06
13759,6.31E-06
13760,7.60E-06
13761,4.67E-04
13762,4.50E-04
13763,4.77E-04
13764,4.59E-04
13765,1.35E-04
13766,1.27E-04
13767,1.47E-04
13768,1.33E-04
13769,5.30E-04
13770,5.36E-04
13771,5.15E-04
13772,1.14E-04
13773,1.22E-04
13774,1.06E-04
13775,1.19E-04
13776,1.13E-04
13777,1.06E-04
13778,1.48E-05
13779,1.45E-05
13780,1.55E-05
13781,1.38E-05
13782,1.45E-05
13783,1.12E-05
13784,1.25E-05
13785,1.15E-05
13786,1.21E-05
13787,3.23E-04
13788,3.65E-04
13789,3.10E-04
13790,3.46E-04
13791,3.33E-04
13792,4.32E-05
13793,3.15E-05
13794,3.27E-05
13795,4.85E-05
13796,2.86E-04
13797,2.73E-04
13798,2.46E-04
13799,2.46E-04
13800,2.98E-04
13801,3.34E-04
13802,3.12E-05
13803,3.53E-05
13804,4.06E-05
13805,2.71E-05
13806,3.02E-05
13807,7.05E-06
13808,6.19E-06
13809,8.33E-06
13810,6.51E-06
13811,7.05E-06
13812,8.78E-06
13813,9.27E-06
13814,8.14E-06
13815,1.06E-05
13816,1.07E-05
13817,5.62E-04
13818,5.66E-04
13819,5.40E-04
13820,5.37E-04
13821,5.54E-04
13822,1.36E-04
13823,1.21E-04
13824,1.42E-04
13825,1.22E-04
13826,7.80E-05
13827,1.01E-04
13828,4.77E-04
13829,4.78E-04
13830,4.65E-04
13831,4.51E-04
13832,2.83E-07
13833,1.28E-07
13834,1.63E-07
13835,1.58E-07
13836,2.41E-07
13837,2.17E-07
13838,2.65E-07
13839,2.87E-07
13840,2.54E-07
13841,2.19E-07
13842,1.49E-07
13843,2.06E-07
13844,2.58E-07
13845,1.28E-07
13846,1.21E-07
13847,1.66E-07
13848,2.03E-07
13849,2.47E-07
13850,2.20E-07
13851,1.26E-07
13852,1.75E-07
13853,1.91E-07
13854,2.27E-07
13855,2.35E-07
13856,1.10E-10
13857,5.35E-11
13858,1.30E-10
13859,6.12E-11
13860,1.72E-10
13861,1.66E-10
13862,6.30E-07
13863,3.35E-07
13864,5.98E-07
13865,4.21E-07
13866,4.80E-07
13867,5.36E-07
13868,6.38E-07
13869,4.45E-07
13870,6.10E-07
13871,4.09E-07
13872,4.93E-07
13873,5.79E-07
13874,6.50E-07
13875,5.43E-07
13876,6.50E-07
13877,4.34E-07
13878,6.87E-07
13879,4.33E-07
13880,5.43E-07
13881,4.85E-07
13882,6.69E-07
13883,5.70E-07
13884,5.98E-07
13885,4.23E-07
13886,5.68E-07
13887,5.65E-07
13888,6.74E-07
13889,6.58E-07
13890,6.50E-07
13891,5.42E-07
13892,5.32E-07
13893,9.20E-07
13894,8.22E-07
13895,9.49E-07
13896,8.85E-07
13897,7.52E-07
13898,5.97E-07
13899,6.71E-07
13900,6.54E-07
13901,8.86E-07
13902,9.02E-07
13903,7.66E-07
13904,9.41E-07
13905,9.94E-07
13906,6.72E-07
13907,9.34E-07
13908,8.12E-07
13909,8.22E-07
13910,9.05E-07
13911,6.97E-07
13912,9.59E-07
13913,8.02E-07
13914,8.09E-07
13915,7.83E-07
13916,8.61E-07
13917,8.62E-07
13918,7.27E-07
13919,5.55E-07
13920,6.63E-07
13921,8.16E-07
13922,5.36E-07
13923,7.45E-07
13924,7.99E-07
13925,8.28E-07
13926,7.04E-07
13927,6.23E-07
13928,5.81E-07
13929,7.16E-07
13930,6.66E-07
13931,9.40E-07
13932,9.65E-07
13933,9.07E-07
13934,8.25E-07
13935,7.57E-07
13936,7.92E-07
13937,8.83E-07
13938,8.20E-07
13939,7.03E-07
13940,9.82E-07
13941,9.74E-07
13942,8.87E-07
13943,1.06E-06
13944,1.05E-06
13945,8.53E-07
13946,9.68E-07
13947,8.48E-07
13948,9.30E-07
13949,9.77E-07
13950,6.65E-12
13951,3.57E-12
13952,7.40E-12
13953,2.63E-12
13954,2.11E-12
13955,4.51E-12
13956,1.09E-09
13957,3.04E-09
13958,9.91E-10
13959,4.72E-09
13960,3.15E-09
13961,1.51E-09
13962,1.83E-09
13963,1.55E-12
13964,1.36E-12
13965,4.54E-12
13966,2.92E-12
13967,1.04E-12
13968,2.53E-12
13969,6.17E-07
13970,8.84E-07
13971,9.34E-07
13972,7.54E-07
13973,8.07E-07
13974,9.37E-07
13975,6.03E-07
13976,8.68E-07
13977,8.83E-07
13978,7.59E-07
13979,7.73E-07
13980,3.89E-09
13981,5.48E-09
13982,1.33E-09
13983,2.07E-09
13984,1.51E-09
13985,2.75E-09
13986,6.08E-09
13987,8.88E-07
13988,7.10E-07
13989,1.02E-06
13990,8.49E-07
13991,9.61E-07
13992,1.01E-06
13993,8.67E-07
13994,7.74E-07
13995,8.52E-07
13996,9.56E-07
13997,7.15E-07
13998,4.35E-07
13999,7.08E-07
14000,5.56E-07
14001,5.73E-07
14002,6.73E-07
14003,4.62E-07
14004,5.21E-07
14005,5.99E-07
14006,4.17E-07
14007,5.64E-07
14008,6.58E-07
14009,4.69E-07
14010,4.37E-07
14011,3.73E-07
14012,3.19E-07
14013,4.98E-07
14014,5.00E-07
14015,4.29E-07
14016,3.29E-07
14017,3.44E-07
14018,4.43E-07
14019,3.34E-07
14020,4.97E-07
14021,4.95E-07
14022,4.55E-07
14023,4.12E-07
14024,4.30E-07
14025,3.49E-07
14026,3.93E-07
14027,2.79E-07
14028,5.74E-12
14029,1.57E-11
14030,7.46E-12
14031,1.90E-11
14032,9.19E-12
14033,5.38E-12
14034,9.12E-07
14035,9.51E-07
14036,8.96E-07
14037,6.79E-07
14038,8.12E-07
14039,8.20E-07
14040,8.73E-07
14041,7.60E-07
14042,6.38E-07
14043,8.70E-07
14044,7.40E-07
14045,8.83E-07
14046,9.27E-07
14047,8.16E-07
14048,7.65E-07
14049,6.41E-07
14050,8.31E-07
14051,6.98E-07
14052,7.64E-07
14053,1.74E-13
14054,2.80E-13
14055,1.03E-13
14056,1.09E-13
14057,1.92E-13
14058,1.92E-13
14059,6.61E-10
14060,9.49E-10
14061,8.70E-10
14062,5.30E-10
14063,4.34E-10
14064,3.79E-10
14065,3.46E-08
14066,5.45E-08
14067,6.66E-08
14068,2.00E-08
14069,4.90E-08
14070,2.71E-08
14071,6.50E-08
14072,3.56E-13
14073,3.00E-13
14074,6.39E-13
14075,4.44E-13
14076,2.20E-13
14077,2.32E-13
14078,3.85E-13
14079,5.38E-08
14080,5.04E-08
14081,1.78E-08
14082,3.52E-08
14083,3.01E-08
14084,2.04E-08
14085,3.88E-08
14086,3.16E-08
14087,1.56E-10
14088,3.35E-10
14089,8.86E-11
14090,3.86E-10
14091,1.02E-10
14092,3.71E-11
14093,8.03E-11
14094,2.19E-11
14095,8.51E-11
14096,2.98E-11
14097,5.95E-11
14098,2.64E-07
14099,2.68E-07
14100,1.91E-07
14101,3.68E-07
14102,3.73E-07
14103,4.09E-07
14104,3.19E-07
14105,3.18E-07
14106,2.24E-07
14107,3.18E-07
14108,9.68E-07
14109,9.80E-07
14110,8.71E-07
14111,8.31E-07
14112,9.84E-07
14113,7.28E-07
14114,6.64E-07
14115,6.93E-07
14116,7.30E-07
14117,8.94E-07
14118,8.71E-07
14119,8.38E-07
14120,8.45E-07
14121,1.01E-06
14122,9.10E-07
14123,1.01E-06
14124,1.03E-06
14125,7.72E-07
14126,8.99E-07
14127,7.73E-07
14128,9.56E-07
14129,9.25E-07
14130,1.06E-06
14131,1.09E-06
14132,9.92E-07
14133,8.39E-07
14134,1.10E-06
14135,9.02E-07
14136,1.04E-06
14137,8.90E-07
14138,9.33E-07
14139,1.01E-06
14140,9.02E-07
14141,1.01E-06
14142,9.77E-07
14143,7.54E-07
14144,8.30E-07
14145,1.03E-06
14146,1.02E-06
14147,8.50E-07
14148,1.03E-06
14149,8.93E-07
14150,9.25E-07
14151,7.25E-07
14152,8.03E-07
14153,9.96E-07
14154,8.92E-07
14155,7.06E-07
14156,9.95E-07
14157,7.57E-07
14158,8.59E-07
14159,1.02E-06
14160,7.48E-07
14161,9.28E-07
14162,8.37E-07
14163,8.96E-07
14164,1.09E-06
14165,1.07E-06
14166,1.01E-06
14167,8.79E-07
14168,9.30E-07
14169,1.11E-06
14170,8.88E-07
14171,1.06E-06
14172,1.01E-06
14173,9.96E-07
14174,2.66E-07
14175,1.59E-07
14176,2.24E-07
14177,1.55E-07
14178,2.81E-07
14179,2.74E-07
14180,1.97E-07
14181,2.92E-07
14182,1.92E-07
14183,2.28E-07
14184,2.65E-07
14185,4.73E-07
14186,3.47E-07
14187,5.63E-07
14188,4.59E-07
14189,3.47E-07
14190,5.17E-07
14191,4.06E-07
14192,5.12E-07
14193,1.08E-06
14194,1.10E-06
14195,1.02E-06
14196,1.11E-06
14197,1.16E-06
14198,9.92E-07
14199,1.04E-06
14200,1.03E-06
14201,1.18E-06
14202,1.17E-06
14203,1.11E-06
14204,1.25E-06
14205,1.18E-06
14206,5.86E-12
14207,1.22E-11
14208,2.17E-11
14209,1.70E-11
14210,8.26E-12
14211,9.22E-07
14212,6.16E-07
14213,8.77E-07
14214,7.10E-07
14215,7.64E-07
14216,7.40E-07
14217,8.89E-07
14218,7.14E-07
14219,8.51E-07
14220,9.93E-07
14221,1.16E-06
14222,1.16E-06
14223,1.09E-06
14224,1.18E-06
14225,1.24E-06
14226,1.09E-06
14227,1.26E-06
14228,2.51E-07
14229,2.97E-07
14230,3.37E-07
14231,3.85E-07
14232,4.27E-07
14233,4.57E-07
14234,3.61E-07
14235,4.64E-07
14236,3.18E-07
14237,2.86E-10
14238,5.21E-10
14239,3.19E-10
14240,6.19E-10
14241,9.75E-10
14242,3.31E-07
14243,5.95E-07
14244,4.52E-07
14245,4.80E-07
14246,5.29E-07
14247,4.06E-07
14248,4.93E-07
14249,6.07E-07
14250,9.99E-07
14251,9.96E-07
14252,1.07E-06
14253,1.06E-06
14254,8.66E-07
14255,8.91E-07
14256,1.08E-06
14257,1.07E-06
14258,8.63E-07
14259,9.67E-07
14260,1.00E-06
14261,8.86E-07
14262,1.01E-06
14263,9.95E-07
14264,8.39E-07
14265,9.64E-07
14266,9.21E-07
14267,7.35E-07
14268,8.11E-07
14269,8.85E-07
14270,9.94E-07
14271,9.77E-07
14272,9.11E-07
14273,9.27E-07
14274,9.97E-07
14275,1.18E-06
14276,1.06E-06
14277,1.18E-06
14278,9.61E-07
14279,1.16E-06
14280,1.17E-06
14281,1.20E-06
14282,1.04E-06
14283,1.08E-06
14284,9.46E-07
14285,1.12E-06
14286,1.12E-06
14287,1.13E-06
14288,1.11E-06
14289,1.01E-06
14290,9.84E-07
14291,3.91E-07
14292,6.50E-07
14293,6.08E-07
14294,5.24E-07
14295,5.10E-07
14296,3.81E-07
14297,3.99E-07
14298,4.41E-07
14299,4.60E-07
14300,5.29E-07
14301,5.70E-07
14302,9.92E-07
14303,9.02E-07
14304,9.78E-07
14305,9.19E-07
14306,1.02E-06
14307,1.23E-06
14308,1.09E-06
14309,1.22E-06
14310,1.14E-06
14311,1.24E-06
14312,1.25E-06
14313,1.15E-06
14314,8.11E-08
14315,1.43E-07
14316,5.97E-08
14317,1.05E-07
14318,1.36E-07
14319,1.20E-07
14320,5.11E-08
14321,7.76E-13
14322,1.30E-12
14323,8.55E-13
14324,1.98E-12
14325,1.04E-12
14326,1.12E-06
14327,9.66E-07
14328,1.19E-06
14329,1.15E-06
14330,1.15E-06
14331,1.10E-06
14332,1.04E-06
14333,1.01E-06
14334,1.13E-06
14335,1.23E-06
14336,1.20E-06
14337,1.22E-06
14338,1.19E-06
14339,1.00E-06
14340,1.15E-06
14341,1.14E-06
14342,1.12E-06
14343,1.12E-06
14344,9.88E-07
14345,1.19E-06
14346,1.05E-06
14347,1.01E-06
14348,1.14E-06
14349,1.16E-06
14350,1.06E-06
14351,1.16E-06
14352,1.17E-06
14353,1.03E-06
14354,9.63E-07
14355,6.27E-11
14356,1.69E-11
14357,3.41E-11
14358,1.74E-11
14359,4.41E-12
14360,2.91E-12
14361,1.83E-12
14362,2.05E-12
14363,1.60E-12
14364,2.68E-12
14365,3.27E-07
14366,4.30E-07
14367,3.51E-07
14368,2.43E-07
14369,3.28E-07
14370,2.36E-07
14371,3.26E-07
14372,4.31E-07
14373,1.10E-06
14374,9.03E-07
14375,1.13E-06
14376,1.15E-06
14377,1.04E-06
14378,1.14E-06
14379,9.95E-07
14380,9.63E-07
14381,1.09E-06
14382,1.06E-06
14383,9.57E-07
14384,1.11E-06
14385,1.10E-06
14386,1.16E-06
14387,1.17E-06
14388,1.03E-06
14389,1.00E-06
14390,1.10E-06
14391,1.23E-06
14392,1.10E-06
14393,1.25E-06
14394,1.22E-06
14395,1.24E-06
14396,1.16E-06
14397,1.10E-06
14398,1.22E-06
14399,2.74E-10
14400,7.65E-11
14401,5.82E-11
14402,2.05E-10
14403,5.28E-08
14404,1.93E-08
14405,2.34E-08
14406,4.87E-08
14407,2.62E-08
14408,3.70E-08
14409,1.06E-06
14410,1.10E-06
14411,8.52E-07
14412,1.03E-06
14413,1.10E-06
14414,1.03E-06
14415,9.81E-07
14416,9.27E-07
14417,1.03E-06
14418,8.52E-07
14419,5.49E-07
14420,7.20E-07
14421,5.15E-07
14422,6.81E-07
14423,6.28E-07
14424,6.97E-07
14425,5.57E-07
14426,6.79E-07
14427,5.19E-07
14428,9.14E-07
14429,1.07E-06
14430,1.09E-06
14431,9.84E-07
14432,8.64E-07
14433,1.02E-06
14434,9.30E-07
14435,7.39E-09
14436,3.31E-09
14437,8.42E-09
14438,2.77E-09
14439,5.42E-09
14440,5.99E-09
14441,1.08E-06
14442,9.25E-07
14443,1.09E-06
14444,1.08E-06
14445,1.11E-06
14446,1.04E-06
14447,9.79E-07
14448,9.12E-07
14449,1.06E-07
14450,9.62E-08
14451,7.37E-08
14452,8.35E-08
14453,9.34E-08
14454,1.14E-06
14455,9.95E-07
14456,1.19E-06
14457,1.14E-06
14458,1.14E-06
14459,1.22E-06
14460,1.23E-06
14461,1.07E-06
14462,1.06E-13
14463,5.86E-14
14464,7.00E-14
14465,7.63E-14
14466,7.19E-14
14467,6.83E-14
14468,5.16E-14
14469,9.21E-14
14470,7.69E-14
14471,9.11E-07
14472,6.88E-07
14473,8.17E-07
14474,9.18E-07
14475,8.59E-07
14476,8.68E-07
14477,7.13E-07
14478,4.97E-07
14479,3.87E-07
14480,4.63E-07
14481,4.15E-07
14482,4.79E-07
14483,4.17E-07
14484,4.98E-07
14485,8.42E-07
14486,9.80E-07
14487,6.96E-07
14488,9.27E-07
14489,9.20E-07
14490,6.83E-07
14491,7.94E-07
14492,8.99E-07
14493,8.05E-07
14494,1.00E-06
14495,1.03E-06
14496,7.62E-07
14497,7.64E-07
14498,9.37E-07
14499,1.00E-06
14500,7.73E-07
14501,8.92E-07
14502,8.41E-07
14503,1.00E-06
14504,1.03E-06
14505,7.46E-07
14506,7.46E-07
14507,9.46E-07
14508,8.83E-07
14509,7.95E-07
14510,8.61E-07
14511,9.69E-14
14512,7.79E-14
14513,1.02E-13
14514,2.94E-09
14515,2.60E-09
14516,8.16E-09
14517,4.72E-09
14518,1.19E-07
14519,6.38E-08
14520,8.94E-08
14521,6.01E-08
14522,5.09E-08
14523,4.90E-12
14524,3.35E-12
14525,3.61E-12
14526,2.72E-12
14527,2.80E-12
14528,1.18E-06
14529,1.11E-06
14530,1.21E-06
14531,1.24E-06
14532,1.28E-06
14533,1.11E-06
14534,1.07E-06
14535,1.05E-06
14536,8.75E-07
14537,1.11E-06
14538,1.13E-06
14539,9.94E-07
14540,9.45E-07
14541,1.07E-06
14542,8.66E-07
14543,1.08E-06
14544,1.08E-06
14545,9.30E-07
14546,1.13E-06
14547,1.13E-06
14548,9.87E-07
14549,1.07E-06
14550,9.82E-07
14551,2.17E-07
14552,2.37E-07
14553,1.38E-07
14554,1.79E-07
14555,1.95E-07
14556,2.16E-07
14557,2.50E-11
14558,2.75E-11
14559,8.60E-12
14560,2.50E-10
14561,1.55E-10
14562,1.41E-10
14563,6.98E-11
14564,9.13E-07
14565,8.93E-07
14566,1.01E-06
14567,9.12E-07
14568,1.01E-06
14569,9.49E-07
14570,1.03E-06
14571,4.48E-07
14572,5.72E-07
14573,6.08E-07
14574,6.86E-07
14575,4.67E-07
14576,5.10E-07
14577,6.10E-07
14578,4.05E-07
14579,1.70E-07
14580,2.88E-07
14581,3.21E-07
14582,3.07E-07
14583,2.81E-07
14584,2.20E-07
14585,1.99E-07
14586,2.72E-10
14587,7.53E-10
14588,3.81E-10
14589,1.21E-06
14590,1.13E-06
14591,1.28E-06
14592,1.16E-06
14593,1.26E-06
14594,1.09E-06
14595,1.22E-06
14596,1.05E-06
14597,1.23E-06
14598,1.20E-06
14599,1.12E-06
14600,1.16E-06
14601,1.04E-06
14602,1.13E-06
14603,1.13E-06
14604,1.12E-06
14605,1.05E-06
14606,1.04E-06
14607,1.01E-06
14608,1.12E-06
14609,2.00E-08
14610,5.15E-09
14611,1.08E-08
14612,9.82E-07
14613,1.19E-06
14614,1.17E-06
14615,1.12E-06
14616,9.92E-07
14617,1.12E-06
14618,1.21E-06
14619,1.05E-06
14620,9.25E-07
14621,8.24E-07
14622,7.19E-07
14623,9.32E-07
14624,8.45E-07
14625,7.69E-07
14626,7.96E-07
14627,8.80E-07
14628,6.71E-07
14629,1.20E-06
14630,1.11E-06
14631,1.26E-06
14632,1.27E-06
14633,1.18E-06
14634,1.30E-06
14635,1.13E-06
14636,1.07E-06
14637,1.21E-06
14638,1.19E-06
14639,1.21E-06
14640,1.06E-06
14641,1.08E-06
14642,8.88E-10
14643,6.86E-10
14644,4.36E-10
14645,1.19E-06
14646,1.08E-06
14647,1.15E-06
14648,1.16E-06
14649,1.08E-06
14650,1.02E-06
14651,1.03E-06
14652,1.03E-06
14653,8.71E-07
14654,1.07E-06
14655,1.09E-06
14656,9.67E-07
14657,9.75E-07
14658,9.68E-10
14659,7.76E-10
14660,1.34E-09
14661,1.27E-09
14662,9.73E-10
14663,8.01E-10
14664,1.13E-06
14665,1.17E-06
14666,1.17E-06
14667,1.18E-06
14668,1.10E-06
14669,1.04E-06
14670,2.05E-07
14671,1.05E-07
14672,2.06E-07
14673,1.71E-07
14674,1.20E-07
14675,1.79E-07
14676,1.25E-07
14677,1.70E-07
14678,1.56E-09
14679,2.54E-09
14680,1.27E-09
14681,3.01E-13
14682,1.10E-13
14683,3.40E-13
14684,1.41E-13
14685,1.84E-13
14686,2.14E-13
14687,1.26E-13
14688,2.06E-12
14689,6.75E-13
14690,4.80E-13
14691,3.64E-07
14692,5.63E-07
14693,4.47E-07
14694,6.13E-07
14695,3.83E-07
14696,6.02E-07
14697,5.80E-07
14698,4.53E-07
14699,3.63E-07
14700,4.66E-07
14701,4.88E-07
14702,1.00E-06
14703,7.04E-07
14704,9.98E-07
14705,9.50E-07
14706,6.83E-07
14707,8.03E-07
14708,7.67E-07
14709,8.42E-07
14710,4.92E-07
14711,5.44E-07
14712,6.48E-07
14713,5.13E-07
14714,5.61E-07
14715,5.50E-07
14716,5.71E-07
14717,9.72E-07
14718,1.05E-06
14719,1.09E-06
14720,9.45E-07
14721,9.81E-07
14722,1.07E-06
14723,1.08E-06
14724,1.08E-06
14725,8.63E-07
14726,8.23E-07
14727,9.98E-07
14728,9.47E-07
14729,1.15E-06
14730,1.08E-06
14731,1.15E-06
14732,1.18E-06
14733,1.09E-06
14734,1.21E-06
14735,1.04E-06
14736,1.13E-06
14737,1.21E-06
14738,1.08E-06
14739,1.04E-06
14740,1.18E-06
14741,1.21E-06
14742,1.16E-06
14743,9.10E-07
14744,3.13E-07
14745,1.68E-07
14746,3.27E-07
14747,1.69E-07
14748,2.50E-07
14749,2.84E-07
14750,1.19E-06
14751,1.19E-06
14752,1.07E-06
14753,1.02E-06
14754,1.14E-06
14755,6.39E-07
14756,6.45E-07
14757,4.44E-07
14758,4.26E-07
14759,4.48E-07
14760,5.63E-07
14761,6.48E-07
14762,5.78E-07
14763,1.65E-07
14764,1.18E-07
14765,1.43E-07
14766,1.72E-07
14767,1.14E-07
14768,1.14E-06
14769,1.22E-06
14770,1.24E-06
14771,1.29E-06
14772,1.20E-06
14773,1.14E-06
14774,1.13E-06
14775,7.80E-13
14776,1.35E-12
14777,2.89E-12
14778,3.37E-11
14779,4.67E-11
14780,7.35E-09
14781,1.44E-08
14782,1.27E-08
14783,6.27E-10
14784,3.79E-07
14785,2.75E-07
14786,2.34E-07
14787,3.03E-07
14788,3.05E-07
14789,3.37E-07
14790,2.46E-07
14791,5.46E-07
14792,8.77E-07
14793,8.15E-07
14794,6.29E-07
14795,7.92E-07
14796,8.37E-07
14797,5.85E-07
14798,7.33E-07
14799,7.17E-07
14800,8.87E-07
14801,1.02E-06
14802,1.05E-06
14803,1.13E-06
14804,8.79E-07
14805,6.29E-13
14806,1.80E-13
14807,2.37E-13
14808,4.23E-07
14809,4.25E-07
14810,2.37E-07
14811,3.24E-07
14812,3.07E-07
14813,2.79E-07
14814,3.62E-07
14815,4.15E-07
14816,4.07E-07
14817,1.06E-06
14818,1.18E-06
14819,1.19E-06
14820,1.12E-06
14821,1.07E-06
14822,1.02E-06
14823,1.28E-06
14824,1.30E-06
14825,1.22E-06
14826,1.33E-06
14827,1.39E-11
14828,3.06E-11
14829,1.06E-06
14830,9.47E-07
14831,1.18E-06
14832,1.08E-06
14833,1.16E-06
14834,1.09E-06
14835,1.08E-06
14836,1.19E-06
14837,9.67E-07
14838,1.17E-06
14839,1.19E-06
14840,1.02E-06
14841,1.12E-06
14842,1.10E-06
14843,1.17E-06
14844,1.07E-06
14845,9.07E-07
14846,1.15E-06
14847,1.16E-06
14848,1.17E-06
14849,1.17E-06
14850,1.03E-06
14851,1.05E-06
14852,8.94E-07
14853,3.33E-10
14854,8.68E-11
14855,2.16E-10
14856,1.07E-09
14857,9.81E-10
14858,3.85E-10
14859,6.73E-07
14860,4.20E-07
14861,5.59E-07
14862,5.32E-07
14863,6.25E-07
14864,8.40E-07
14865,1.04E-06
14866,1.05E-06
14867,8.90E-07
14868,1.01E-06
14869,8.49E-07
14870,5.71E-07
14871,7.67E-07
14872,6.24E-07
14873,7.67E-07
14874,7.95E-07
14875,7.31E-07
14876,5.78E-07
14877,6.84E-07
14878,6.44E-12
14879,9.87E-12
14880,1.33E-11
14881,5.52E-12
14882,7.04E-08
14883,3.60E-08
14884,8.56E-08
14885,1.11E-07
14886,5.11E-07
14887,4.35E-07
14888,3.31E-07
14889,3.76E-07
14890,4.94E-07
14891,4.58E-07
14892,1.15E-06
14893,1.15E-06
14894,1.04E-06
14895,1.14E-06
14896,1.16E-06
14897,1.04E-06
14898,9.33E-07
14899,1.16E-06
14900,1.15E-06
14901,1.13E-06
14902,1.06E-06
14903,1.17E-06
14904,9.84E-07
14905,9.66E-07
14906,9.66E-07
14907,6.21E-07
14908,6.85E-07
14909,9.14E-07
14910,9.09E-07
14911,6.76E-07
14912,7.94E-07
14913,1.03E-06
14914,1.11E-06
14915,1.00E-06
14916,9.07E-07
14917,1.09E-06
14918,8.43E-07
14919,1.01E-06
14920,9.81E-07
14921,9.68E-07
14922,4.26E-12
14923,3.83E-12
14924,1.44E-09
14925,1.07E-06
14926,9.02E-07
14927,1.01E-06
14928,9.40E-07
14929,1.04E-06
14930,9.39E-07
14931,1.01E-06
14932,8.16E-07
14933,7.86E-07
14934,8.89E-07
14935,6.67E-07
14936,7.72E-07
14937,3.25E-14
14938,2.02E-14
14939,1.66E-14
14940,2.17E-14
14941,2.09E-14
14942,2.83E-07
14943,2.80E-07
14944,2.34E-07
14945,3.85E-07
14946,3.49E-07
14947,4.28E-07
14948,3.89E-07
14949,3.29E-07
14950,2.85E-07
14951,1.08E-06
14952,8.98E-07
14953,8.74E-07
14954,1.03E-06
14955,8.68E-07
14956,9.75E-07
14957,8.41E-07
14958,8.96E-07
14959,1.19E-06
14960,1.09E-06
14961,1.15E-06
14962,1.20E-06
14963,1.22E-06
14964,1.13E-06
14965,1.08E-06
14966,1.19E-06
14967,1.06E-06
14968,1.16E-06
14969,1.21E-06
14970,1.03E-06
14971,1.13E-06
14972,8.30E-07
14973,8.46E-07
14974,9.89E-07
14975,9.40E-07
14976,9.41E-07
14977,6.52E-07
14978,6.74E-07
14979,6.01E-07
14980,6.60E-07
14981,4.79E-07
14982,5.41E-07
14983,9.59E-07
14984,6.51E-07
14985,6.77E-07
14986,8.71E-07
14987,8.49E-07
14988,8.12E-07
14989,6.93E-07
14990,3.94E-13
14991,1.85E-13
14992,1.64E-13
14993,3.39E-13
14994,2.17E-13
14995,8.85E-12
14996,1.83E-09
14997,3.35E-09
14998,2.12E-09
14999,1.62E-09
15000,2.30E-09
15001,2.15E-10
15002,1.09E-10
15003,2.10E-12
15004,1.83E-12
15005,2.40E-12
15006,2.57E-12
15007,1.19E-07
15008,1.43E-07
15009,3.44E-13
15010,5.49E-13
15011,3.38E-13
15012,7.87E-07
15013,7.90E-07
15014,8.54E-07
15015,7.45E-07
15016,1.18E-06
15017,1.15E-06
15018,1.04E-06
15019,1.06E-06
15020,1.02E-08
15021,2.53E-09
15022,1.86E-08
15023,3.76E-08
15024,3.50E-08
15025,2.11E-08
15026,3.03E-08
15027,6.03E-14
15028,2.88E-14
15029,4.24E-14
15030,2.56E-14
15031,4.47E-07
15032,3.79E-07
15033,2.71E-07
15034,3.31E-07
15035,5.10E-07
15036,5.12E-07
15037,3.93E-07
15038,4.77E-07
15039,1.15E-06
15040,1.17E-06
15041,1.13E-06
15042,1.03E-06
15043,1.00E-06
15044,3.37E-07
15045,3.03E-07
15046,2.25E-07
15047,2.96E-07
15048,2.80E-07
15049,2.61E-07
15050,5.95E-07
15051,7.27E-07
15052,7.42E-07
15053,5.96E-07
15054,6.37E-07
15055,9.83E-13
15056,2.13E-12
15057,2.35E-12
15058,1.54E-12
15059,1.22E-12
15060,1.91E-12
15061,1.14E-06
15062,1.16E-06
15063,1.14E-06
15064,1.02E-06
15065,1.07E-06
15066,9.44E-07
15067,9.03E-07
15068,8.72E-07
15069,8.67E-07
15070,7.77E-07
15071,8.50E-07
15072,6.95E-07
15073,1.08E-06
15074,1.19E-06
15075,1.20E-06
15076,1.07E-06
15077,1.15E-06
15078,1.19E-06
15079,1.14E-06
15080,1.18E-06
15081,1.07E-06
15082,1.16E-06
15083,1.25E-06
15084,1.27E-06
15085,1.14E-06
15086,1.37E-06
15087,1.29E-06
15088,1.22E-06
15089,5.19E-07
15090,3.94E-07
15091,5.20E-07
15092,5.22E-07
15093,3.96E-07
15094,5.99E-07
15095,4.51E-07
15096,6.05E-07
15097,6.49E-07
15098,6.65E-07
15099,7.63E-07
15100,6.62E-07
15101,5.56E-07
15102,6.26E-07
15103,5.71E-07
15104,5.26E-07
15105,6.38E-07
