NodeNumber,Total Deformation (m)
2849,1.8359e-007
2850,3.5201e-007
2851,9.7786e-008
2852,9.7096e-007
2853,2.7568e-007
2854,8.5642e-008
2855,1.9793e-007
2856,1.0784e-006
2857,1.3684e-006
2858,7.0648e-007
2859,1.9603e-006
2860,2.88e-006
2861,2.9973e-006
2862,5.2715e-007
2863,1.0748e-007
2864,2.45e-007
2865,6.6544e-007
2866,2.486e-007
2867,1.508e-006
2868,1.3966e-006
2869,1.0245e-006
2870,7.7547e-007
2871,3.0299e-007
2872,1.2781e-006
2873,3.6581e-007
2874,1.9469e-006
2875,2.874e-006
2876,2.1095e-006
2877,2.6691e-007
2878,1.0868e-007
2879,9.6931e-007
2880,9.9693e-007
2881,7.8099e-008
2882,4.5241e-007
2883,4.2834e-007
2884,2.942e-007
2885,4.1365e-007
2886,1.4643e-007
2887,6.5249e-007
2888,1.3531e-006
2889,1.1548e-006
2890,7.1726e-007
2891,3.6996e-007
2892,3.7936e-007
2893,4.1848e-007
2894,4.6658e-007
2895,1.9912e-007
2896,6.2283e-007
2897,4.7545e-007
2898,7.4206e-007
2899,1.3844e-006
2900,1.3485e-006
2901,1.9302e-006
2902,2.0411e-006
2903,1.7355e-006
2904,8.6706e-007
2905,1.9033e-006
2906,1.647e-006
2907,1.9099e-006
2908,3.7358e-006
2909,1.982e-006
2910,3.1108e-007
2911,1.0245e-007
2912,3.7108e-007
2913,9.5007e-007
2914,6.2869e-007
2915,1.159e-006
2916,1.0069e-006
2917,5.2837e-007
2918,4.5936e-007
2919,3.1716e-007
2920,3.1641e-007
2921,2.4016e-007
2922,4.0199e-007
2923,2.5326e-007
2924,4.2359e-007
2925,5.9156e-007
2926,4.6786e-007
2927,4.5026e-007
2928,4.2051e-007
2929,6.6121e-007
2930,9.4221e-007
2931,4.7542e-007
2932,6.3725e-007
2933,8.1162e-007
2934,7.8451e-007
2935,6.1828e-007
2936,5.934e-007
2937,5.6475e-007
2938,1.157e-006
2939,9.2821e-007
2940,1.501e-006
2941,1.1932e-006
2942,1.0391e-006
2943,1.8784e-006
2944,1.3381e-006
2945,1.778e-006
2946,1.5613e-006
2947,1.5088e-006
2948,8.723e-007
2949,1.292e-006
2950,8.788e-007
2951,1.8301e-006
2952,1.4592e-006
2953,6.1104e-007
2954,1.1807e-006
2955,1.5243e-006
2956,2.042e-006
2957,1.1037e-006
2958,9.218e-007
2959,9.3524e-007
2960,1.0912e-006
2961,4.8441e-007
2962,4.2698e-007
2963,5.4883e-007
2964,4.4819e-007
2965,6.8816e-007
2966,4.562e-007
2967,8.28e-007
2968,5.1696e-007
2969,6.9826e-007
2970,7.407e-007
2971,1.2352e-006
2972,5.2452e-007
2973,6.986e-007
2974,8.034e-007
2975,8.5618e-007
2976,6.7266e-007
2977,6.5831e-007
2978,1.5614e-006
2979,1.3639e-006
2980,5.2842e-007
2981,5.3731e-007
2982,5.0251e-007
2983,6.8784e-007
2984,7.1784e-007
2985,1.6782e-006
2986,6.8697e-007
2987,7.5794e-007
2988,9.3434e-007
2989,5.5251e-007
2990,7.1098e-007
2991,6.4579e-007
2992,7.7248e-007
2993,9.781e-007
2994,6.0087e-007
2995,6.0257e-007
2996,7.0117e-007
2997,3.7533e-007
2998,5.9479e-007
2999,9.0982e-007
3000,1.3229e-006
3001,1.1477e-006
3002,9.1839e-007
3003,4.7931e-007
3004,6.9181e-007
3005,4.977e-007
3006,5.6093e-007
3007,6.8099e-007
3008,1.194e-006
3009,1.4084e-006
3010,7.805e-007
3011,8.2998e-007
3012,1.3181e-006
3013,9.8009e-007
3014,1.4129e-006
3015,1.7908e-006
3016,1.301e-006
3017,1.4071e-006
3018,1.523e-006
3019,8.888e-007
3020,9.2245e-007
3021,3.2262e-007
3022,9.3967e-007
3023,9.4065e-007
3024,4.5022e-007
3025,3.29e-007
3026,8.7816e-007
3027,1.0018e-006
3028,6.154e-007
3029,8.3221e-007
3030,1.0864e-006
3031,1.9433e-006
3032,8.9269e-007
3033,8.0964e-007
3034,1.076e-006
3035,4.9583e-007
3036,6.6963e-007
3037,4.543e-006
3038,4.2085e-006
3039,8.7564e-007
3040,9.3226e-007
3041,1.2298e-006
3042,7.2912e-007
3043,4.4746e-007
3044,6.9992e-007
3045,6.087e-006
3046,1.7464e-006
3047,2.1869e-006
3048,1.2975e-006
3049,8.1798e-007
3050,1.1873e-006
3051,5.9416e-007
3052,1.4223e-006
3053,1.722e-007
3054,1.7283e-006
3055,3.5554e-007
3056,2.0802e-007
3057,3.635e-007
3058,9.5554e-007
3059,2.6884e-006
3060,5.2602e-007
3061,6.3331e-007
3062,5.8995e-007
3063,1.5166e-007
3064,6.3673e-007
3065,1.578e-006
3066,5.8142e-007
3067,4.1162e-007
3068,4.3904e-007
3069,7.1119e-007
3070,7.199e-006
3071,6.255e-006
3072,6.1282e-007
3073,5.9998e-007
3074,4.7679e-007
3075,1.6734e-006
3076,1.6427e-006
3077,8.3476e-007
3078,6.7275e-007
3079,7.119e-007
3080,8.91e-007
3081,7.6825e-007
3082,9.7606e-007
3083,5.9061e-007
3084,5.04e-007
3085,7.6243e-007
3086,5.8924e-007
3087,1.2548e-006
3088,4.4687e-007
3089,1.227e-006
3090,1.2959e-006
3091,1.1223e-006
3092,9.249e-007
3093,7.927e-007
3094,7.1607e-007
3095,8.9137e-007
3096,9.9953e-007
3097,9.8891e-007
3098,9.957e-007
3099,1.0459e-006
3100,1.2351e-006
3101,1.7552e-006
3102,9.985e-007
3103,7.023e-007
3104,4.5052e-007
3105,6.9231e-007
3106,6.0745e-007
3107,6.9331e-007
3108,8.7609e-005
3109,7.8802e-007
3110,6.4643e-007
3111,5.6711e-007
3112,8.6968e-007
3113,5.8511e-007
3114,5.8514e-007
3115,8.4759e-007
3116,9.0696e-007
3117,1.2777e-006
3118,1.209e-006
3119,1.1189e-006
3120,7.2866e-007
3121,9.3459e-007
3122,5.9081e-007
3123,6.4629e-007
3124,8.5882e-007
3125,7.7618e-007
3126,6.6598e-007
3127,6.1661e-007
3128,5.231e-007
3129,7.0461e-007
3130,7.9544e-007
3131,9.3612e-007
3132,6.155e-007
3133,1.1898e-006
3134,8.4826e-007
3135,6.4957e-007
3136,7.092e-007
3137,8.7135e-007
3138,1.5778e-006
3139,6.9773e-007
3140,5.1201e-007
3141,5.1998e-007
3142,5.8141e-007
3143,6.946e-007
3144,1.092e-006
3145,7.8453e-007
3146,6.7743e-007
3147,8.8193e-007
3148,5.5414e-007
3149,4.1158e-007
3150,4.6284e-007
3151,1.0091e-006
3152,7.8801e-007
3153,6.4632e-007
3154,6.4742e-007
3155,8.2941e-007
3156,7.7023e-007
3157,7.2282e-007
3158,8.9924e-007
3159,7.7892e-007
3160,5.2686e-007
3161,6.2073e-007
3162,6.5856e-007
3163,3.3827e-007
3164,7.086e-007
3165,5.4124e-007
3166,1.0782e-006
3167,1.1255e-006
3168,7.4159e-007
3169,9.2323e-007
3170,7.0108e-007
3171,7.0293e-007
3172,6.7643e-007
3173,5.929e-007
3174,1.1051e-006
3175,1.3101e-006
3176,1.136e-006
3177,1.0415e-006
3178,1.053e-006
3179,1.155e-006
3180,8.0654e-007
3181,8.1272e-007
3182,8.4936e-007
3183,1.3731e-006
3184,7.144e-007
3185,9.1532e-007
3186,4.5018e-007
3187,3.7207e-007
3188,5.6382e-007
3189,7.1157e-007
3190,6.1517e-007
3191,4.6597e-007
3192,5.0403e-007
3193,6.4244e-007
3194,6.8165e-007
3195,3.6325e-007
3196,6.3805e-007
3197,6.7365e-007
3198,5.5496e-007
3199,6.4765e-007
3200,6.8095e-007
3201,4.4608e-007
3202,4.2687e-007
3203,7.4192e-007
3204,5.6799e-007
3205,8.6228e-007
3206,9.4581e-007
3207,1.6408e-006
3208,1.4497e-006
3209,1.497e-006
3210,2.1062e-006
3211,2.582e-006
3212,1.0318e-006
3213,9.2872e-007
3214,1.0863e-006
3215,8.3433e-007
3216,7.7151e-007
3217,1.2521e-006
3218,7.3276e-007
3219,7.6673e-007
3220,7.7399e-007
3221,1.0146e-006
3222,7.6505e-007
3223,8.0891e-007
3224,1.2173e-006
3225,1.2009e-006
3226,1.0629e-006
3227,4.379e-007
3228,2.3819e-007
3229,1.8123e-006
3230,5.2533e-007
3231,7.6251e-007
3232,9.507e-007
3233,5.864e-007
3234,3.0551e-007
3235,8.3883e-007
3236,8.9267e-007
3237,1.1127e-006
3238,7.8306e-007
3239,8.3392e-007
3240,8.5936e-007
3241,5.8313e-007
3242,8.4167e-007
3243,2.2519e-006
3244,1.6129e-006
3245,6.0232e-007
3246,4.8563e-007
3247,6.3822e-007
3248,4.693e-007
3249,6.0616e-007
3250,4.6669e-007
3251,4.054e-007
3252,5.1985e-007
3253,2.6424e-007
3254,1.9259e-006
3255,5.0804e-007
3256,5.7632e-007
3257,5.404e-007
3258,6.4404e-007
3259,8.3767e-007
3260,9.4954e-007
3261,1.0553e-006
3262,1.2442e-006
3263,7.5034e-007
3264,2.2356e-007
3265,2.9529e-007
3266,3.7329e-007
3267,1.8787e-006
3268,1.3027e-007
3269,2.2057e-007
3270,1.7678e-007
3271,8.8234e-008
3272,1.3605e-006
3273,1.0165e-006
3274,4.1336e-007
3275,1.7972e-006
3276,1.2602e-006
3277,1.6086e-006
3278,5.9734e-006
3279,6.7317e-006
3280,3.4383e-007
3281,3.1717e-007
3282,6.1956e-007
3283,1.1555e-006
3284,1.4927e-006
3285,9.655e-007
3286,5.1319e-006
3287,1.1506e-006
3288,7.8013e-007
3289,5.9027e-007
3290,6.8788e-007
3291,7.5253e-007
3292,4.7536e-007
3293,6.3831e-007
3294,6.474e-007
3295,1.289e-006
3296,3.8841e-007
3297,7.1635e-007
3298,5.6683e-007
3299,6.1449e-007
3300,6.3134e-007
3301,1.9793e-006
3302,2.1364e-006
3303,1.4542e-006
3304,9.7924e-007
3305,1.9719e-006
3306,1.2719e-006
3307,1.7081e-006
3308,5.4723e-007
3309,5.9314e-007
3310,6.785e-007
3311,6.0353e-007
3312,3.2617e-007
3313,4.9709e-007
3314,8.2389e-007
3315,7.8889e-007
3316,7.5557e-007
3317,1.3412e-006
3318,7.4182e-007
3319,1.1694e-006
3320,1.4849e-006
3321,1.1035e-006
3322,1.6638e-006
3323,9.1666e-007
3324,7.1541e-007
3325,4.8626e-007
3326,4.9312e-007
3327,4.4405e-007
3328,5.9148e-007
3329,6.9282e-007
3330,8.8941e-007
3331,5.1816e-007
3332,6.7788e-007
3333,6.5925e-007
3334,3.9793e-007
3335,6.0985e-007
3336,9.6104e-007
3337,9.5269e-007
3338,6.32e-007
3339,6.042e-007
3340,4.2875e-007
3341,1.2452e-006
3342,1.4557e-006
3343,1.5917e-006
3344,6.3531e-007
3345,4.1298e-007
3346,1.4505e-006
3347,1.2709e-006
3348,1.2167e-006
3349,1.3126e-006
3350,1.2579e-006
3351,1.1931e-006
3352,6.5849e-007
3353,3.3954e-007
3354,5.9942e-007
3355,6.5642e-007
3356,4.6611e-007
3357,4.1886e-007
3358,8.3462e-007
3359,6.0144e-007
3360,3.0866e-007
3361,4.6613e-007
3362,5.9837e-007
3363,6.8777e-007
3364,2.8958e-007
3365,4.2678e-007
3366,3.1804e-007
3367,4.8146e-007
3368,1.0925e-006
3369,1.4402e-006
3370,9.3478e-007
3371,9.2638e-007
3372,8.9746e-007
3373,1.1164e-006
3374,1.2497e-006
3375,1.1184e-006
3376,1.7804e-006
3377,1.6656e-006
3378,1.8829e-006
3379,1.6228e-006
3380,1.9444e-006
3381,3.3684e-006
3382,2.2638e-006
3383,1.1803e-006
3384,9.1395e-007
3385,1.5256e-006
3386,1.1714e-006
3387,5.6556e-007
3388,6.2201e-007
3389,5.0536e-007
3390,6.4889e-007
3391,5.8894e-007
3392,4.81e-007
3393,5.4162e-007
3394,5.6375e-007
3395,5.7065e-007
3396,4.2967e-007
3397,5.5307e-007
3398,7.7456e-007
3399,4.3445e-007
3400,3.4771e-007
3401,4.3919e-007
3402,6.3292e-007
3403,1.317e-006
3404,9.8525e-007
3405,1.9936e-007
3406,4.6688e-007
3407,3.674e-007
3408,1.0402e-006
3409,2.4318e-007
3410,2.7323e-007
3411,1.2707e-006
3412,1.7872e-006
3413,3.5207e-007
3414,6.554e-009
3415,5.4256e-008
3416,2.2219e-007
3417,2.9161e-006
3418,7.8868e-006
3419,1.4321e-005
3420,1.9011e-006
3421,7.3088e-008
3422,3.2107e-006
3423,8.7298e-006
3424,2.4942e-007
3425,3.4776e-005
3426,4.5055e-007
3427,4.6366e-007
3428,2.7401e-007
3429,8.8951e-007
3430,1.0953e-006
3431,4.3067e-007
3432,4.2786e-007
3433,1.0431e-006
3434,6.3557e-007
3435,1.4681e-006
3436,8.374e-007
3437,5.5938e-007
3438,4.718e-007
3439,5.0639e-007
3440,3.8694e-007
3441,3.6964e-007
3442,5.0145e-007
3443,8.4029e-007
3444,9.2103e-007
3445,1.2455e-006
3446,1.0483e-006
3447,7.7568e-007
3448,1.0649e-006
3449,6.5818e-007
3450,4.9734e-007
3451,5.9725e-007
3452,4.7885e-007
3453,4.5962e-007
3454,3.455e-007
3455,4.6347e-007
3456,5.8227e-007
3457,7.2899e-007
3458,6.8209e-007
3459,6.7255e-007
3460,4.7691e-007
3461,7.0205e-007
3462,4.6116e-007
3463,3.5912e-007
3464,4.1558e-007
3465,4.581e-007
3466,5.1455e-007
3467,6.2199e-007
3468,5.581e-007
3469,7.2742e-007
3470,6.6562e-007
3471,6.3579e-007
3472,6.4716e-007
3473,8.7308e-007
3474,1.1657e-006
3475,1.6383e-006
3476,7.2292e-007
3477,8.8326e-007
3478,7.8671e-007
3479,8.549e-007
3480,2.2584e-006
3481,1.3305e-006
3482,1.2535e-006
3483,1.5703e-006
3484,1.0887e-006
3485,8.4757e-007
3486,8.4957e-007
3487,1.9296e-006
3488,8.3945e-007
3489,8.4465e-007
3490,8.2099e-007
3491,7.8004e-007
3492,1.2822e-006
3493,1.0034e-006
3494,7.9958e-007
3495,1.1529e-006
3496,1.3345e-006
3497,7.1133e-007
3498,4.325e-007
3499,4.2848e-007
3500,5.3992e-007
3501,5.4179e-007
3502,5.9204e-007
3503,5.2216e-007
3504,2.6931e-007
3505,6.5481e-007
3506,5.1676e-007
3507,7.4786e-007
3508,5.3051e-007
3509,5.6463e-007
3510,6.7919e-007
3511,6.2947e-007
3512,6.6657e-007
3513,1.7702e-006
3514,8.9886e-007
3515,8.4756e-007
3516,1.0323e-006
3517,1.4652e-006
3518,1.0784e-006
3519,1.0823e-006
3520,3.5439e-007
3521,5.3728e-007
3522,7.6833e-007
3523,8.0503e-007
3524,7.1226e-007
3525,7.4678e-007
3526,7.7754e-007
3527,8.3498e-007
3528,7.4365e-007
3529,8.5738e-007
3530,5.0452e-007
3531,4.2192e-007
3532,8.55e-007
3533,5.5436e-007
3534,6.4485e-007
3535,5.9061e-007
3536,4.6858e-007
3537,4.6683e-007
3538,3.1342e-007
3539,3.8297e-007
3540,6.0141e-007
3541,6.5121e-007
3542,1.2243e-006
3543,1.4537e-006
3544,7.296e-007
3545,8.476e-007
3546,1.0125e-006
3547,6.2737e-007
3548,7.1356e-007
3549,4.4839e-007
3550,4.0899e-007
3551,4.1051e-007
3552,4.7719e-007
3553,5.7112e-007
3554,8.1674e-007
3555,6.9193e-007
3556,7.2164e-007
3557,1.6246e-006
3558,1.1356e-006
3559,2.4343e-006
3560,1.0953e-006
3561,7.8457e-007
3562,9.6618e-007
3563,1.4647e-006
3564,1.9462e-006
3565,9.2463e-007
3566,4.7892e-007
3567,5.1103e-007
3568,5.3664e-007
3569,6.7194e-007
3570,7.5574e-007
3571,5.2511e-007
3572,6.3668e-007
3573,9.0469e-007
3574,9.713e-007
3575,1.1775e-006
3576,8.8412e-007
3577,6.9532e-007
3578,6.5732e-007
3579,4.8973e-007
3580,3.2851e-007
3581,1.0126e-006
3582,4.6857e-007
3583,8.359e-007
3584,8.2927e-007
3585,1.1605e-006
3586,6.5546e-007
3587,4.7321e-007
3588,2.0214e-006
3589,5.6639e-007
3590,1.0185e-006
3591,1.106e-006
3592,1.0606e-006
3593,7.4157e-007
3594,4.3587e-007
3595,4.1001e-007
3596,6.956e-007
3597,1.6841e-006
3598,3.0662e-007
3599,4.2471e-007
3600,3.3803e-007
3601,8.7607e-007
3602,8.1767e-007
3603,6.1647e-007
3604,6.5019e-007
3605,7.003e-007
3606,8.9166e-007
3607,1.7172e-006
3608,1.2682e-006
3609,6.0941e-007
3610,7.0021e-007
3611,5.6371e-007
3612,6.8451e-007
3613,5.5311e-007
3614,5.5049e-007
3615,2.5471e-007
3616,7.2549e-007
3617,5.4316e-007
3618,6.7309e-007
3619,5.2919e-007
3620,4.2625e-007
3621,8.7531e-007
3622,8.9306e-007
3623,1.0482e-006
3624,1.1327e-006
3625,1.0241e-006
3626,1.5411e-006
3627,1.3647e-006
3628,8.5964e-007
3629,8.8164e-007
3630,6.4193e-007
3631,6.0581e-007
3632,9.4049e-007
3633,9.8469e-007
3634,9.0839e-007
3635,6.7556e-007
3636,8.1692e-007
3637,6.6928e-007
3638,8.4657e-007
3639,7.1883e-007
3640,8.0548e-007
3641,5.7001e-007
3642,2.1726e-007
3643,4.7286e-007
3644,1.2775e-006
3645,8.1177e-007
3646,7.0428e-007
3647,1.4002e-006
3648,1.4211e-006
3649,3.5125e-007
3650,6.3136e-007
3651,3.2795e-007
3652,7.78e-007
3653,1.0587e-006
3654,7.99e-007
3655,8.0071e-007
3656,9.1153e-007
3657,7.1046e-007
3658,6.0148e-007
3659,4.8168e-007
3660,8.9686e-007
3661,1.1176e-006
3662,8.4023e-007
3663,6.0132e-007
3664,7.0017e-007
3665,7.5945e-007
3666,5.4579e-007
3667,1.1803e-006
3668,6.7257e-007
3669,9.4114e-007
3670,6.9031e-007
3671,9.1776e-007
3672,9.5475e-007
3673,4.8274e-007
3674,6.2776e-007
3675,8.0715e-007
3676,8.1953e-007
3677,3.7268e-007
3678,4.4938e-007
3679,7.0864e-007
3680,5.7339e-007
3681,4.3123e-007
3682,7.2865e-007
3683,5.8506e-007
3684,4.8089e-007
3685,7.8842e-007
3686,5.9729e-007
3687,6.4921e-007
3688,5.9408e-007
3689,7.5444e-007
3690,9.1131e-007
3691,1.0694e-006
3692,8.6512e-007
3693,5.3648e-007
3694,2.6144e-007
3695,2.44e-006
3696,1.3098e-006
3697,9.5673e-007
3698,5.157e-007
3699,1.0377e-006
3700,4.6321e-007
3701,5.1261e-007
3702,3.6436e-007
3703,6.1061e-007
3704,6.6951e-007
3705,7.0842e-007
3706,1.0245e-006
3707,6.2645e-007
3708,4.9983e-007
3709,5.5938e-007
3710,1.9051e-006
3711,1.0287e-006
3712,7.0426e-007
3713,8.4889e-007
3714,6.1577e-007
3715,4.8286e-007
3716,6.4313e-007
3717,9.6621e-007
3718,8.0446e-007
3719,7.8996e-007
3720,5.3559e-007
3721,6.8171e-007
3722,7.1952e-007
3723,6.9655e-007
3724,3.1214e-007
3725,7.6294e-007
3726,7.2634e-007
3727,6.4563e-007
3728,4.305e-007
3729,1.1713e-006
3730,6.3458e-007
3731,1.1091e-006
3732,4.3691e-007
3733,6.4063e-007
3734,3.9436e-007
3735,6.4368e-007
3736,4.0331e-007
3737,4.835e-007
3738,1.1821e-006
3739,1.4937e-006
3740,1.0374e-006
3741,6.3671e-007
3742,6.7992e-007
3743,1.0312e-006
3744,1.2851e-006
3745,8.6325e-007
3746,5.3046e-007
3747,6.0996e-007
3748,8.4446e-007
3749,6.3672e-007
3750,4.2575e-007
3751,7.1409e-007
3752,9.1862e-007
3753,3.7187e-007
3754,9.2434e-007
3755,7.7775e-007
3756,7.8912e-007
3757,4.5676e-007
3758,6.3959e-007
3759,7.6137e-007
3760,1.9783e-006
3761,1.031e-006
3762,1.011e-006
3763,8.3253e-007
3764,5.9023e-007
3765,6.1855e-007
3766,5.252e-007
3767,5.8011e-007
3768,6.2873e-007
3769,6.4076e-007
3770,5.5526e-007
3771,1.3265e-006
3772,7.3584e-007
3773,7.5102e-007
3774,4.2506e-007
3775,2.9645e-006
3776,4.4695e-007
3777,1.1022e-006
3778,7.9895e-007
3779,1.4266e-006
3780,5.9772e-007
3781,5.4964e-007
3782,6.5324e-007
3783,4.3731e-007
3784,5.5486e-007
3785,5.0634e-007
3786,6.1998e-007
3787,6.795e-007
3788,1.8675e-006
3789,8.3841e-007
3790,1.55e-006
3791,6.9826e-007
3792,9.0416e-007
3793,4.3951e-007
3794,2.0309e-006
3795,2.2621e-006
3796,6.143e-007
3797,4.4536e-007
3798,5.872e-007
3799,1.1255e-006
3800,6.3468e-007
3801,8.4668e-007
3802,7.3416e-006
3803,2.8362e-006
3804,3.2181e-007
3805,8.8816e-007
3806,2.2781e-006
3807,5.8261e-008
3808,2.8704e-006
3809,1.3579e-006
3810,2.885e-006
3811,2.2788e-006
3812,4.9519e-007
3813,4.3272e-006
3814,3.011e-007
3815,3.4809e-007
3816,3.2302e-009
3817,2.5149e-007
3818,6.4985e-007
3819,2.5685e-007
3820,3.1478e-006
3821,4.5134e-007
3822,1.4727e-007
3823,1.0544e-007
3824,5.362e-007
3825,2.4112e-006
3826,5.0751e-006
3827,1.1148e-006
3828,1.8154e-006
3829,1.0166e-007
3830,1.9605e-006
3831,2.1053e-007
3832,8.7338e-008
3833,1.2574e-007
3834,2.626e-006
3835,6.5672e-007
3836,8.5718e-007
3837,6.3356e-006
3838,2.9137e-007
3839,1.6544e-007
3840,1.6018e-006
3841,4.6872e-007
3842,2.482e-006
3843,1.4372e-006
3844,5.1932e-006
3845,9.3043e-006
3846,4.0201e-006
3847,3.6216e-007
3848,2.3792e-006
3849,2.7677e-004
3850,6.8711e-006
3851,2.4596e-006
3852,4.1037e-006
3853,2.8223e-006
3854,2.2769e-006
3855,4.4575e-007
3856,3.096e-007
3857,3.7329e-006
3858,4.0261e-007
3859,2.8963e-007
3860,6.4972e-007
3861,3.4708e-007
3862,3.8083e-007
3863,2.8355e-006
3864,4.5201e-007
3865,1.751e-006
3866,2.1549e-006
3867,4.7143e-006
3868,2.7657e-007
3869,1.4998e-006
3870,1.0806e-006
3871,2.7261e-006
3872,1.4697e-007
3873,1.203e-006
3874,2.5431e-007
3875,1.2862e-007
3876,3.0015e-006
3877,4.2952e-007
3878,6.1661e-007
3879,1.5361e-006
3880,2.3972e-007
3881,3.5846e-007
3882,2.1678e-006
3883,3.2268e-007
3884,1.7443e-007
3885,5.9789e-007
3886,2.5391e-006
3887,1.3389e-007
3888,1.437e-006
3889,4.992e-007
3890,3.069e-004
3891,1.0182e-007
3892,2.7866e-006
3893,9.1668e-007
3894,7.8904e-007
3895,2.0981e-007
3896,3.1786e-007
3897,7.1474e-007
3898,7.8964e-006
3899,8.5169e-007
3900,2.7645e-007
3901,2.884e-007
3902,6.2956e-006
3903,1.4085e-007
3904,1.3209e-006
3905,1.2629e-006
3906,1.7101e-006
3907,3.3688e-006
3908,5.8431e-007
3909,1.8629e-007
3910,8.7251e-007
3911,4.0066e-006
3912,7.8039e-007
3913,2.6239e-006
3914,1.3992e-006
3915,9.1087e-007
3916,6.9597e-007
3917,1.6604e-006
3918,4.0837e-006
3919,2.6352e-006
3920,1.1298e-006
3921,1.0331e-006
3922,5.4431e-007
3923,8.9586e-007
3924,2.6287e-006
3925,1.0737e-006
3926,2.4533e-006
3927,1.4066e-007
3928,1.1071e-006
3929,2.5581e-006
3930,2.6273e-007
3931,1.8918e-006
3932,6.0007e-007
3933,7.7572e-008
3934,5.3681e-007
3935,2.4938e-006
3936,2.4883e-006
3937,2.5824e-007
3938,5.6241e-007
3939,1.4614e-007
3940,6.3527e-007
3941,5.1627e-007
3942,1.4356e-006
3943,2.4555e-007
3944,2.6261e-006
3945,3.9466e-006
3946,5.3549e-007
3947,2.2403e-006
3948,4.0758e-006
3949,4.9065e-007
3950,2.5469e-007
3951,2.3083e-006
3952,1.3029e-005
3953,1.3155e-007
3954,2.2697e-006
3955,1.2577e-006
3956,1.1978e-007
3957,1.7498e-006
3958,3.4876e-006
3959,8.7715e-006
3960,6.2197e-007
3961,4.553e-006
3962,2.6959e-007
3963,2.0881e-007
3964,8.3322e-007
3965,1.828e-006
3966,8.955e-007
3967,3.5635e-006
3968,2.4691e-006
3969,5.0981e-007
3970,1.7352e-006
3971,3.4122e-007
3972,2.531e-007
3973,2.1642e-007
3974,2.2131e-007
3975,6.3323e-006
3976,3.1004e-007
3977,4.1927e-007
3978,1.0188e-006
3979,1.2786e-007
3980,1.288e-006
3981,1.6308e-006
3982,8.0621e-007
3983,2.7314e-007
3984,1.0709e-006
3985,1.4064e-007
3986,3.0047e-006
3987,1.3155e-006
3988,4.3549e-006
3989,1.6742e-006
3990,3.3529e-007
3991,9.934e-007
3992,6.788e-007
3993,1.3153e-007
3994,5.4427e-006
3995,2.0717e-006
3996,4.37e-007
3997,3.4287e-007
3998,5.4562e-007
3999,1.8628e-006
4000,2.8336e-006
4001,1.0413e-006
4002,3.4764e-007
4003,3.5961e-006
4004,4.1785e-007
4005,9.4318e-007
4006,7.8627e-007
4007,3.7856e-007
4008,3.3814e-007
4009,1.1419e-006
4010,4.4675e-007
4011,1.8189e-006
4012,1.3496e-007
4013,8.1841e-007
4014,3.8952e-007
4015,1.1526e-006
4016,7.329e-007
4017,2.6847e-006
4018,1.0984e-006
4019,4.6056e-007
4020,1.3123e-007
4021,1.0903e-006
4022,5.2354e-007
4023,5.267e-006
4024,1.8834e-007
4025,4.4151e-006
4026,2.1807e-007
4027,1.0446e-006
4028,7.9448e-007
4029,1.0537e-006
4030,1.7463e-006
4031,1.6457e-006
4032,1.4914e-006
4033,3.5111e-007
4034,3.5198e-007
4035,5.2228e-007
4036,1.389e-007
4037,2.1674e-007
4038,6.823e-007
4039,1.3263e-006
4040,1.3192e-006
4041,2.0844e-006
4042,3.5583e-007
4043,2.1709e-007
4044,1.7687e-007
4045,4.4538e-007
4046,3.5453e-006
4047,1.304e-006
4048,4.8608e-007
4049,8.2556e-007
4050,1.5745e-007
4051,2.7069e-006
4052,2.3175e-007
4053,2.3141e-006
4054,5.9388e-007
4055,4.4366e-007
4056,2.276e-006
4057,8.0395e-007
4058,2.1618e-007
4059,8.284e-008
4060,7.2519e-007
4061,3.5111e-007
4062,1.525e-006
4063,6.83e-007
4064,8.013e-007
4065,5.0826e-007
4066,2.9335e-007
4067,2.9629e-006
4068,6.6895e-007
4069,8.6189e-007
4070,6.8328e-006
4071,2.7025e-006
4072,2.2909e-006
4073,1.5448e-006
4074,2.407e-006
4075,1.8243e-006
4076,3.7364e-006
4077,3.0248e-006
4078,2.4827e-007
4079,3.6242e-007
4080,9.723e-008
4081,6.9053e-007
4082,2.9109e-006
4083,5.3196e-006
4084,6.8064e-006
4085,1.1412e-007
4086,9.8083e-008
4087,2.1755e-006
4088,4.6879e-006
4089,4.8661e-006
4090,6.2134e-006
4091,1.6098e-006
4092,2.4372e-007
4093,2.1787e-006
4094,2.203e-006
4095,4.1302e-006
4096,2.1992e-006
4097,2.3665e-006
4098,3.3096e-006
4099,1.0092e-006
4100,1.0017e-006
4101,3.1053e-007
4102,1.2143e-007
4103,6.5849e-007
4104,2.112e-007
4105,3.3457e-007
4106,5.7798e-007
4107,2.7871e-006
4108,3.1422e-006
4109,2.3497e-006
4110,9.5865e-007
4111,5.7699e-007
4112,3.3719e-007
4113,7.1702e-007
4114,1.6645e-006
4115,1.7607e-007
4116,2.8018e-006
4117,1.1188e-007
4118,3.9835e-007
4119,2.8936e-007
4120,1.4136e-007
4121,3.3877e-007
4122,4.1373e-006
4123,1.1753e-007
4124,1.8745e-007
4125,3.537e-007
4126,3.2979e-007
4127,3.1743e-006
4128,3.1472e-007
4129,8.0839e-007
4130,2.6678e-007
4131,1.8875e-006
4132,2.4088e-007
