NodeNumber,Equivalent Stress (Pa)
4239,4.33E+07
4240,3.40E+07
4241,1.02E+07
4242,3.81E+07
4243,2.67E+07
4244,3.82E+07
4245,2.62E+07
4246,3.41E+07
4247,6.71E+07
4248,2.97E+07
4249,3.56E+07
4250,2.00E+07
4251,3.83E+07
4252,3.96E+07
4253,6.62E+07
4254,1.59E+07
4255,2.15E+07
4256,2.16E+07
4257,2.53E+07
4258,3.95E+07
4259,4.26E+07
4260,1.16E+07
4261,5.26E+05
4262,5.70E+07
4263,6.41E+05
4264,3.57E+07
4265,2.12E+07
4266,4.12E+07
4267,6.19E+07
4268,6.11E+07
4269,3.91E+06
4270,95083
4271,3.48E+07
4272,3.53E+07
4273,1.17E+07
4274,3.50E+07
4275,4.31E+07
4276,9.31E+07
4277,5.37E+07
4278,4.10E+07
4279,1.87E+07
4280,3.00E+07
4281,2.64E+07
4282,6.82E+07
4283,4.60E+07
4284,4.14E+07
4285,5.82E+07
4286,2.53E+07
4287,3.76E+07
4288,2.90E+07
4289,6.40E+07
4290,5.96E+07
4291,5.98E+07
4292,8.81E+06
4293,3.95E+07
4294,4.89E+07
4295,4.85E+07
4296,4.41E+07
4297,2.70E+07
4298,2.24E+07
4299,2.81E+07
4300,5.25E+07
4301,5.90E+07
4302,1.40E+07
4303,4.16E+07
4304,4.47E+07
4305,6.01E+07
4306,2.33E+07
4307,3.37E+07
4308,6.12E+06
4309,1.99E+06
4310,9.33E+06
4311,9.01E+06
4312,7.17E+06
4313,4.85E+06
4314,5.78E+06
4315,1.70E+06
4316,9.01E+06
4317,8.60E+06
4318,6.82E+06
4319,4.27E+06
4320,4.54E+06
4321,2.71E+06
4322,2.40E+06
4323,6.97E+05
4324,3.35E+06
4325,4.68E+06
4326,3.16E+06
4327,6.84E+05
4328,2.13E+06
4329,1.85E+06
4330,3.23E+06
4331,1.55E+06
4332,7.77E+05
4333,2.84E+06
4334,2.77E+06
4335,1.36E+06
4336,1.27E+06
4337,3.36E+06
4338,9.17E+05
4339,2.21E+05
4340,3.56E+06
4341,3.58E+06
4342,2.09E+06
4343,1.99E+06
4344,1.95E+06
4345,2.83E+06
4346,8.14E+05
4347,8.98E+05
4348,2.92E+06
4349,3.01E+06
4350,1.45E+06
4351,1.46E+06
4352,2.41E+06
4353,1.64E+06
4354,3.38E+05
4355,3.11E+06
4356,3.37E+06
4357,4.51E+06
4358,1.86E+06
4359,1.81E+06
4360,5.13E+06
4361,4.08E+06
4362,8.94E+06
4363,1.82E+06
4364,8.60E+06
4365,6.86E+06
4366,6.07E+06
4367,3.95E+06
4368,5.64E+06
4369,4.31E+06
4370,8.85E+06
4371,8.76E+06
4372,6.72E+06
4373,4.32E+06
4374,4.01E+06
4375,2.23E+06
4376,2.61E+06
4377,3.27E+06
4378,1.33E+06
4379,3.07E+06
4380,2.79E+06
4381,2.70E+06
4382,1.15E+06
4383,1.25E+06
4384,3.02E+06
4385,3.37E+06
4386,3.37E+06
4387,1.75E+06
4388,1.84E+06
4389,1.86E+06
4390,2.56E+06
4391,2.63E+06
4392,2.72E+06
4393,1.20E+06
4394,1.24E+06
4395,2.94E+06
4396,3.18E+06
4397,4.32E+06
4398,1.88E+06
4399,1.71E+06
4400,1.07E+08
4401,2.31E+07
4402,1.17E+08
4403,4.57E+07
4404,1.08E+08
4405,1.17E+08
4406,6.52E+07
4407,7.29E+07
4408,1.06E+08
4409,1.56E+07
4410,1.14E+08
4411,6.63E+07
4412,1.09E+08
4413,1.00E+08
4414,1.17E+08
4415,5.91E+07
4416,6.58E+07
4417,7.39E+07
4418,3.90E+07
4419,6.78E+06
4420,3.73E+07
4421,9.31E+07
4422,8.17E+07
4423,4.74E+07
4424,4.99E+07
4425,3.49E+07
4426,1.32E+07
4427,4.22E+07
4428,5.52E+07
4429,2.61E+07
4430,2.55E+07
4431,2.74E+07
4432,3.39E+07
4433,2.32E+07
4434,4.77E+06
4435,2.13E+07
4436,2.33E+07
4437,1.36E+07
4438,1.48E+07
4439,7.17E+07
4440,2.50E+07
4441,1.23E+07
4442,3.31E+07
4443,3.72E+07
4444,5.47E+07
4445,4.59E+07
4446,2.89E+07
4447,2.76E+07
4448,3.50E+07
4449,5.17E+06
4450,8.81E+07
4451,8.08E+07
4452,4.63E+07
4453,4.83E+07
4454,1.11E+08
4455,1.26E+08
4456,1.06E+08
4457,1.18E+08
4458,6.92E+07
4459,6.18E+07
4460,1.07E+08
4461,1.25E+08
4462,7.58E+07
4463,1.12E+08
4464,1.04E+08
4465,1.20E+08
4466,6.97E+07
4467,6.21E+07
4468,7.09E+07
4469,8.92E+07
4470,8.05E+07
4471,5.28E+07
4472,5.11E+07
4473,2.93E+07
4474,3.75E+07
4475,5.09E+07
4476,2.56E+07
4477,2.57E+07
4478,3.02E+07
4479,1.86E+07
4480,1.94E+07
4481,9.92E+06
4482,8.54E+06
4483,6.67E+07
4484,3.50E+07
4485,5.20E+07
4486,4.19E+07
4487,2.31E+07
4488,2.45E+07
4489,1.16E+07
4490,8.50E+07
4491,7.87E+07
4492,4.99E+07
4493,4.70E+07
4494,55514
4495,21392
4496,59925
4497,26787
4498,45141
4499,41992
4500,39682
4501,32760
4502,1.87E+07
4503,1.21E+07
4504,1.86E+07
4505,2.36E+07
4506,2.38E+07
4507,1.99E+07
4508,2.08E+07
4509,2.15E+07
4510,2.01E+07
4511,1.89E+07
4512,3.11E+05
4513,51870
4514,88786
4515,3.17E+05
4516,80789
4517,2.18E+05
4518,1.45E+05
4519,66949
4520,1.35E+06
4521,4.35E+05
4522,1.21E+06
4523,8.05E+05
4524,4.47E+05
4525,3.63E+05
4526,6.00E+05
4527,4.17E+06
4528,1.69E+06
4529,3.08E+06
4530,2.50E+06
4531,1.65E+06
4532,1.97E+06
4533,1.39E+06
4534,1.09E+07
4535,4.26E+06
4536,6.28E+06
4537,7.93E+06
4538,6.06E+06
4539,4.51E+06
4540,4.76E+06
4541,3.79E+06
4542,8.14E+06
4543,8.67E+06
4544,1.04E+07
4545,1.67E+07
4546,1.24E+07
4547,1.21E+07
4548,1.66E+07
4549,1.04E+07
4550,80570
4551,54648
4552,91476
4553,33318
4554,43010
4555,56729
4556,38233
4557,37587
4558,4.37E+06
4559,2.56E+06
4560,4.67E+06
4561,5.09E+06
4562,8.11E+06
4563,7.07E+06
4564,4.47E+06
4565,4.89E+06
4566,4.35E+06
4567,3.70E+05
4568,1.55E+05
4569,1.06E+05
4570,1.64E+05
4571,88291
4572,1.41E+06
4573,4.20E+05
4574,8.02E+05
4575,5.27E+05
4576,4.10E+05
4577,6.47E+05
4578,3.68E+06
4579,1.70E+06
4580,1.92E+06
4581,2.06E+06
4582,1.50E+06
4583,6.15E+06
4584,6.03E+06
4585,4.04E+06
4586,5.33E+06
4587,3.55E+06
4588,4.47E+06
4589,3.72E+06
4590,3.32E+06
4591,6.99E+06
4592,7.86E+06
4593,5.77E+06
4594,8.50E+06
4595,8.01E+06
4596,6.97E+06
4597,8.70E+06
4598,3.85E+06
4599,1.23E+07
4600,6.64E+06
4601,7.68E+06
4602,1.07E+07
4603,6.41E+06
4604,9.38E+06
4605,1.0315
4606,0.39194
4607,1.0373
4608,0.66095
4609,0.63614
4610,0.73859
4611,97.864
4612,45.735
4613,45.316
4614,99.363
4615,44.313
4616,125.96
4617,109.8
4618,79.191
4619,75.729
4620,4.1873
4621,0.74093
4622,1.2819
4623,4.4388
4624,1.4194
4625,1.0724
4626,2.84
4627,1.1137
4628,0.94377
4629,1.8678
4630,1.0933
4631,14.303
4632,5.3758
4633,7.9531
4634,5.6293
4635,7.4669
4636,38.435
4637,11.525
4638,17.516
4639,15.513
4640,25.614
4641,19.418
4642,14.7
4643,72.557
4644,29.367
4645,36.266
4646,32.814
4647,42.515
4648,55.384
4649,48.899
4650,34.791
4651,41.736
4652,119.64
4653,71.674
4654,90.361
4655,62.739
4656,73.069
4657,1.0102
4658,0.74632
4659,1.0132
4660,0.31397
4661,0.48768
4662,0.49615
4663,0.56071
4664,34.413
4665,33.642
4666,61.856
4667,35.648
4668,42.544
4669,26.503
4670,23.985
4671,4.9836
4672,1.4522
4673,2.7765
4674,1.1904
4675,1.9068
4676,16.659
4677,4.5218
4678,8.6397
4679,6.4364
4680,5.2852
4681,8.0997
4682,32.346
4683,18.223
4684,23.889
4685,21.535
4686,17.303
4687,42.912
4688,29.32
4689,42.089
4690,38.57
4691,28.562
4692,54.775
4693,41.001
4694,35
4695,42.114
4696,8.54E+06
4697,4.72E+06
4698,6.04E+06
4699,9.41E+06
4700,1.02E+07
4701,6.02E+06
4702,6.29E+06
4703,3.93E+06
4704,4.91E+06
4705,7.20E+06
4706,7.85E+06
4707,4.40E+06
4708,3.77E+06
4709,4.41E+06
4710,3.90E+06
4711,5.96E+05
4712,3.84E+06
4713,4.40E+06
4714,5.29E+06
4715,1.59E+06
4716,1.58E+06
4717,8.98E+06
4718,4.95E+06
4719,5.37E+06
4720,6.86E+06
4721,8.24E+06
4722,8.49E+06
4723,4.20E+06
4724,4.87E+06
4725,5.10E+06
4726,9.66E+06
4727,1.04E+07
4728,6.01E+06
4729,6.02E+06
4730,9.66E+07
4731,6.56E+07
4732,7.10E+07
4733,1.11E+08
4734,1.09E+08
4735,8.31E+07
4736,3.03E+07
4737,5.52E+07
4738,6.12E+07
4739,7.54E+07
4740,7.50E+07
4741,7.98E+07
4742,8.21E+07
4743,4.71E+07
4744,4.28E+07
4745,6.31E+07
4746,8.62E+07
4747,6.09E+07
4748,6.12E+07
4749,9.37E+07
4750,9.37E+07
4751,6.98E+07
4752,7.19E+07
4753,9.77E+07
4754,3.32E+07
4755,5.63E+07
4756,7.64E+07
4757,8.40E+07
4758,7.49E+07
4759,8.11E+07
4760,4.85E+07
4761,6.36E+07
4762,5.08E+07
4763,5.45E+07
4764,4.25E+07
4765,1.05E+08
4766,1.02E+08
4767,1.08E+08
4768,6.73E+07
4769,6.34E+07
4770,1.20E+08
4771,1.14E+08
4772,1.05E+08
4773,1.04E+08
4774,1.12E+08
4775,1.17E+08
4776,9.01E+07
4777,9.86E+07
4778,1.28E+08
4779,1.15E+08
4780,1.05E+08
4781,1.09E+08
4782,1.16E+08
4783,1.14E+08
4784,9.74E+07
4785,9.75E+07
4786,1.03E+08
4787,9.98E+07
4788,9.40E+07
4789,1.04E+08
4790,1.07E+08
4791,1.03E+08
4792,9.59E+07
4793,8.40E+07
4794,9.19E+07
4795,9.75E+07
4796,9.72E+07
4797,8.15E+07
4798,8.02E+07
4799,8.84E+07
4800,7.66E+07
4801,8.17E+07
4802,8.02E+07
4803,9.01E+07
4804,9.84E+07
4805,9.96E+07
4806,8.79E+07
4807,9.01E+07
4808,8.09E+07
4809,8.47E+07
4810,8.37E+07
4811,8.27E+07
4812,9.85E+07
4813,9.64E+07
4814,8.97E+07
4815,8.15E+07
4816,8.46E+07
4817,8.77E+07
4818,7.80E+07
4819,8.11E+07
4820,8.16E+07
4821,7.56E+07
4822,7.97E+07
4823,7.79E+07
4824,1.20E+08
4825,1.02E+08
4826,9.74E+07
4827,1.02E+08
4828,8.96E+07
4829,9.20E+07
4830,1.12E+08
4831,1.05E+08
4832,1.15E+08
4833,1.09E+08
4834,1.01E+08
4835,7.36E+07
4836,6.06E+07
4837,4.84E+07
4838,5.15E+07
4839,7.27E+07
4840,5.04E+07
4841,5.57E+07
4842,5.08E+07
4843,5.41E+07
4844,9.36E+07
4845,7.50E+07
4846,9.15E+07
4847,1.03E+08
4848,1.00E+08
4849,8.55E+07
4850,6.80E+07
4851,8.52E+07
4852,9.24E+07
4853,6.62E+07
4854,7.03E+07
4855,7.79E+07
4856,7.28E+07
4857,8.32E+07
4858,6.47E+07
4859,5.20E+07
4860,6.59E+07
4861,7.98E+07
4862,5.96E+07
4863,4.86E+07
4864,6.00E+07
4865,5.25E+07
4866,4.64E+07
4867,5.99E+07
4868,6.19E+07
4869,5.03E+07
4870,5.07E+07
4871,7.24E+07
4872,7.37E+07
4873,4.68E+07
4874,4.83E+07
4875,5.32E+07
4876,5.06E+07
4877,6.38E+07
4878,5.34E+07
4879,5.16E+07
4880,7.38E+07
4881,7.52E+07
4882,4.36E+07
4883,5.02E+07
4884,4.91E+07
4885,4.97E+07
4886,5.48E+07
4887,4.61E+07
4888,5.20E+07
4889,6.50E+07
4890,5.51E+07
4891,5.38E+07
4892,7.43E+07
4893,7.26E+07
4894,4.80E+07
4895,5.08E+07
4896,4.53E+07
4897,5.23E+07
4898,4.67E+07
4899,6.63E+07
4900,5.58E+07
4901,5.38E+07
4902,5.70E+07
4903,7.33E+07
4904,7.20E+07
4905,4.40E+07
4906,4.66E+07
4907,4.60E+07
4908,5.31E+07
4909,5.60E+07
4910,3.59E+07
4911,6.76E+07
4912,5.79E+07
4913,5.77E+07
4914,7.26E+07
4915,7.24E+07
4916,4.06E+07
4917,4.62E+07
4918,4.72E+07
4919,5.35E+07
4920,5.43E+07
4921,5.66E+07
4922,6.75E+07
4923,5.84E+07
4924,5.86E+07
4925,7.39E+07
4926,7.30E+07
4927,4.29E+07
4928,5.19E+07
4929,4.62E+07
4930,5.42E+07
4931,3.25E+07
4932,5.53E+07
4933,6.74E+07
4934,5.77E+07
4935,5.77E+07
4936,7.34E+07
4937,7.46E+07
4938,4.55E+07
4939,5.22E+07
4940,5.18E+07
4941,5.45E+07
4942,5.46E+07
4943,4.69E+07
4944,5.82E+07
4945,6.04E+07
4946,7.52E+07
4947,5.19E+07
4948,5.22E+07
4949,5.48E+07
4950,5.49E+07
4951,7.20E+05
4952,4.96E+05
4953,2.07E+05
4954,2.71E+06
4955,9.13E+05
4956,5.63E+05
4957,5.01E+05
4958,1.45E+06
4959,1.37E+06
4960,2.06E+06
4961,7.78E+05
4962,5.59E+06
4963,1.35E+06
4964,2.23E+06
4965,5.23E+06
4966,3.59E+06
4967,1.35E+06
4968,8.82E+06
4969,1.92E+06
4970,6.58E+06
4971,8.61E+06
4972,1.08E+06
4973,1.30E+07
4974,2.75E+06
4975,3.26E+06
4976,1.05E+07
4977,1.91E+07
4978,3.58E+06
4979,2.91E+06
4980,1.60E+07
4981,1.28E+07
4982,2.55E+06
4983,1.96E+06
4984,2.80E+07
4985,4.10E+06
4986,2.66E+06
4987,5.24E+06
4988,2.43E+07
4989,1.98E+07
4990,3.32E+06
4991,2.58E+06
4992,3.89E+07
4993,2.87E+06
4994,5.86E+06
4995,2.93E+07
4996,3.42E+07
4997,3.40E+06
4998,3.68E+06
4999,5.24E+07
5000,2.82E+06
5001,6.26E+06
5002,4.56E+07
5003,4.02E+07
5004,4.03E+06
5005,4.01E+06
5006,6.83E+07
5007,2.29E+06
5008,5.10E+06
5009,5.32E+07
5010,6.25E+07
5011,5.25E+06
5012,3.43E+06
5013,8.14E+07
5014,3.79E+06
5015,1.86E+06
5016,7.08E+07
5017,7.85E+07
5018,1.62E+06
5019,8.75E+07
5020,3.23E+06
5021,1.58E+06
5022,8.61E+07
5023,8.33E+07
5024,8.62E+07
5025,1.95E+06
5026,4.64E+06
5027,4.70E+07
5028,8.91E+07
5029,3.11E+06
5030,3.92E+06
5031,8.70E+07
5032,8.74E+07
5033,4.33E+07
5034,4.83E+07
5035,8.72E+07
5036,8.59E+07
5037,4.36E+07
5038,5.33E+07
5039,4.13E+07
5040,4.85E+07
5041,5.81E+07
5042,5.98E+05
5043,7.58E+05
5044,2.51E+05
5045,8.11E+05
5046,1.39E+06
5047,2.83E+05
5048,1.30E+05
5049,2.82E+05
5050,1.15E+06
5051,2.28E+06
5052,2.05E+05
5053,3.62E+05
5054,2.16E+06
5055,1.56E+06
5056,2.05E+06
5057,3.35E+05
5058,2.89E+06
5059,1.72E+05
5060,1.39E+05
5061,2.96E+06
5062,2.61E+06
5063,1.48E+06
5064,1.39E+06
5065,2.77E+06
5066,64784
5067,2.60E+05
5068,3.13E+06
5069,3.01E+06
5070,1.55E+06
5071,2.11E+06
5072,1.21E+05
5073,4.18E+05
5074,2.42E+06
5075,2.73E+06
5076,1.51E+06
5077,1.27E+06
5078,98374
5079,4.10E+05
5080,1.70E+06
5081,2.06E+06
5082,1.15E+06
5083,9.50E+05
5084,2.81E+05
5085,4.55E+05
5086,1.35E+05
5087,1.23E+06
5088,4.98E+05
5089,8.32E+07
5090,7.40E+07
5091,5.11E+07
5092,6.46E+07
5093,6.50E+07
5094,5.89E+07
5095,4.37E+07
5096,6.01E+07
5097,5.54E+07
5098,8.95E+07
5099,8.05E+07
5100,8.73E+07
5101,4.97E+07
5102,5.52E+07
5103,6.11E+07
5104,8.78E+07
5105,3.66E+06
5106,3.25E+06
5107,8.66E+07
5108,8.70E+07
5109,4.91E+07
5110,4.00E+07
5111,4.11E+07
5112,8.20E+07
5113,1.97E+06
5114,5.18E+06
5115,8.49E+07
5116,8.60E+07
5117,8.65E+07
5118,2.44E+06
5119,2.03E+06
5120,4.00E+07
5121,6.97E+07
5122,9.48E+05
5123,6.29E+06
5124,8.01E+07
5125,7.41E+07
5126,5.46E+07
5127,1.95E+06
5128,5.86E+06
5129,5.95E+07
5130,6.67E+07
5131,4.06E+07
5132,2.74E+06
5133,4.86E+06
5134,4.51E+07
5135,5.18E+07
5136,2.41E+07
5137,2.92E+07
5138,2.97E+06
5139,4.88E+06
5140,3.29E+07
5141,3.88E+07
5142,3.02E+07
5143,2.28E+06
5144,1.79E+07
5145,2.05E+07
5146,3.56E+06
5147,3.76E+06
5148,2.51E+07
5149,2.22E+07
5150,1.43E+07
5151,3.35E+06
5152,3.15E+06
5153,1.56E+07
5154,1.87E+07
5155,1.78E+06
5156,9.56E+06
5157,2.76E+06
5158,2.62E+06
5159,1.08E+07
5160,1.29E+07
5161,1.40E+06
5162,5.64E+06
5163,2.24E+06
5164,2.07E+06
5165,8.65E+06
5166,6.73E+06
5167,1.23E+06
5168,2.54E+06
5169,1.66E+06
5170,1.45E+06
5171,4.90E+06
5172,3.40E+06
5173,9.85E+05
5174,5.01E+05
5175,7.75E+05
5176,1.25E+06
5177,2.10E+06
5178,6.17E+07
5179,7.35E+07
5180,4.88E+07
5181,5.07E+07
5182,7.35E+07
5183,5.05E+07
5184,5.60E+07
5185,5.20E+07
5186,5.78E+07
5187,6.96E+07
5188,6.09E+07
5189,6.18E+07
5190,7.77E+07
5191,4.62E+07
5192,5.70E+07
5193,5.65E+07
5194,5.23E+07
5195,4.60E+07
5196,5.39E+07
5197,5.24E+07
5198,4.95E+07
5199,6.75E+07
5200,5.78E+07
5201,5.92E+07
5202,7.36E+07
5203,7.62E+07
5204,4.82E+07
5205,5.51E+07
5206,5.64E+07
5207,4.62E+07
5208,5.41E+07
5209,4.80E+07
5210,6.63E+07
5211,5.84E+07
5212,5.71E+07
5213,7.30E+07
5214,7.26E+07
5215,5.29E+07
5216,5.59E+07
5217,4.56E+07
5218,4.84E+07
5219,5.55E+07
5220,6.53E+07
5221,5.77E+07
5222,5.52E+07
5223,5.67E+07
5224,7.21E+07
5225,7.14E+07
5226,4.82E+07
5227,5.28E+07
5228,5.25E+07
5229,5.49E+07
5230,6.55E+07
5231,5.64E+07
5232,5.46E+07
5233,7.31E+07
5234,7.10E+07
5235,4.64E+07
5236,5.23E+07
5237,5.22E+07
5238,5.32E+07
5239,6.50E+07
5240,5.49E+07
5241,5.54E+07
5242,7.59E+07
5243,7.38E+07
5244,4.98E+07
5245,4.70E+07
5246,5.10E+07
5247,4.91E+07
5248,4.11E+07
5249,5.38E+07
5250,4.58E+07
5251,6.30E+07
5252,5.25E+07
5253,5.40E+07
5254,7.46E+07
5255,7.41E+07
5256,4.34E+07
5257,4.00E+07
5258,4.99E+07
5259,4.91E+07
5260,4.80E+07
5261,4.80E+07
5262,4.99E+07
5263,5.18E+07
5264,5.05E+07
5265,7.38E+07
5266,7.32E+07
5267,4.69E+07
5268,5.15E+07
5269,4.78E+07
5270,4.72E+07
5271,5.43E+07
5272,5.75E+07
5273,4.90E+07
5274,9.35E+07
5275,9.20E+07
5276,7.56E+07
5277,1.03E+08
5278,1.00E+08
5279,8.39E+07
5280,6.81E+07
5281,8.54E+07
5282,9.22E+07
5283,6.61E+07
5284,7.59E+07
5285,6.88E+07
5286,5.93E+07
5287,7.02E+07
5288,4.47E+07
5289,6.19E+07
5290,4.16E+07
5291,3.95E+07
5292,6.31E+07
5293,4.33E+07
5294,3.87E+07
5295,3.99E+07
5296,4.13E+07
5297,4.70E+07
5298,4.38E+07
5299,4.27E+07
5300,4.94E+07
5301,4.93E+07
5302,3.92E+07
5303,4.49E+07
5304,4.33E+07
5305,4.40E+07
5306,4.12E+07
5307,6.33E+07
5308,6.47E+07
5309,3.31E+07
5310,4.09E+07
5311,6.82E+07
5312,6.14E+07
5313,3.52E+07
5314,3.34E+07
5315,4.93E+07
5316,6.24E+07
5317,3.40E+07
5318,5.23E+07
5319,2.68E+07
5320,2.62E+07
5321,2.61E+07
5322,5.37E+07
5323,3.30E+07
5324,2.55E+07
5325,3.99E+07
5326,2.57E+07
5327,4.62E+07
5328,6.23E+07
5329,5.29E+07
5330,5.66E+07
5331,3.02E+07
5332,3.04E+07
5333,5.47E+07
5334,2.86E+07
5335,2.52E+07
5336,4.77E+07
5337,4.81E+07
5338,5.55E+07
5339,5.40E+07
5340,5.04E+07
5341,2.74E+07
5342,2.54E+07
5343,3.99E+07
5344,1.94E+07
5345,5.07E+07
5346,2.22E+07
5347,2.90E+07
5348,4.44E+07
5349,5.44E+07
5350,5.03E+07
5351,5.20E+07
5352,2.22E+07
5353,2.27E+07
5354,3.59E+07
5355,1.74E+07
5356,1.92E+07
5357,1.53E+07
5358,1.42E+07
5359,3.99E+07
5360,4.74E+07
5361,5.81E+07
5362,5.21E+07
5363,5.49E+07
5364,2.41E+07
5365,2.60E+07
5366,2.06E+07
5367,4.74E+07
5368,2.12E+07
5369,1.59E+07
5370,4.22E+07
5371,2.14E+07
5372,4.49E+07
5373,5.61E+07
5374,5.69E+07
5375,5.53E+07
5376,2.79E+07
5377,2.15E+07
5378,1.88E+07
5379,2.32E+07
5380,4.75E+07
5381,4.63E+07
5382,5.11E+07
5383,5.20E+07
5384,5.08E+07
5385,2.24E+07
5386,2.34E+07
5387,2.45E+07
5388,1.81E+07
5389,1.61E+07
5390,3.22E+07
5391,4.40E+07
5392,1.85E+07
5393,4.78E+07
5394,5.25E+07
5395,5.35E+07
5396,4.91E+07
5397,2.11E+07
5398,2.17E+07
5399,2.09E+07
5400,4.53E+07
5401,1.77E+07
5402,3.08E+07
5403,3.33E+07
5404,1.67E+07
5405,1.06E+07
5406,1.62E+07
5407,4.63E+07
5408,2.36E+07
5409,5.63E+07
5410,5.91E+07
5411,2.38E+07
5412,1.93E+07
5413,2.40E+07
5414,4.17E+07
5415,2.02E+07
5416,3.60E+07
5417,5.41E+07
5418,5.54E+07
5419,5.72E+07
5420,5.25E+07
5421,5.73E+07
5422,5.39E+07
5423,5.51E+07
5424,6.20E+07
5425,5.42E+07
5426,5.53E+07
5427,5.23E+07
5428,5.57E+07
5429,1.10E+07
5430,8.12E+06
5431,1.04E+07
5432,1.56E+07
5433,1.22E+07
5434,1.76E+07
5435,1.10E+07
5436,1.15E+07
5437,1.57E+07
5438,4.21E+06
5439,4.46E+06
5440,6.33E+06
5441,7.78E+06
5442,5.20E+06
5443,4.63E+06
5444,4.06E+06
5445,1.32E+06
5446,3.24E+06
5447,1.61E+06
5448,1.90E+06
5449,1.43E+06
5450,3.09E+06
5451,1.45E+06
5452,2.10E+06
5453,3.18E+05
5454,1.17E+06
5455,4.47E+05
5456,6.23E+05
5457,3.76E+05
5458,7.08E+05
5459,4.34E+05
5460,3.38E+05
5461,98367
5462,1.51E+05
5463,81925
5464,77604
5465,1.12E+05
5466,2.28E+05
5467,73.077
5468,42.044
5469,91.537
5470,103.76
5471,67.379
5472,70.137
5473,37.461
5474,31.029
5475,34.449
5476,28.186
5477,50.685
5478,74.188
5479,39.759
5480,51.993
5481,36.267
5482,42.425
5483,14.534
5484,17.628
5485,11.351
5486,24.131
5487,18.92
5488,14.662
5489,21.515
5490,4.1981
5491,5.2611
5492,7.417
5493,5.577
5494,11.303
5495,7.4703
5496,4.6286
5497,4.4146
5498,1.2139
5499,1.0887
5500,1.6965
5501,2.7108
5502,2.135
5503,1.154
5504,2.24E+07
5505,3.35E+07
5506,2.99E+07
5507,3.25E+07
5508,2.43E+07
5509,2.62E+07
5510,3.02E+07
5511,3.05E+07
5512,9.78E+06
5513,2.36E+07
5514,1.36E+07
5515,1.77E+07
5516,2.07E+07
5517,1.73E+07
5518,1.82E+07
5519,8.18E+06
5520,1.24E+07
5521,1.12E+07
5522,8.63E+06
5523,1.46E+07
5524,3.19E+07
5525,2.24E+07
5526,2.93E+07
5527,3.19E+07
5528,2.56E+07
5529,2.41E+07
5530,2.94E+07
5531,4.18E+07
5532,3.81E+07
5533,3.82E+07
5534,3.80E+07
5535,3.47E+07
5536,3.20E+07
5537,3.60E+07
5538,3.62E+07
5539,4.63E+07
5540,4.22E+07
5541,4.16E+07
5542,4.07E+07
5543,3.80E+07
5544,3.78E+07
5545,3.78E+07
5546,3.92E+07
5547,4.63E+07
5548,4.36E+07
5549,4.34E+07
5550,4.04E+07
5551,4.19E+07
5552,4.05E+07
5553,3.83E+07
5554,3.98E+07
5555,3.90E+07
5556,4.34E+07
5557,4.15E+07
5558,4.23E+07
5559,3.92E+07
5560,3.87E+07
5561,3.86E+07
5562,3.88E+07
5563,3.66E+07
5564,3.89E+07
5565,3.98E+07
5566,3.96E+07
5567,3.69E+07
5568,3.58E+07
5569,3.82E+07
5570,3.72E+07
5571,3.63E+07
5572,3.65E+07
5573,3.00E+07
5574,3.26E+07
5575,3.37E+07
5576,3.51E+07
5577,4.29E+07
5578,6.70E+07
5579,5.79E+07
5580,5.97E+07
5581,3.96E+07
5582,3.78E+07
5583,4.01E+07
5584,6.05E+07
5585,4.96E+07
5586,9.77E+06
5587,2.40E+07
5588,1.42E+07
5589,1.83E+07
5590,2.30E+07
5591,1.92E+07
5592,3.18E+07
5593,1.77E+07
5594,1.67E+07
5595,8.01E+06
5596,1.23E+07
5597,8.64E+06
5598,1.22E+07
5599,5.84E+07
5600,3.24E+07
5601,3.47E+07
5602,6.16E+07
5603,5.82E+07
5604,2.91E+07
5605,5.05E+07
5606,2.92E+07
5607,5.00E+07
5608,2.41E+07
5609,5.45E+07
5610,5.40E+07
5611,2.18E+07
5612,1.87E+07
5613,4.41E+07
5614,2.11E+07
5615,3.32E+07
5616,1.90E+07
5617,5.14E+07
5618,5.12E+07
5619,5.27E+07
5620,2.07E+07
5621,2.10E+07
5622,3.06E+07
5623,3.19E+07
5624,4.60E+07
5625,1.84E+07
5626,1.69E+07
5627,1.37E+07
5628,1.30E+07
5629,5.48E+07
5630,5.43E+07
5631,5.34E+07
5632,2.64E+07
5633,2.32E+07
5634,3.97E+07
5635,3.32E+07
5636,3.33E+07
5637,1.99E+07
5638,1.45E+07
5639,5.08E+07
5640,5.80E+07
5641,5.47E+07
5642,2.69E+07
5643,3.39E+07
5644,2.05E+07
5645,2.00E+07
5646,3.91E+07
5647,1.70E+07
5648,5.10E+07
5649,5.35E+07
5650,4.98E+07
5651,1.82E+07
5652,2.22E+07
5653,1.58E+07
5654,2.66E+07
5655,1.60E+07
5656,3.66E+07
5657,1.37E+07
5658,1.36E+07
5659,1.30E+07
5660,5.59E+07
5661,5.47E+07
5662,5.24E+07
5663,2.32E+07
5664,2.50E+07
5665,3.15E+07
5666,2.00E+07
5667,3.75E+07
5668,1.81E+07
5669,6.01E+07
5670,5.15E+07
5671,5.12E+07
5672,2.41E+07
5673,2.46E+07
5674,2.37E+07
5675,1.95E+07
5676,4.77E+07
5677,1.99E+07
5678,4.18E+07
5679,1.92E+07
5680,3.78E+07
