NodeNumber,Equivalent Stress (Pa)
4581,1.14E+07
4582,8.39E+06
4583,2.94E+07
4584,2.89E+07
4585,2.16E+07
4586,2.78E+07
4587,1.81E+07
4588,2.32E+07
4589,1.90E+07
4590,1.52E+07
4591,3.24E+07
4592,3.66E+07
4593,2.81E+07
4594,3.83E+07
4595,3.57E+07
4596,3.19E+07
4597,4.09E+07
4598,1.76E+07
4599,5.41E+07
4600,2.83E+07
4601,3.19E+07
4602,4.69E+07
4603,2.72E+07
4604,4.25E+07
4605,6.3501
4606,2.4675
4607,6.3836
4608,4.068
4609,3.9112
4610,4.56
4611,588.77
4612,274.82
4613,272.46
4614,597.44
4615,266.72
4616,757.17
4617,660.27
4618,477.82
4619,456.97
4620,25.71
4621,4.6403
4622,8.0068
4623,27.359
4624,8.7612
4625,6.6228
4626,17.423
4627,6.9007
4628,5.8671
4629,11.506
4630,6.7765
4631,87.03
4632,33.092
4633,48.452
4634,34.481
4635,45.588
4636,232.3
4637,70.166
4638,106.77
4639,94.162
4640,155
4641,117.92
4642,89.345
4643,437.25
4644,177.79
4645,219.95
4646,198.67
4647,256.61
4648,333.87
4649,295.68
4650,210.33
4651,251.82
4652,719.66
4653,431.64
4654,543.85
4655,378.67
4656,441.51
4657,6.3757
4658,4.6715
4659,6.3756
4660,2.0142
4661,3.1059
4662,3.1714
4663,3.5578
4664,208.45
4665,203.71
4666,373.57
4667,216.15
4668,257.49
4669,160.92
4670,145.48
4671,30.804
4672,9.077
4673,17.153
4674,7.4824
4675,11.836
4676,101.88
4677,27.852
4678,53.043
4679,39.636
4680,32.556
4681,49.701
4682,196.98
4683,111.36
4684,145.55
4685,131.29
4686,105.65
4687,260.61
4688,178.45
4689,255.7
4690,234.15
4691,173.8
4692,332.02
4693,249.06
4694,212.33
4695,254.96
4696,4.61E+07
4697,2.65E+07
4698,3.43E+07
4699,5.12E+07
4700,5.65E+07
4701,3.19E+07
4702,3.34E+07
4703,3.24E+07
4704,2.95E+07
4705,4.56E+07
4706,4.70E+07
4707,2.43E+07
4708,2.15E+07
4709,3.49E+07
4710,2.11E+07
4711,4.50E+06
4712,2.06E+07
4713,4.04E+07
4714,4.45E+07
4715,1.84E+07
4716,1.85E+07
4717,4.87E+07
4718,2.98E+07
4719,3.02E+07
4720,4.41E+07
4721,5.06E+07
4722,5.04E+07
4723,2.39E+07
4724,2.72E+07
4725,2.84E+07
4726,5.23E+07
4727,5.74E+07
4728,3.16E+07
4729,3.16E+07
4730,2.76E+08
4731,1.93E+08
4732,2.25E+08
4733,3.15E+08
4734,3.13E+08
4735,2.54E+08
4736,9.07E+07
4737,1.84E+08
4738,1.87E+08
4739,2.66E+08
4740,2.60E+08
4741,2.67E+08
4742,2.57E+08
4743,1.57E+08
4744,1.26E+08
4745,2.53E+08
4746,2.63E+08
4747,2.08E+08
4748,2.18E+08
4749,3.04E+08
4750,3.01E+08
4751,2.80E+08
4752,2.78E+08
4753,2.67E+08
4754,9.94E+07
4755,1.93E+08
4756,2.66E+08
4757,2.66E+08
4758,2.57E+08
4759,2.72E+08
4760,1.60E+08
4761,2.56E+08
4762,1.67E+08
4763,1.66E+08
4764,1.21E+08
4765,2.97E+08
4766,2.79E+08
4767,3.05E+08
4768,2.11E+08
4769,1.91E+08
4770,3.20E+08
4771,3.26E+08
4772,3.24E+08
4773,3.15E+08
4774,3.24E+08
4775,3.35E+08
4776,3.07E+08
4777,3.14E+08
4778,3.38E+08
4779,3.26E+08
4780,3.26E+08
4781,3.24E+08
4782,3.33E+08
4783,3.27E+08
4784,3.15E+08
4785,3.07E+08
4786,2.87E+08
4787,2.94E+08
4788,2.90E+08
4789,3.11E+08
4790,3.09E+08
4791,3.01E+08
4792,3.04E+08
4793,2.86E+08
4794,2.94E+08
4795,3.09E+08
4796,3.00E+08
4797,2.83E+08
4798,2.74E+08
4799,2.84E+08
4800,2.80E+08
4801,2.94E+08
4802,2.88E+08
4803,2.94E+08
4804,3.25E+08
4805,3.22E+08
4806,3.12E+08
4807,3.16E+08
4808,3.08E+08
4809,3.11E+08
4810,3.14E+08
4811,3.06E+08
4812,2.85E+08
4813,3.05E+08
4814,3.01E+08
4815,2.90E+08
4816,2.96E+08
4817,2.82E+08
4818,2.74E+08
4819,2.85E+08
4820,2.97E+08
4821,2.87E+08
4822,2.91E+08
4823,2.83E+08
4824,3.19E+08
4825,3.05E+08
4826,2.93E+08
4827,3.01E+08
4828,2.92E+08
4829,2.99E+08
4830,3.26E+08
4831,3.03E+08
4832,3.26E+08
4833,3.08E+08
4834,3.12E+08
4835,2.74E+08
4836,2.55E+08
4837,2.31E+08
4838,2.42E+08
4839,2.71E+08
4840,2.19E+08
4841,2.47E+08
4842,2.35E+08
4843,2.48E+08
4844,3.05E+08
4845,2.84E+08
4846,3.11E+08
4847,3.22E+08
4848,3.16E+08
4849,3.05E+08
4850,2.75E+08
4851,2.92E+08
4852,3.06E+08
4853,2.62E+08
4854,2.82E+08
4855,2.95E+08
4856,2.67E+08
4857,2.79E+08
4858,2.41E+08
4859,2.29E+08
4860,2.57E+08
4861,2.74E+08
4862,2.26E+08
4863,2.41E+08
4864,2.45E+08
4865,2.55E+08
4866,2.25E+08
4867,2.57E+08
4868,2.63E+08
4869,2.42E+08
4870,2.42E+08
4871,2.76E+08
4872,2.78E+08
4873,2.27E+08
4874,2.48E+08
4875,2.51E+08
4876,2.46E+08
4877,2.66E+08
4878,2.45E+08
4879,2.42E+08
4880,2.74E+08
4881,2.81E+08
4882,2.33E+08
4883,2.47E+08
4884,2.32E+08
4885,2.50E+08
4886,2.59E+08
4887,2.50E+08
4888,2.47E+08
4889,2.67E+08
4890,2.49E+08
4891,2.46E+08
4892,2.74E+08
4893,2.71E+08
4894,2.37E+08
4895,2.47E+08
4896,2.48E+08
4897,2.45E+08
4898,2.50E+08
4899,2.69E+08
4900,2.49E+08
4901,2.45E+08
4902,2.50E+08
4903,2.71E+08
4904,2.71E+08
4905,2.30E+08
4906,2.47E+08
4907,2.48E+08
4908,2.46E+08
4909,2.57E+08
4910,1.39E+08
4911,2.69E+08
4912,2.51E+08
4913,2.51E+08
4914,2.72E+08
4915,2.71E+08
4916,1.57E+08
4917,2.48E+08
4918,2.48E+08
4919,2.52E+08
4920,2.51E+08
4921,2.58E+08
4922,2.67E+08
4923,2.48E+08
4924,2.50E+08
4925,2.73E+08
4926,2.70E+08
4927,1.72E+08
4928,2.33E+08
4929,2.22E+08
4930,2.51E+08
4931,9.34E+07
4932,2.49E+08
4933,2.66E+08
4934,2.50E+08
4935,2.48E+08
4936,2.72E+08
4937,2.74E+08
4938,2.21E+08
4939,2.39E+08
4940,2.54E+08
4941,2.49E+08
4942,2.46E+08
4943,2.39E+08
4944,2.52E+08
4945,2.52E+08
4946,2.76E+08
4947,2.31E+08
4948,2.55E+08
4949,2.46E+08
4950,2.55E+08
4951,4.76E+06
4952,3.90E+06
4953,1.37E+06
4954,1.56E+07
4955,6.34E+06
4956,3.61E+06
4957,3.48E+06
4958,8.85E+06
4959,9.65E+06
4960,1.27E+07
4961,4.90E+06
4962,3.05E+07
4963,8.66E+06
4964,1.34E+07
4965,3.00E+07
4966,2.08E+07
4967,8.27E+06
4968,4.67E+07
4969,1.33E+07
4970,3.67E+07
4971,4.72E+07
4972,6.66E+06
4973,6.84E+07
4974,1.87E+07
4975,2.35E+07
4976,5.60E+07
4977,1.02E+08
4978,2.42E+07
4979,2.30E+07
4980,8.80E+07
4981,6.91E+07
4982,1.73E+07
4983,1.07E+07
4984,1.50E+08
4985,3.00E+07
4986,2.45E+07
4987,4.11E+07
4988,1.38E+08
4989,1.09E+08
4990,2.51E+07
4991,1.42E+07
4992,1.64E+08
4993,4.07E+07
4994,6.78E+07
4995,1.64E+08
4996,1.94E+08
4997,2.11E+07
4998,2.31E+07
4999,1.65E+08
5000,7.96E+07
5001,6.60E+07
5002,1.65E+08
5003,1.81E+08
5004,3.10E+07
5005,3.90E+07
5006,2.01E+08
5007,6.61E+07
5008,6.09E+07
5009,1.77E+08
5010,1.58E+08
5011,2.77E+07
5012,5.07E+07
5013,2.40E+08
5014,5.83E+07
5015,4.46E+07
5016,1.85E+08
5017,2.34E+08
5018,2.24E+07
5019,2.73E+08
5020,2.39E+07
5021,1.82E+07
5022,2.68E+08
5023,2.52E+08
5024,2.54E+08
5025,1.61E+07
5026,2.84E+07
5027,1.61E+08
5028,2.91E+08
5029,1.59E+07
5030,1.23E+07
5031,2.91E+08
5032,2.84E+08
5033,1.55E+08
5034,1.78E+08
5035,2.92E+08
5036,2.88E+08
5037,1.59E+08
5038,2.43E+08
5039,1.22E+08
5040,1.80E+08
5041,2.65E+08
5042,4.72E+06
5043,5.08E+06
5044,1.73E+06
5045,6.32E+06
5046,1.15E+07
5047,2.23E+06
5048,7.81E+05
5049,2.51E+06
5050,9.00E+06
5051,1.93E+07
5052,1.50E+06
5053,3.13E+06
5054,1.86E+07
5055,1.27E+07
5056,1.64E+07
5057,2.11E+06
5058,2.45E+07
5059,1.13E+06
5060,1.24E+06
5061,2.55E+07
5062,2.24E+07
5063,1.26E+07
5064,1.18E+07
5065,2.34E+07
5066,3.21E+05
5067,2.00E+06
5068,2.68E+07
5069,2.57E+07
5070,1.30E+07
5071,1.79E+07
5072,6.12E+05
5073,3.55E+06
5074,2.07E+07
5075,2.34E+07
5076,1.29E+07
5077,1.04E+07
5078,4.43E+05
5079,3.54E+06
5080,1.36E+07
5081,1.75E+07
5082,9.61E+06
5083,7.82E+06
5084,2.08E+06
5085,2.77E+06
5086,1.01E+06
5087,9.62E+06
5088,3.68E+06
5089,2.77E+08
5090,2.66E+08
5091,2.27E+08
5092,2.40E+08
5093,2.55E+08
5094,2.27E+08
5095,1.95E+08
5096,2.49E+08
5097,2.50E+08
5098,2.89E+08
5099,2.79E+08
5100,2.87E+08
5101,1.97E+08
5102,2.47E+08
5103,2.56E+08
5104,2.67E+08
5105,1.35E+07
5106,2.23E+07
5107,2.84E+08
5108,2.77E+08
5109,1.92E+08
5110,1.04E+08
5111,1.21E+08
5112,2.43E+08
5113,1.52E+07
5114,3.65E+07
5115,2.44E+08
5116,2.58E+08
5117,2.51E+08
5118,1.63E+07
5119,1.67E+07
5120,1.03E+08
5121,2.21E+08
5122,5.08E+07
5123,6.84E+07
5124,2.38E+08
5125,2.20E+08
5126,2.08E+08
5127,7.02E+07
5128,5.91E+07
5129,1.95E+08
5130,2.00E+08
5131,1.91E+08
5132,5.92E+07
5133,6.58E+07
5134,2.02E+08
5135,1.95E+08
5136,1.08E+08
5137,1.47E+08
5138,4.87E+07
5139,4.24E+07
5140,1.86E+08
5141,1.88E+08
5142,1.60E+08
5143,2.42E+07
5144,9.14E+07
5145,1.04E+08
5146,3.97E+07
5147,3.27E+07
5148,1.33E+08
5149,1.15E+08
5150,7.45E+07
5151,2.73E+07
5152,2.25E+07
5153,8.28E+07
5154,9.87E+07
5155,1.33E+07
5156,5.07E+07
5157,1.98E+07
5158,1.74E+07
5159,5.82E+07
5160,6.97E+07
5161,9.98E+06
5162,3.07E+07
5163,1.52E+07
5164,1.32E+07
5165,4.74E+07
5166,3.69E+07
5167,8.28E+06
5168,1.47E+07
5169,1.08E+07
5170,8.66E+06
5171,2.76E+07
5172,1.96E+07
5173,6.44E+06
5174,3.26E+06
5175,5.09E+06
5176,8.65E+06
5177,1.28E+07
5178,2.57E+08
5179,2.74E+08
5180,2.31E+08
5181,2.40E+08
5182,2.74E+08
5183,2.18E+08
5184,2.46E+08
5185,2.38E+08
5186,2.57E+08
5187,2.68E+08
5188,2.52E+08
5189,2.52E+08
5190,2.76E+08
5191,2.26E+08
5192,2.44E+08
5193,2.53E+08
5194,2.32E+08
5195,2.38E+08
5196,2.43E+08
5197,2.46E+08
5198,2.50E+08
5199,2.68E+08
5200,2.51E+08
5201,2.51E+08
5202,2.71E+08
5203,2.75E+08
5204,2.32E+08
5205,2.54E+08
5206,2.48E+08
5207,2.26E+08
5208,2.41E+08
5209,2.49E+08
5210,2.70E+08
5211,2.53E+08
5212,2.51E+08
5213,2.72E+08
5214,2.75E+08
5215,2.43E+08
5216,2.48E+08
5217,2.26E+08
5218,2.51E+08
5219,2.57E+08
5220,2.71E+08
5221,2.54E+08
5222,2.44E+08
5223,2.52E+08
5224,2.77E+08
5225,2.76E+08
5226,2.54E+08
5227,2.55E+08
5228,2.53E+08
5229,2.59E+08
5230,2.68E+08
5231,2.52E+08
5232,2.50E+08
5233,2.74E+08
5234,2.75E+08
5235,2.50E+08
5236,2.54E+08
5237,2.57E+08
5238,2.53E+08
5239,2.65E+08
5240,2.44E+08
5241,2.48E+08
5242,2.75E+08
5243,2.72E+08
5244,2.40E+08
5245,2.49E+08
5246,2.46E+08
5247,2.49E+08
5248,2.10E+08
5249,2.50E+08
5250,2.45E+08
5251,2.62E+08
5252,2.40E+08
5253,2.43E+08
5254,2.72E+08
5255,2.77E+08
5256,2.37E+08
5257,2.14E+08
5258,2.44E+08
5259,2.30E+08
5260,2.44E+08
5261,2.47E+08
5262,2.41E+08
5263,2.42E+08
5264,2.40E+08
5265,2.78E+08
5266,2.76E+08
5267,2.37E+08
5268,2.36E+08
5269,2.24E+08
5270,2.44E+08
5271,2.62E+08
5272,2.58E+08
5273,2.42E+08
5274,3.03E+08
5275,3.11E+08
5276,2.85E+08
5277,3.20E+08
5278,3.15E+08
5279,3.01E+08
5280,2.76E+08
5281,2.93E+08
5282,3.04E+08
5283,2.58E+08
5284,2.91E+08
5285,2.73E+08
5286,2.18E+08
5287,2.09E+08
5288,2.05E+08
5289,2.18E+08
5290,1.91E+08
5291,1.80E+08
5292,2.22E+08
5293,1.92E+08
5294,2.07E+08
5295,2.26E+08
5296,2.27E+08
5297,2.33E+08
5298,2.31E+08
5299,2.26E+08
5300,2.09E+08
5301,2.34E+08
5302,2.16E+08
5303,2.21E+08
5304,2.31E+08
5305,2.30E+08
5306,2.19E+08
5307,2.02E+08
5308,2.19E+08
5309,1.17E+08
5310,1.82E+08
5311,2.27E+08
5312,2.23E+08
5313,1.56E+08
5314,1.61E+08
5315,2.12E+08
5316,2.01E+08
5317,1.97E+08
5318,2.13E+08
5319,1.12E+08
5320,1.22E+08
5321,1.57E+08
5322,2.16E+08
5323,1.82E+08
5324,1.20E+08
5325,1.93E+08
5326,1.38E+08
5327,1.94E+08
5328,2.10E+08
5329,2.12E+08
5330,2.15E+08
5331,1.12E+08
5332,1.07E+08
5333,2.17E+08
5334,1.19E+08
5335,7.75E+07
5336,2.12E+08
5337,1.98E+08
5338,1.98E+08
5339,2.24E+08
5340,2.20E+08
5341,1.15E+08
5342,9.41E+07
5343,2.09E+08
5344,4.83E+07
5345,2.27E+08
5346,8.61E+07
5347,1.65E+08
5348,2.20E+08
5349,1.89E+08
5350,2.12E+08
5351,2.12E+08
5352,8.26E+07
5353,8.39E+07
5354,1.90E+08
5355,6.19E+07
5356,9.53E+07
5357,2.81E+07
5358,3.52E+07
5359,1.98E+08
5360,2.12E+08
5361,1.96E+08
5362,2.19E+08
5363,2.19E+08
5364,8.92E+07
5365,9.85E+07
5366,9.63E+07
5367,2.18E+08
5368,1.10E+08
5369,3.80E+07
5370,2.06E+08
5371,1.10E+08
5372,2.09E+08
5373,1.91E+08
5374,2.20E+08
5375,2.18E+08
5376,1.00E+08
5377,7.91E+07
5378,5.85E+07
5379,1.16E+08
5380,2.08E+08
5381,2.08E+08
5382,1.85E+08
5383,2.13E+08
5384,2.13E+08
5385,8.54E+07
5386,9.27E+07
5387,9.49E+07
5388,5.41E+07
5389,5.46E+07
5390,1.86E+08
5391,2.03E+08
5392,6.86E+07
5393,2.15E+08
5394,1.92E+08
5395,2.13E+08
5396,2.11E+08
5397,9.09E+07
5398,9.26E+07
5399,1.10E+08
5400,2.12E+08
5401,8.54E+07
5402,1.85E+08
5403,1.94E+08
5404,7.12E+07
5405,3.03E+07
5406,5.64E+07
5407,2.14E+08
5408,1.02E+08
5409,2.19E+08
5410,2.17E+08
5411,9.34E+07
5412,7.27E+07
5413,1.41E+08
5414,2.09E+08
5415,7.49E+07
5416,2.01E+08
5417,2.23E+08
5418,2.37E+08
5419,2.40E+08
5420,2.19E+08
5421,2.46E+08
5422,2.43E+08
5423,2.39E+08
5424,2.38E+08
5425,2.31E+08
5426,2.41E+08
5427,2.32E+08
5428,2.40E+08
5429,5.36E+07
5430,3.81E+07
5431,4.98E+07
5432,7.34E+07
5433,5.97E+07
5434,8.12E+07
5435,5.29E+07
5436,5.36E+07
5437,7.37E+07
5438,2.25E+07
5439,2.29E+07
5440,3.16E+07
5441,4.04E+07
5442,2.76E+07
5443,2.46E+07
5444,2.14E+07
5445,7.47E+06
5446,1.66E+07
5447,8.99E+06
5448,1.06E+07
5449,7.98E+06
5450,1.70E+07
5451,8.08E+06
5452,1.15E+07
5453,1.86E+06
5454,6.51E+06
5455,2.60E+06
5456,3.53E+06
5457,2.18E+06
5458,4.00E+06
5459,2.49E+06
5460,1.96E+06
5461,5.89E+05
5462,8.78E+05
5463,4.85E+05
5464,4.59E+05
5465,6.52E+05
5466,1.30E+06
5467,439.7
5468,253.68
5469,549.29
5470,624.12
5471,406.39
5472,423.51
5473,225.87
5474,187.95
5475,208.72
5476,170.39
5477,304.33
5478,445.02
5479,239.49
5480,314.03
5481,218.83
5482,255.9
5483,88.153
5484,107.23
5485,68.861
5486,145.64
5487,114.4
5488,88.868
5489,130.25
5490,25.704
5491,32.274
5492,45.105
5493,34.064
5494,68.51
5495,45.51
5496,28.312
5497,27.116
5498,7.56
5499,6.7184
5500,10.439
5501,16.605
5502,13.112
5503,7.1386
5504,6.32E+07
5505,1.38E+08
5506,1.40E+08
5507,1.47E+08
5508,9.16E+07
5509,1.06E+08
5510,1.39E+08
5511,1.29E+08
5512,1.20E+08
5513,9.99E+07
5514,5.78E+07
5515,4.37E+07
5516,1.04E+08
5517,1.38E+08
5518,1.38E+08
5519,1.22E+08
5520,1.74E+08
5521,1.66E+08
5522,1.79E+08
5523,1.45E+08
5524,1.29E+08
5525,6.37E+07
5526,1.33E+08
5527,1.38E+08
5528,1.01E+08
5529,8.91E+07
5530,1.25E+08
5531,1.82E+08
5532,1.67E+08
5533,1.70E+08
5534,1.77E+08
5535,1.53E+08
5536,1.39E+08
5537,1.60E+08
5538,1.59E+08
5539,2.01E+08
5540,1.83E+08
5541,1.82E+08
5542,1.79E+08
5543,1.67E+08
5544,1.66E+08
5545,1.66E+08
5546,1.72E+08
5547,2.01E+08
5548,1.88E+08
5549,1.88E+08
5550,1.78E+08
5551,1.84E+08
5552,1.78E+08
5553,1.68E+08
5554,1.74E+08
5555,1.71E+08
5556,1.88E+08
5557,1.80E+08
5558,1.83E+08
5559,1.72E+08
5560,1.69E+08
5561,1.69E+08
5562,1.70E+08
5563,1.61E+08
5564,1.67E+08
5565,1.73E+08
5566,1.72E+08
5567,1.62E+08
5568,1.56E+08
5569,1.67E+08
5570,1.63E+08
5571,1.62E+08
5572,1.58E+08
5573,1.27E+08
5574,1.40E+08
5575,1.48E+08
5576,1.52E+08
5577,2.03E+08
5578,2.12E+08
5579,2.17E+08
5580,2.19E+08
5581,1.84E+08
5582,1.78E+08
5583,1.89E+08
5584,2.20E+08
5585,2.09E+08
5586,1.18E+08
5587,1.01E+08
5588,6.38E+07
5589,4.86E+07
5590,9.80E+07
5591,1.08E+08
5592,1.98E+08
5593,1.33E+08
5594,1.31E+08
5595,1.25E+08
5596,1.71E+08
5597,1.77E+08
5598,1.46E+08
5599,2.06E+08
5600,1.42E+08
5601,1.72E+08
5602,2.20E+08
5603,2.21E+08
5604,1.38E+08
5605,2.14E+08
5606,1.39E+08
5607,1.97E+08
5608,1.31E+08
5609,2.21E+08
5610,2.24E+08
5611,9.80E+07
5612,9.38E+07
5613,2.18E+08
5614,1.15E+08
5615,2.00E+08
5616,7.84E+07
5617,1.86E+08
5618,2.11E+08
5619,2.11E+08
5620,8.88E+07
5621,8.50E+07
5622,1.80E+08
5623,1.87E+08
5624,2.09E+08
5625,8.69E+07
5626,8.65E+07
5627,3.83E+07
5628,4.14E+07
5629,1.91E+08
5630,2.16E+08
5631,2.15E+08
5632,1.03E+08
5633,8.74E+07
5634,2.06E+08
5635,1.89E+08
5636,1.84E+08
5637,9.77E+07
5638,3.82E+07
5639,1.82E+08
5640,2.25E+08
5641,2.19E+08
5642,1.05E+08
5643,1.90E+08
5644,9.81E+07
5645,1.04E+08
5646,2.06E+08
5647,7.03E+07
5648,1.95E+08
5649,2.16E+08
5650,2.12E+08
5651,7.63E+07
5652,9.63E+07
5653,6.93E+07
5654,1.50E+08
5655,9.33E+07
5656,2.00E+08
5657,6.58E+07
5658,6.57E+07
5659,4.85E+07
5660,2.12E+08
5661,2.29E+08
5662,2.28E+08
5663,9.11E+07
5664,1.06E+08
5665,1.71E+08
5666,8.40E+07
5667,1.94E+08
5668,5.36E+07
5669,2.06E+08
5670,2.19E+08
5671,2.17E+08
5672,9.13E+07
5673,9.71E+07
5674,1.10E+08
5675,7.49E+07
5676,2.17E+08
5677,7.34E+07
5678,1.98E+08
5679,4.80E+07
5680,1.86E+08
5681,2.08E+08
5682,2.12E+08
5683,2.10E+08
5684,1.08E+08
5685,8.94E+07
5686,1.13E+08
5687,6.64E+07
5688,2.01E+08
5689,2.14E+08
5690,2.10E+08
5691,2.12E+08
5692,2.12E+08
5693,1.11E+08
5694,1.29E+08
5695,1.79E+08
5696,2.18E+08
5697,1.16E+08
5698,2.10E+08
5699,1.57E+08
5700,9.86E+07
5701,2.07E+08
5702,25.39
5703,13.642
5704,6.0502
5705,18.931
5706,7.14E+07
5707,7.70E+07
5708,9.39E+07
5709,1.44E+08
5710,8.93E+07
5711,1.27E+08
5712,6.77E+07
5713,3.87E+07
5714,3.46E+07
5715,2.67E+07
5716,5.23E+07
5717,5.27E+07
5718,3.52E+07
5719,9.33E+07
5720,3.78E+07
5721,5.89E+07
5722,1.38E+07
5723,1.27E+07
5724,1.12E+07
5725,1.95E+07
5726,3.04E+06
5727,3.61E+06
5728,2.51E+06
5729,3.18E+06
5730,5.44E+06
5731,1.06E+07
5732,2.51E+06
5733,7.71E+05
5734,9.17E+05
5735,6.39E+05
5736,1.37E+06
5737,8.17E+05
5738,6.68E+05
5739,1.93E+05
5740,2.19E+05
5741,1.59E+05
5742,3.63E+05
5743,2.35E+05
5744,43294
5745,48475
5746,35191
5747,65967
5748,1.12E+05
5749,45586
5750,9990.1
5751,12915
5752,8378.4
5753,11128
5754,18814
5755,10092
5756,2179.8
5757,2408.8
5758,1731.3
5759,4599
5760,2438.3
5761,1749.1
5762,537.54
5763,623.86
5764,467.52
5765,609.8
5766,1167.8
5767,476.93
5768,861.83
5769,105.91
5770,132.92
5771,82.601
5772,247.07
5773,132.75
5774,17.02
5775,23.225
5776,30.107
5777,64.079
5778,19.722
5779,12.304
5780,22.081
5781,4.9984
5782,5.1339
5783,17.514
5784,10.386
5785,12.154
5786,4.9767
5787,5.0584
5788,5.1616
5789,17.093
5790,17.806
5791,7.8418
5792,10.22
5793,4.8172
5794,5.0253
5795,14.655
5796,16.603
5797,7.3198
5798,7.3547
5799,6.5096
5800,3.774
5801,3.6354
5802,13.162
5803,8.6247
5804,6.3495
5805,5.6017
5806,6.1433
5807,7.0642
5808,1.9738
5809,1.8869
5810,4.4302
5811,6.2405
5812,4.0628
5813,2.9085
5814,4.0144
5815,4.4681
5816,10.672
5817,4.4122
5818,4.2194
5819,12.666
5820,7.0963
5821,10.767
5822,6.988
5823,7.1412
5824,11.822
5825,5.1643
5826,4.5547
5827,13.79
5828,16.233
5829,7.8245
5830,7.0915
5831,4.5618
5832,16.3
5833,17.181
5834,7.12
5835,7.7009
5836,10.003
5837,89.71
5838,14.681
5839,19.378
5840,27.507
5841,55.986
5842,20.653
5843,380.76
5844,71.244
5845,84.439
5846,211.56
5847,113.39
5848,117.45
5849,1533.9
5850,305.43
5851,362.75
5852,444.22
5853,923.77
5854,323.05
5855,620.01
5856,7002
5857,1184.7
5858,1735.7
5859,1838.2
5860,3065.1
5861,1299.2
5862,29874
5863,5759.8
5864,6858
5865,12370
5866,29040
5867,7608.9
5868,5858.5
5869,10227
5870,1.20E+05
5871,23447
5872,32119
5873,47199
5874,25387
5875,5.63E+05
5876,96438
5877,1.30E+05
5878,1.83E+05
5879,1.19E+05
5880,3.33E+05
5881,96756
5882,2.43E+06
5883,4.54E+05
5884,5.76E+05
5885,1.23E+06
5886,7.02E+05
5887,1.06E+07
5888,1.96E+06
5889,2.42E+06
5890,4.98E+06
5891,2.72E+06
5892,4.78E+06
5893,2.63E+06
5894,3.96E+07
5895,1.00E+07
5896,1.56E+07
5897,1.97E+07
5898,1.14E+07
5899,2.72E+07
5900,1.02E+07
5901,7.22E+07
5902,3.21E+07
5903,4.94E+07
5904,6.46E+07
5905,7.02E+07
5906,5.79E+07
5907,1.15E+08
5908,1.47E+08
5909,6.98E+07
5910,7.66E+07
5911,1.01E+08
5912,1.18E+08
5913,2.89E+08
5914,2.71E+08
5915,2.75E+08
5916,2.58E+08
5917,2.86E+08
5918,2.57E+08
5919,2.70E+08
5920,2.00E+08
5921,2.23E+08
5922,2.28E+08
5923,2.06E+08
5924,2.14E+08
5925,2.21E+08
5926,2.15E+08
5927,2.31E+08
5928,2.24E+08
5929,2.23E+08
5930,2.28E+08
5931,2.14E+08
5932,3.05E+08
5933,2.83E+08
5934,2.64E+08
5935,2.97E+08
5936,3.03E+08
5937,2.89E+08
5938,2.83E+08
5939,2.79E+08
5940,2.79E+08
5941,2.83E+08
5942,3.18E+08
5943,3.14E+08
5944,3.11E+08
5945,2.98E+08
5946,2.94E+08
5947,3.06E+08
5948,2.90E+08
5949,2.95E+08
5950,2.84E+08
5951,2.94E+08
5952,2.89E+08
5953,3.28E+08
5954,3.14E+08
5955,3.18E+08
5956,3.10E+08
5957,3.00E+08
5958,3.03E+08
5959,2.99E+08
5960,3.00E+08
5961,3.31E+08
5962,3.13E+08
5963,3.24E+08
5964,3.09E+08
5965,3.15E+08
5966,3.07E+08
5967,3.00E+08
5968,3.38E+08
5969,3.25E+08
5970,3.19E+08
5971,3.08E+08
5972,3.17E+08
5973,3.02E+08
5974,3.06E+08
5975,3.00E+08
5976,3.11E+08
5977,3.47E+08
5978,3.33E+08
5979,3.29E+08
5980,3.23E+08
5981,3.12E+08
5982,3.22E+08
5983,3.18E+08
5984,3.51E+08
5985,3.29E+08
5986,3.07E+08
5987,3.20E+08
5988,3.23E+08
5989,3.17E+08
5990,3.23E+08
5991,3.12E+08
5992,3.55E+08
5993,3.10E+08
5994,3.64E+08
5995,3.24E+08
5996,3.32E+08
5997,3.21E+08
5998,3.25E+08
5999,3.16E+08
6000,3.55E+08
6001,3.59E+08
6002,3.38E+08
6003,3.34E+08
6004,3.21E+08
6005,3.23E+08
6006,3.52E+08
6007,3.43E+08
6008,3.62E+08
6009,3.31E+08
6010,3.32E+08
6011,3.21E+08
6012,3.24E+08
6013,3.17E+08
6014,3.59E+08
6015,3.59E+08
6016,3.21E+08
6017,3.28E+08
6018,3.29E+08
6019,3.18E+08
6020,3.24E+08
6021,3.13E+08
6022,3.01E+08
6023,3.66E+08
6024,3.71E+08
6025,3.74E+08
6026,3.38E+08
6027,3.35E+08
6028,3.15E+08
6029,3.12E+08
6030,3.72E+08
6031,3.50E+08
6032,3.61E+08
6033,3.36E+08
6034,3.39E+08
6035,3.25E+08
6036,3.30E+08
6037,3.23E+08
6038,3.04E+08
6039,3.41E+08
6040,3.86E+08
6041,3.80E+08
6042,3.60E+08
6043,3.51E+08
6044,3.48E+08
6045,3.40E+08
6046,3.33E+08
6047,3.51E+08
6048,3.82E+08
6049,3.67E+08
6050,3.84E+08
6051,3.55E+08
