NodeNumber,Total Deformation (m)
8317,4.1828e-006
8318,4.1881e-006
8319,4.3355e-006
8320,4.7242e-006
8321,4.7275e-006
8322,3.8572e-006
8323,3.9499e-006
8324,3.9561e-006
8325,4.0821e-006
8326,4.3628e-006
8327,4.1799e-006
8328,4.5039e-006
8329,4.3605e-006
8330,4.7275e-006
8331,4.7078e-006
8332,4.1324e-006
8333,3.96e-006
8334,3.9584e-006
8335,4.3594e-006
8336,4.4935e-006
8337,4.1652e-006
8338,4.3927e-006
8339,4.7043e-006
8340,4.7946e-006
8341,4.6803e-006
8342,4.1511e-006
8343,4.0579e-006
8344,4.4974e-006
8345,4.3343e-006
8346,4.1683e-006
8347,4.7171e-006
8348,4.6868e-006
8349,4.137e-006
8350,4.1717e-006
8351,3.9891e-006
8352,4.3458e-006
8353,4.0688e-006
8354,4.3419e-006
8355,5.3997e-006
8356,5.283e-006
8357,5.3749e-006
8358,5.0552e-006
8359,4.6226e-006
8360,4.936e-006
8361,5.0641e-006
8362,4.5079e-006
8363,4.8015e-006
8364,4.8086e-006
8365,5.1859e-006
8366,5.169e-006
8367,5.6664e-006
8368,5.7993e-006
8369,5.8751e-006
8370,6.0109e-006
8371,5.4391e-006
8372,5.9989e-006
8373,5.564e-006
8374,5.5413e-006
8375,2.2967e-013
8376,1.9971e-013
8377,2.0455e-013
8378,1.7022e-013
8379,8.5048e-013
8380,2.344e-013
8381,4.4032e-013
8382,3.1715e-013
8383,5.7173e-013
8384,2.401e-013
8385,3.7389e-012
8386,8.8466e-013
8387,2.2843e-012
8388,1.1791e-012
8389,1.6455e-011
8390,4.7244e-012
8391,9.8322e-012
8392,7.233e-011
8393,2.8312e-011
8394,2.1228e-011
8395,4.4885e-011
8396,3.2365e-010
8397,9.0899e-011
8398,1.8952e-010
8399,1.329e-009
8400,4.2064e-010
8401,7.6317e-010
8402,4.1186e-010
8403,5.7799e-009
8404,1.6196e-009
8405,2.7324e-009
8406,3.0773e-009
8407,1.6164e-009
8408,2.663e-008
8409,9.6766e-009
8410,5.667e-009
8411,1.3013e-008
8412,6.5366e-009
8413,9.5617e-008
8414,2.0749e-008
8415,2.8055e-008
8416,5.4003e-008
8417,3.3195e-007
8418,7.2426e-008
8419,1.8125e-007
8420,1.0091e-007
8421,8.5629e-007
8422,3.8447e-007
8423,7.4054e-007
8424,3.3889e-007
8425,5.5022e-007
8426,7.4571e-007
8427,6.7261e-007
8428,1.5764e-006
8429,1.0648e-006
8430,1.4585e-006
8431,1.3698e-006
8432,1.046e-006
8433,9.6082e-007
8434,1.2621e-006
8435,2.3615e-006
8436,1.8799e-006
8437,2.2459e-006
8438,1.6948e-006
8439,2.0146e-006
8440,1.5917e-006
8441,3.0031e-006
8442,2.8895e-006
8443,2.6785e-006
8444,2.2111e-006
8445,2.5537e-006
8446,2.863e-006
8447,2.3222e-006
8448,3.4653e-006
8449,3.1545e-006
8450,3.3316e-006
8451,2.756e-006
8452,3.3156e-006
8453,3.118e-006
8454,3.5219e-006
8455,3.4933e-006
8456,3.6159e-006
8457,3.2862e-006
8458,2.6368e-013
8459,1.7764e-013
8460,1.4438e-013
8461,2.0494e-013
8462,3.281e-006
8463,3.3797e-006
8464,3.3778e-006
8465,3.438e-006
8466,2.6418e-006
8467,3.1334e-006
8468,2.8201e-006
8469,3.1325e-006
8470,2.7224e-006
8471,2.8623e-006
8472,2.6575e-006
8473,1.9024e-006
8474,2.4396e-006
8475,2.1068e-006
8476,2.0719e-006
8477,2.4144e-006
8478,2.3193e-006
8479,1.1684e-006
8480,1.4213e-006
8481,1.7559e-006
8482,1.3886e-006
8483,1.7525e-006
8484,1.4531e-006
8485,1.1068e-006
8486,1.7023e-006
8487,5.3477e-007
8488,7.4271e-007
8489,1.0244e-006
8490,1.051e-006
8491,5.5833e-007
8492,8.2704e-007
8493,1.7728e-007
8494,1.7851e-007
8495,4.6565e-007
8496,1.9343e-007
8497,3.2782e-007
8498,3.5592e-007
8499,4.3058e-008
8500,5.1568e-008
8501,9.2384e-008
8502,4.909e-008
8503,9.6957e-008
8504,1.069e-008
8505,1.3798e-008
8506,2.3871e-008
8507,1.3134e-008
8508,2.5655e-009
8509,3.4538e-009
8510,2.0996e-009
8511,3.3297e-009
8512,6.2841e-009
8513,5.7195e-010
8514,6.0764e-010
8515,9.731e-010
8516,3.6782e-010
8517,7.6034e-010
8518,1.5958e-009
8519,4.4263e-010
8520,1.2436e-010
8521,1.6923e-010
8522,1.9826e-010
8523,2.9897e-011
8524,4.5467e-011
8525,4.9667e-011
8526,1.0124e-010
8527,3.2606e-011
8528,6.5542e-012
8529,8.3865e-012
8530,1.4882e-011
8531,1.3253e-012
8532,2.4158e-012
8533,1.3187e-012
8534,3.9799e-012
8535,1.8357e-012
8536,5.5886e-013
8537,7.6516e-013
8538,3.978e-013
8539,6.1629e-007
8540,7.1168e-007
8541,6.0018e-007
8542,1.1219e-006
8543,8.7253e-007
8544,8.0214e-007
8545,1.0797e-006
8546,2.2643e-007
8547,4.504e-007
8548,4.1038e-007
8549,2.7879e-007
8550,3.3796e-007
8551,2.2364e-007
8552,7.2192e-008
8553,1.2078e-007
8554,7.4759e-008
8555,1.8157e-007
8556,8.7199e-008
8557,1.3554e-007
8558,2.0223e-008
8559,4.6994e-008
8560,2.5848e-008
8561,5.0707e-008
8562,3.0784e-008
8563,1.4859e-008
8564,7.7463e-009
8565,5.3736e-009
8566,9.3226e-009
8567,1.7711e-008
8568,6.2729e-012
8569,6.3377e-012
8570,9.1002e-012
8571,6.5046e-012
8572,8.361e-012
8573,2.6441e-012
8574,4.5498e-012
8575,2.8219e-012
8576,4.9476e-012
8577,2.6405e-012
8578,3.573e-012
8579,8.6057e-013
8580,9.5562e-013
8581,1.8396e-012
8582,9.6146e-013
8583,1.6689e-012
8584,2.7642e-013
8585,6.4761e-013
8586,3.9625e-013
8587,6.0105e-013
8588,3.1243e-013
8589,1.0463e-013
8590,1.7583e-013
8591,2.507e-013
8592,1.8251e-013
8593,1.0337e-013
8594,3.9399e-006
8595,4.7361e-006
8596,4.5405e-006
8597,3.9797e-006
8598,3.8255e-006
8599,4.3852e-006
8600,4.0628e-006
8601,3.6835e-006
8602,4.0075e-006
8603,3.588e-006
8604,4.4062e-006
8605,3.7899e-006
8606,3.4206e-006
8607,3.6526e-006
8608,4.2316e-006
8609,3.7495e-006
8610,3.5439e-006
8611,3.2518e-006
8612,3.2175e-006
8613,4.2281e-006
8614,4.9642e-006
8615,3.1929e-006
8616,2.7539e-006
8617,2.691e-006
8618,3.8794e-006
8619,3.5912e-006
8620,2.6734e-006
8621,3.0799e-006
8622,4.6844e-006
8623,2.9876e-006
8624,4.8739e-006
8625,5.1806e-006
8626,1.98e-006
8627,2.5074e-006
8628,2.1427e-006
8629,3.7724e-006
8630,2.6646e-006
8631,2.817e-006
8632,2.5988e-006
8633,3.5409e-006
8634,2.1647e-006
8635,2.8845e-006
8636,5.086e-006
8637,5.1733e-006
8638,1.8301e-006
8639,2.0153e-006
8640,2.6756e-006
8641,2.3091e-006
8642,3.4991e-006
8643,2.1528e-006
8644,3.2906e-006
8645,2.8806e-006
8646,5.018e-006
8647,4.9458e-006
8648,2.091e-006
8649,2.0156e-006
8650,1.7489e-006
8651,3.407e-006
8652,2.4723e-006
8653,2.0498e-006
8654,2.3575e-006
8655,2.7167e-006
8656,4.3406e-006
8657,2.2652e-006
8658,2.9293e-006
8659,3.2551e-006
8660,2.8363e-006
8661,4.8133e-006
8662,2.0403e-006
8663,2.0506e-006
8664,3.366e-006
8665,2.4552e-006
8666,2.9516e-006
8667,2.6023e-006
8668,2.1761e-006
8669,2.9809e-006
8670,3.9315e-006
8671,2.9223e-006
8672,5.0038e-006
8673,5.0692e-006
8674,1.5729e-006
8675,2.0261e-006
8676,2.8976e-006
8677,2.2013e-006
8678,3.9237e-006
8679,3.1966e-006
8680,3.1316e-006
8681,5.1786e-006
8682,5.1924e-006
8683,1.6442e-006
8684,2.1856e-006
8685,1.7386e-006
8686,3.7914e-006
8687,2.3655e-006
8688,2.1722e-006
8689,2.7392e-006
8690,4.5772e-006
8691,2.2101e-006
8692,3.1939e-006
8693,3.5275e-006
8694,2.4581e-006
8695,3.5854e-006
8696,4.2624e-006
8697,5.0331e-006
8698,5.2883e-006
8699,2.4809e-006
8700,3.1524e-006
8701,2.8205e-006
8702,3.8707e-006
8703,2.3979e-006
8704,3.5551e-006
8705,5.0233e-006
8706,2.9494e-006
8707,3.0903e-006
8708,2.7479e-006
8709,2.6303e-006
8710,4.596e-006
8711,4.5153e-006
8712,3.5389e-006
8713,3.8075e-006
8714,3.8233e-006
8715,3.7998e-006
8716,4.1277e-006
8717,3.5472e-006
8718,3.6742e-006
8719,4.3102e-006
8720,3.2122e-006
8721,3.4599e-006
8722,1.91e-013
8723,1.3439e-013
8724,1.9445e-013
8725,2.0707e-013
8726,1.7978e-013
8727,1.9202e-013
8728,2.0164e-013
8729,1.0632e-013
8730,1.6991e-013
8731,1.3278e-013
8732,9.8273e-014
8733,1.0713e-013
8734,7.4844e-014
8735,8.8077e-014
8736,7.1934e-014
8737,6.6417e-014
8738,1.8333e-013
8739,9.0087e-014
8740,1.7244e-013
8741,1.1108e-013
8742,1.4176e-013
8743,1.0367e-013
8744,1.9777e-013
8745,1.969e-013
8746,2.0001e-013
8747,1.983e-013
8748,2.0284e-013
8749,1.6478e-013
8750,2.1504e-005
8751,2.7373e-005
8752,2.3388e-005
8753,2.7936e-005
8754,2.689e-005
8755,2.3932e-005
8756,1.612e-005
8757,2.024e-005
8758,1.7411e-005
8759,1.6246e-005
8760,2.0865e-005
8761,1.9862e-005
8762,1.8111e-005
8763,1.806e-005
8764,1.1839e-005
8765,1.496e-005
8766,1.2984e-005
8767,1.4002e-005
8768,1.1671e-005
8769,1.2136e-005
8770,1.3309e-005
8771,1.5699e-005
8772,1.5576e-005
8773,1.4377e-005
8774,8.6352e-006
8775,1.1223e-005
8776,9.7217e-006
8777,9.9111e-006
8778,9.6867e-006
8779,1.0473e-005
8780,1.1392e-005
8781,6.1616e-006
8782,7.0115e-006
8783,8.4804e-006
8784,8.3605e-006
8785,6.7554e-006
8786,8.2181e-006
8787,9.0396e-006
8788,7.0266e-006
8789,8.0599e-006
8790,4.1025e-006
8791,4.8148e-006
8792,5.9561e-006
8793,4.2679e-006
8794,5.5393e-006
8795,5.3028e-006
8796,4.9859e-006
8797,4.6254e-006
8798,5.8664e-006
8799,2.4746e-006
8800,3.3197e-006
8801,3.9172e-006
8802,1.8986e-006
8803,3.2591e-006
8804,2.5729e-006
8805,3.6716e-006
8806,3.5578e-006
8807,1.4244e-006
8808,1.9189e-006
8809,2.6572e-006
8810,1.253e-006
8811,1.8893e-006
8812,1.5025e-006
8813,2.819e-006
8814,2.287e-006
8815,2.4254e-006
8816,9.0014e-007
8817,1.5631e-006
8818,7.8105e-007
8819,4.4533e-007
8820,1.1845e-006
8821,5.6992e-007
8822,9.8185e-007
8823,1.3183e-006
8824,1.2975e-006
8825,3.5102e-007
8826,6.5812e-007
8827,9.5215e-007
8828,4.7966e-007
8829,1.0493e-006
8830,5.3046e-007
8831,7.7019e-007
8832,1.8572e-007
8833,4.8212e-007
8834,4.7726e-007
8835,3.4624e-007
8836,5.7132e-007
8837,5.8688e-007
8838,6.9203e-007
8839,1.8623e-007
8840,5.4317e-007
8841,3.6174e-007
8842,9.0293e-007
8843,8.8943e-007
8844,1.1698e-006
8845,3.4844e-007
8846,1.2863e-006
8847,1.019e-006
8848,5.0642e-007
8849,7.6669e-007
8850,1.4247e-006
8851,1.3979e-006
8852,1.7198e-006
8853,7.8755e-007
8854,4.4549e-007
8855,1.556e-006
8856,1.1728e-006
8857,9.6442e-007
8858,2.4815e-006
8859,2.1071e-006
8860,2.7412e-006
8861,2.8921e-006
8862,1.2541e-006
8863,2.4734e-006
8864,1.9058e-006
8865,2.1671e-006
8866,1.6115e-006
8867,2.5262e-006
8868,4.1148e-006
8869,3.6438e-006
8870,1.905e-006
8871,3.2698e-006
8872,3.1925e-006
8873,3.5966e-006
8874,2.9983e-006
8875,4.0474e-006
8876,6.1841e-006
8877,4.5138e-006
8878,5.5724e-006
8879,6.033e-006
8880,4.2863e-006
8881,5.5564e-006
8882,4.5686e-006
8883,5.6705e-006
8884,4.976e-006
8885,5.6979e-006
8886,8.6738e-006
8887,7.1202e-006
8888,8.0503e-006
8889,8.3934e-006
8890,6.7816e-006
8891,8.1989e-006
8892,6.8588e-006
8893,7.7519e-006
8894,8.8101e-006
8895,1.1861e-005
8896,9.3015e-006
8897,1.0863e-005
8898,9.9411e-006
8899,1.2033e-005
8900,9.6694e-006
8901,1.0223e-005
8902,1.1673e-005
8903,1.6112e-005
8904,1.2505e-005
8905,1.4747e-005
8906,1.4014e-005
8907,1.1687e-005
8908,1.3945e-005
8909,1.3633e-005
8910,1.6044e-005
8911,1.5045e-005
8912,2.1489e-005
8913,1.7148e-005
8914,1.9915e-005
8915,1.6255e-005
8916,1.9569e-005
8917,2.1041e-005
8918,1.585e-005
8919,1.8603e-005
8920,1.7455e-005
8921,2.302e-005
8922,2.6946e-005
8923,2.7724e-005
8924,2.5221e-005
8925,2.4143e-005
8926,5.4458e-006
8927,6.0584e-006
8928,5.7896e-006
8929,5.345e-006
8930,5.7071e-006
8931,5.912e-006
8932,5.1603e-006
8933,5.2819e-006
8934,5.5624e-006
8935,5.6633e-006
8936,4.7822e-006
8937,5.0193e-006
8938,5.9487e-006
8939,6.0238e-006
8940,5.1557e-006
8941,5.6824e-006
8942,5.2093e-006
8943,4.99e-006
8944,5.585e-006
8945,5.3225e-006
8946,7.2793e-006
8947,6.6323e-006
8948,6.2745e-006
8949,6.2951e-006
8950,6.7714e-006
8951,6.2038e-006
8952,6.9884e-006
8953,8.7173e-006
8954,7.3514e-006
8955,7.4678e-006
8956,8.1687e-006
8957,7.7183e-006
8958,5.8341e-006
8959,7.6603e-006
8960,6.6157e-006
8961,6.7883e-006
8962,6.2382e-006
8963,6.3094e-006
8964,5.9031e-006
8965,4.3157e-006
8966,5.4771e-006
8967,4.6762e-006
8968,4.8628e-006
8969,8.0812e-006
8970,7.8422e-006
8971,1.1583e-005
8972,9.8103e-006
8973,9.7042e-006
8974,8.2423e-006
8975,8.8337e-006
8976,7.5992e-006
8977,9.1738e-006
8978,8.4184e-006
8979,5.8527e-006
8980,6.525e-006
8981,6.3647e-006
8982,6.2902e-006
8983,7.0749e-006
8984,6.007e-006
8985,5.6768e-006
8986,4.7885e-006
8987,4.2591e-006
8988,5.4291e-006
8989,5.1446e-006
8990,8.2564e-006
8991,6.7039e-006
8992,7.0393e-006
8993,6.6994e-006
8994,5.1881e-006
8995,6.0901e-006
8996,7.6075e-006
8997,6.1935e-006
8998,7.6917e-006
8999,9.8078e-006
9000,7.6133e-006
9001,9.1756e-006
9002,7.8371e-006
9003,7.2735e-006
9004,9.2432e-006
9005,8.3895e-006
9006,8.3794e-006
9007,8.7528e-006
9008,6.8661e-006
9009,5.056e-006
9010,6.6396e-006
9011,6.2361e-006
9012,5.6038e-006
9013,8.8416e-006
9014,1.0873e-005
9015,1.3632e-005
9016,1.1726e-005
9017,8.6415e-006
9018,1.0126e-005
9019,1.0214e-005
9020,1.0945e-005
9021,1.1309e-005
9022,9.6332e-006
9023,9.3965e-006
9024,1.6366e-005
9025,1.183e-005
9026,1.3955e-005
9027,1.1672e-005
9028,1.3685e-005
9029,1.368e-005
9030,1.1171e-005
9031,1.1949e-005
9032,1.2536e-005
9033,1.5478e-005
9034,8.898e-006
9035,7.1437e-006
9036,5.4975e-006
9037,6.744e-006
9038,6.3958e-006
9039,7.742e-006
9040,6.5744e-006
9041,1.6306e-005
9042,2.1508e-005
9043,1.8487e-005
9044,1.5993e-005
9045,1.7784e-005
9046,1.8083e-005
9047,8.4535e-006
9048,1.2115e-005
9049,1.0418e-005
9050,8.8858e-006
9051,9.4977e-006
9052,1.0809e-005
9053,8.7192e-006
9054,7.123e-006
9055,7.3039e-006
9056,5.4555e-006
9057,5.1185e-006
9058,5.886e-006
9059,6.623e-006
9060,1.262e-005
9061,1.3405e-005
9062,8.8194e-006
9063,1.0444e-005
9064,1.0231e-005
9065,1.0886e-005
9066,9.5979e-006
9067,1.5946e-005
9068,1.2213e-005
9069,1.3931e-005
9070,1.3826e-005
9071,1.3113e-005
9072,1.273e-005
9073,2.0336e-005
9074,2.262e-005
9075,2.2221e-005
9076,1.9655e-005
9077,2.1158e-005
9078,1.8792e-005
9079,1.9655e-005
9080,1.5944e-005
9081,1.5516e-005
9082,1.5427e-005
9083,1.5921e-005
9084,1.488e-005
9085,1.4652e-005
9086,1.7145e-005
9087,1.6418e-005
9088,1.2085e-005
9089,1.06e-005
9090,8.7168e-006
9091,9.0711e-006
9092,1.013e-005
9093,1.1376e-005
9094,9.2374e-006
9095,9.9222e-006
9096,8.3184e-006
9097,1.0982e-005
9098,1.735e-005
9099,1.9207e-005
9100,1.7479e-005
9101,2.0486e-005
9102,1.8e-005
9103,1.405e-005
9104,1.5457e-005
9105,1.2315e-005
9106,1.1981e-005
9107,1.4324e-005
9108,1.1843e-005
9109,1.1886e-005
9110,1.3409e-005
9111,1.2538e-005
9112,1.1998e-005
9113,1.1613e-005
9114,1.3135e-005
9115,1.2908e-005
9116,1.4291e-005
9117,1.5437e-005
9118,1.6284e-005
9119,1.3509e-005
9120,1.3855e-005
9121,1.8075e-005
9122,8.7312e-006
9123,8.3888e-006
9124,1.0284e-005
9125,1.0103e-005
9126,1.0102e-005
9127,9.1891e-006
9128,6.9501e-006
9129,5.4829e-006
9130,5.2661e-006
9131,6.1356e-006
9132,7.5504e-006
9133,4.8223e-006
9134,6.7305e-006
9135,6.9754e-006
9136,8.5076e-006
9137,6.7712e-006
9138,5.6549e-006
9139,6.4117e-006
9140,7.763e-006
9141,5.6859e-006
9142,4.7082e-006
9143,8.1691e-006
9144,4.7242e-006
9145,6.5422e-006
9146,5.9032e-006
9147,7.2934e-006
9148,5.4853e-006
9149,8.1257e-006
9150,9.8283e-006
9151,8.97e-006
9152,7.7761e-006
9153,9.2306e-006
9154,6.8284e-007
9155,9.8355e-007
9156,9.1233e-007
9157,5.5609e-007
9158,5.5627e-007
9159,9.3856e-007
9160,3.2656e-005
9161,2.9073e-005
9162,2.5835e-005
9163,2.9659e-005
9164,3.2642e-005
9165,2.8882e-005
9166,3.1453e-005
9167,3.4388e-005
9168,3.7363e-005
9169,3.7703e-005
9170,3.5136e-005
9171,3.3291e-005
9172,3.1257e-005
9173,3.6244e-005
9174,1.0063e-006
9175,9.8543e-007
9176,6.8497e-007
9177,9.5045e-007
9178,5.6635e-007
9179,9.5693e-007
9180,5.9964e-007
9181,1.2789e-006
9182,1.2937e-006
9183,1.5968e-006
9184,1.619e-006
9185,1.249e-006
9186,1.7524e-006
9187,1.2502e-006
9188,1.5805e-006
9189,1.5373e-006
9190,1.5339e-006
9191,8.1683e-007
9192,8.16e-007
9193,1.2215e-006
9194,1.2361e-006
9195,1.1341e-006
9196,2.4811e-005
9197,3.0713e-005
9198,2.7283e-005
9199,2.4725e-005
9200,2.9766e-005
9201,2.7807e-005
9202,2.7137e-005
9203,2.1892e-005
9204,1.995e-005
9205,1.8902e-005
9206,2.5451e-005
9207,2.257e-005
9208,2.1914e-005
9209,2.1676e-005
9210,1.951e-005
9211,2.475e-005
9212,2.4052e-005
9213,3.6572e-005
9214,3.68e-005
9215,3.3117e-005
9216,2.9957e-005
9217,3.5757e-005
9218,3.2547e-005
9219,3.1952e-005
9220,3.5469e-005
9221,3.9908e-005
9222,3.9897e-005
9223,4.1741e-005
9224,4.1475e-005
9225,3.8444e-005
9226,9.2903e-007
9227,1.0702e-006
9228,1.3638e-006
9229,1.5177e-006
9230,1.1971e-006
9231,1.3693e-006
9232,1.047e-006
9233,1.1934e-006
9234,3.6379e-005
9235,4.1358e-005
9236,3.882e-005
9237,3.9027e-005
9238,4.2006e-005
9239,4.1125e-005
9240,3.8666e-005
9241,2.9564e-005
9242,3.5011e-005
9243,3.3327e-005
9244,2.8961e-005
9245,3.5311e-005
9246,3.388e-005
9247,3.1581e-005
9248,2.4085e-005
9249,2.6082e-005
9250,2.3223e-005
9251,2.4219e-005
9252,2.9068e-005
9253,2.8609e-005
9254,2.6429e-005
9255,2.4836e-005
9256,2.6962e-005
9257,5.6988e-007
9258,7.9316e-007
9259,9.2092e-007
9260,7.7839e-007
9261,5.639e-007
9262,2.1011e-005
9263,1.9368e-005
9264,1.9843e-005
9265,2.1933e-005
9266,2.1871e-005
9267,2.1211e-005
9268,2.4079e-005
9269,4.9437e-007
9270,6.91e-007
9271,4.7931e-007
9272,4.5121e-007
9273,4.5489e-007
9274,6.2857e-007
9275,7.0627e-007
9276,5.0969e-007
9277,6.9343e-007
9278,6.0983e-007
9279,4.9625e-007
9280,4.4343e-007
9281,6.2967e-007
9282,6.6532e-007
9283,8.3443e-007
9284,1.1625e-006
9285,8.1864e-007
9286,8.9557e-007
9287,1.0136e-006
9288,8.3494e-007
9289,1.0648e-006
9290,5.9465e-007
9291,7.5613e-007
9292,8.7398e-007
9293,6.0413e-007
9294,7.7506e-007
9295,9.3926e-007
9296,1.1948e-006
9297,1.173e-006
9298,8.6655e-007
9299,6.8508e-007
9300,1.2976e-006
9301,9.864e-007
9302,9.8055e-007
9303,7.0947e-007
9304,1.4483e-006
9305,1.6425e-006
9306,1.7413e-006
9307,1.4672e-006
9308,1.5183e-006
9309,1.2012e-006
9310,1.2617e-006
9311,3.9924e-005
9312,4.1208e-005
9313,4.1946e-005
9314,4.2268e-005
9315,4.456e-005
9316,3.8709e-005
9317,3.5693e-005
9318,3.7672e-005
9319,3.6255e-005
9320,3.9466e-005
9321,3.977e-005
9322,3.6889e-005
9323,4.2313e-005
9324,4.129e-005
9325,3.7474e-005
9326,4.0723e-005
9327,3.752e-005
9328,2.9566e-005
9329,3.1603e-005
9330,3.4507e-005
9331,3.1038e-005
9332,3.4569e-005
9333,3.1585e-005
9334,1.1044e-006
9335,1.5172e-006
9336,1.7584e-006
9337,1.5457e-006
9338,1.3448e-006
9339,1.8194e-006
9340,1.2162e-006
9341,1.9034e-006
9342,1.9886e-006
9343,2.0469e-006
9344,1.4961e-006
9345,1.9893e-006
9346,1.6658e-006
9347,1.7797e-006
9348,1.9459e-006
9349,2.1707e-006
9350,1.9415e-006
9351,2.2259e-006
9352,2.1342e-006
9353,1.889e-006
9354,2.0701e-006
9355,1.5532e-006
9356,2.2563e-006
9357,2.3653e-006
9358,1.9628e-006
9359,1.9066e-006
9360,2.1242e-006
9361,2.5237e-006
9362,1.5831e-006
9363,2.2754e-005
9364,2.1574e-005
9365,2.3317e-005
9366,2.7398e-005
9367,3.0215e-005
9368,2.7993e-005
9369,2.6954e-005
9370,2.3787e-005
9371,2.4341e-005
9372,2.7575e-005
9373,1.7422e-005
9374,1.9232e-005
9375,1.8707e-005
9376,2.1187e-005
9377,1.9001e-005
9378,2.1871e-005
9379,1.1745e-006
9380,9.0823e-007
9381,6.9647e-007
9382,6.2451e-007
9383,1.0437e-006
9384,9.3645e-007
9385,1.3191e-006
9386,1.6394e-006
9387,1.8792e-006
9388,1.9781e-006
9389,1.7872e-006
9390,1.4426e-006
9391,1.3854e-006
9392,1.9618e-006
9393,1.3247e-006
9394,8.3167e-007
9395,1.2108e-006
9396,1.1264e-006
9397,6.2068e-007
9398,2.0519e-006
9399,2.125e-006
9400,1.9637e-006
9401,1.8581e-006
9402,1.759e-006
9403,1.43e-006
9404,2.2275e-006
9405,2.3695e-006
9406,2.2137e-006
9407,1.8561e-006
9408,2.1421e-006
9409,2.289e-006
9410,2.4817e-006
9411,2.5679e-006
9412,2.717e-006
9413,2.1865e-006
9414,2.6008e-006
9415,2.3559e-006
9416,2.5199e-006
9417,2.8472e-006
9418,2.6623e-006
9419,2.8796e-006
9420,2.4138e-006
9421,2.6961e-006
9422,2.2157e-006
9423,2.3904e-006
9424,2.8351e-006
9425,2.7765e-006
9426,2.4381e-006
9427,2.8887e-006
9428,2.9985e-006
9429,2.4944e-006
9430,2.3069e-006
9431,3.3561e-006
9432,2.9808e-006
9433,2.2463e-006
9434,2.7675e-006
9435,2.8902e-006
9436,2.9488e-006
9437,2.4839e-006
9438,2.8532e-006
9439,2.6483e-006
9440,2.9951e-006
9441,3.2821e-006
9442,3.54e-006
9443,3.2415e-006
9444,3.6304e-006
9445,3.0201e-006
9446,3.5895e-006
9447,3.2646e-006
9448,2.9206e-006
9449,3.7966e-006
9450,4.0684e-006
9451,3.5441e-006
9452,3.8481e-006
9453,3.4552e-006
9454,2.9274e-006
9455,2.8889e-006
9456,2.1223e-006
9457,2.6932e-006
9458,4.3947e-006
9459,3.6216e-006
9460,4.0585e-006
9461,4.5584e-006
9462,5.052e-006
9463,4.1585e-006
9464,4.5968e-006
9465,4.0726e-006
9466,5.0312e-006
9467,5.5284e-006
9468,5.1046e-006
9469,4.2365e-006
9470,5.4892e-006
9471,4.5011e-006
9472,4.0944e-006
9473,4.9504e-006
9474,4.8794e-006
9475,5.5733e-006
9476,3.1144e-006
9477,3.5769e-006
9478,3.261e-006
9479,3.1566e-006
9480,3.6467e-006
9481,3.3455e-006
9482,2.239e-006
9483,2.5994e-006
9484,2.4293e-006
9485,3.3786e-006
9486,3.1052e-006
9487,2.4941e-006
9488,2.6353e-006
9489,3.0529e-006
9490,3.6166e-006
9491,3.1877e-006
9492,4.5261e-006
9493,4.3059e-006
9494,3.7061e-006
9495,5.0156e-006
9496,4.5539e-006
9497,3.5803e-006
9498,4.2525e-006
9499,4.0359e-006
9500,5.7392e-006
9501,5.7273e-006
9502,4.991e-006
9503,5.696e-006
9504,5.7077e-006
9505,5.1707e-006
9506,6.3265e-006
9507,5.9637e-006
9508,6.8777e-006
9509,7.1455e-006
9510,6.4415e-006
9511,6.293e-006
9512,7.1592e-006
9513,6.9937e-006
9514,6.4217e-006
9515,6.3911e-006
9516,4.4792e-006
9517,4.7887e-006
9518,5.7962e-006
9519,6.1833e-006
9520,5.2799e-006
9521,5.9343e-006
9522,6.8236e-006
9523,7.827e-006
9524,8.368e-006
9525,7.782e-006
9526,7.1864e-006
9527,7.6973e-006
9528,8.2912e-006
9529,6.904e-006
9530,3.833e-006
9531,3.5395e-006
9532,4.3376e-006
9533,3.3623e-006
9534,4.2825e-006
9535,5.0871e-006
9536,3.5648e-006
9537,4.6092e-006
9538,4.4499e-006
9539,3.5768e-006
9540,7.1892e-006
9541,6.5705e-006
9542,6.8066e-006
9543,6.5596e-006
9544,5.6198e-006
9545,5.4591e-006
9546,6.1126e-006
9547,6.0293e-006
9548,7.6349e-006
9549,8.5269e-006
9550,8.8758e-006
9551,9.3461e-006
9552,7.8477e-006
9553,7.5915e-006
9554,9.3838e-006
9555,9.6894e-006
9556,8.7203e-006
9557,9.0843e-006
9558,7.9281e-006
9559,6.5213e-006
9560,7.2609e-006
9561,7.572e-006
9562,6.6327e-006
9563,9.6636e-006
9564,1.0234e-005
9565,8.1671e-006
9566,8.5042e-006
9567,1.0024e-005
9568,9.5338e-006
9569,9.4023e-006
9570,9.949e-006
9571,8.6942e-006
9572,9.6266e-006
9573,1.0401e-005
9574,9.8632e-006
9575,9.9796e-006
9576,8.6716e-006
9577,1.0807e-005
9578,9.3046e-006
9579,1.1004e-005
9580,1.1648e-005
9581,1.1038e-005
9582,1.051e-005
9583,1.0816e-005
9584,1.1349e-005
9585,1.2261e-005
9586,1.3034e-005
9587,1.3492e-005
9588,1.2844e-005
9589,1.2586e-005
9590,1.1453e-005
9591,1.1058e-005
9592,1.2148e-005
9593,1.3467e-005
9594,1.3102e-005
9595,1.4e-005
9596,1.3118e-005
9597,1.2038e-005
9598,1.2542e-005
