NodeNumber,Equivalent Stress (Pa)
3259,2.47E+07
3260,1.75E+07
3261,1.31E+07
3262,2.27E+07
3263,1.39E+07
3264,7.18E+06
3265,1.96E+07
3266,2.09E+07
3267,2.27E+07
3268,1.39E+07
3269,1.69E+07
3270,1.77E+07
3271,1.68E+07
3272,1.20E+07
3273,2.23E+07
3274,1.24E+07
3275,1.09E+07
3276,7.32E+06
3277,1.82E+07
3278,2.12E+07
3279,3.31E+07
3280,1.02E+07
3281,1.14E+07
3282,1.85E+07
3283,1.12E+07
3284,1.15E+07
3285,9.62E+06
3286,2.64E+07
3287,8.02E+06
3288,1.00E+07
3289,1.59E+07
3290,1.26E+07
3291,1.60E+07
3292,2.32E+07
3293,2.29E+07
3294,2.38E+07
3295,2.07E+07
3296,1.53E+07
3297,1.03E+07
3298,1.86E+07
3299,8.95E+06
3300,1.39E+07
3301,8.00E+06
3302,4.05E+06
3303,1.47E+07
3304,1.46E+07
3305,2.02E+07
3306,2.04E+07
3307,2.28E+07
3308,1.16E+07
3309,1.30E+07
3310,1.05E+07
3311,2.59E+07
3312,1.09E+07
3313,2.75E+07
3314,1.19E+07
3315,1.10E+07
3316,1.77E+07
3317,7.45E+06
3318,1.06E+07
3319,1.16E+07
3320,1.68E+07
3321,1.46E+07
3322,1.95E+07
3323,2.96E+07
3324,1.54E+07
3325,1.08E+07
3326,1.92E+07
3327,1.69E+07
3328,1.03E+07
3329,2.22E+07
3330,1.90E+07
3331,2.23E+07
3332,1.47E+07
3333,2.14E+07
3334,1.88E+07
3335,1.63E+07
3336,1.21E+07
3337,1.74E+07
3338,2.61E+07
3339,2.58E+07
3340,6.83E+06
3341,1.22E+07
3342,1.92E+07
3343,1.57E+07
3344,8.52E+06
3345,7.57E+06
3346,7.42E+06
3347,1.69E+07
3348,1.96E+07
3349,1.26E+07
3350,1.82E+07
3351,1.57E+07
3352,2.06E+07
3353,2.07E+07
3354,2.16E+07
3355,2.45E+07
3356,2.63E+07
3357,2.36E+07
3358,3.31E+07
3359,1.51E+07
3360,1.63E+07
3361,1.64E+07
3362,1.80E+07
3363,1.33E+07
3364,1.78E+07
3365,1.72E+07
3366,1.70E+07
3367,2.66E+07
3368,1.52E+07
3369,9.25E+06
3370,8.62E+06
3371,9.77E+06
3372,1.04E+07
3373,1.65E+07
3374,1.60E+07
3375,1.31E+07
3376,2.91E+07
3377,2.30E+07
3378,1.38E+07
3379,3.90E+07
3380,2.72E+07
3381,5.10E+06
3382,2.16E+07
3383,1.66E+07
3384,1.54E+07
3385,1.40E+07
3386,1.25E+07
3387,2.41E+07
3388,3.84E+07
3389,1.82E+07
3390,8.73E+06
3391,2.26E+07
3392,2.36E+07
3393,1.68E+07
3394,1.82E+07
3395,2.50E+07
3396,2.05E+07
3397,3.08E+07
3398,1.45E+07
3399,2.29E+07
3400,1.74E+07
3401,8.63E+06
3402,1.21E+07
3403,1.96E+07
3404,1.88E+07
3405,1.42E+07
3406,2.73E+07
3407,7.67E+06
3408,1.47E+07
3409,1.60E+07
3410,1.73E+07
3411,1.01E+07
3412,1.94E+07
3413,1.33E+07
3414,3.99E+05
3415,1.11E+07
3416,1.73E+07
3417,1.84E+07
3418,5.45E+06
3419,2.76E+06
3420,3.76E+07
3421,3.91E+06
3422,6.79E+06
3423,1.41E+07
3424,4.93E+06
3425,6.39E+06
3426,8.87E+06
3427,1.70E+07
3428,1.57E+07
3429,1.32E+07
3430,8.80E+06
3431,2.06E+07
3432,2.06E+07
3433,9.55E+06
3434,9.40E+06
3435,9.77E+06
3436,1.04E+07
3437,1.21E+07
3438,1.09E+07
3439,1.00E+07
3440,2.17E+07
3441,6.39E+06
3442,1.11E+07
3443,1.47E+07
3444,1.36E+07
3445,1.13E+07
3446,1.41E+07
3447,8.84E+06
3448,1.59E+07
3449,8.08E+06
3450,1.46E+07
3451,7.40E+06
3452,7.68E+06
3453,1.42E+07
3454,6.32E+06
3455,2.54E+07
3456,9.96E+06
3457,5.16E+06
3458,1.99E+07
3459,1.65E+07
3460,1.65E+07
3461,1.17E+07
3462,5.18E+06
3463,1.43E+07
3464,2.34E+07
3465,1.62E+07
3466,1.29E+07
3467,9.62E+06
3468,7.13E+06
3469,7.04E+06
3470,7.85E+06
3471,2.07E+07
3472,1.88E+07
3473,1.02E+07
3474,1.24E+07
3475,1.11E+07
3476,9.32E+06
3477,1.15E+07
3478,1.71E+07
3479,1.20E+07
3480,6.27E+06
3481,3.00E+07
3482,1.45E+07
3483,7.61E+06
3484,1.38E+07
3485,1.15E+07
3486,2.05E+07
3487,7.48E+06
3488,1.26E+07
3489,1.31E+07
3490,1.13E+07
3491,9.65E+06
3492,6.90E+06
3493,8.93E+06
3494,8.11E+06
3495,7.83E+06
3496,1.61E+07
3497,1.27E+07
3498,2.08E+07
3499,1.27E+07
3500,2.27E+07
3501,2.29E+07
3502,7.07E+06
3503,1.03E+07
3504,9.69E+06
3505,2.24E+07
3506,3.10E+07
3507,1.89E+07
3508,2.41E+07
3509,1.14E+07
3510,2.01E+07
3511,1.48E+07
3512,8.20E+06
3513,2.90E+07
3514,1.06E+07
3515,9.69E+06
3516,1.58E+07
3517,7.53E+06
3518,9.34E+06
3519,1.12E+07
3520,6.26E+06
3521,7.40E+06
3522,9.27E+06
3523,1.27E+07
3524,1.74E+07
3525,2.44E+07
3526,8.84E+06
3527,1.04E+07
3528,1.25E+07
3529,1.02E+07
3530,5.89E+06
3531,8.61E+06
3532,1.06E+07
3533,1.97E+07
3534,1.06E+07
3535,9.61E+06
3536,7.53E+06
3537,9.95E+06
3538,9.41E+06
3539,1.69E+07
3540,8.28E+06
3541,1.77E+07
3542,1.04E+07
3543,3.51E+07
3544,1.12E+07
3545,9.82E+06
3546,9.76E+06
3547,8.64E+06
3548,1.85E+07
3549,2.12E+07
3550,2.09E+07
3551,7.01E+06
3552,2.17E+07
3553,1.01E+07
3554,1.03E+07
3555,9.05E+06
3556,1.39E+07
3557,5.14E+06
3558,1.01E+07
3559,2.93E+07
3560,1.90E+07
3561,1.56E+07
3562,1.41E+07
3563,1.17E+07
3564,5.31E+06
3565,1.02E+07
3566,2.32E+07
3567,2.04E+07
3568,9.38E+06
3569,1.18E+07
3570,2.79E+07
3571,7.86E+06
3572,1.03E+07
3573,9.61E+06
3574,1.18E+07
3575,7.51E+06
3576,7.34E+06
3577,1.43E+07
3578,2.27E+07
3579,1.76E+07
3580,1.05E+07
3581,1.07E+07
3582,1.60E+07
3583,1.54E+07
3584,1.33E+07
3585,2.65E+07
3586,2.05E+07
3587,1.34E+07
3588,2.03E+07
3589,1.04E+07
3590,2.29E+07
3591,1.45E+07
3592,2.31E+07
3593,2.17E+07
3594,1.36E+07
3595,7.26E+06
3596,7.29E+06
3597,5.88E+06
3598,1.30E+07
3599,1.27E+07
3600,5.62E+06
3601,1.31E+07
3602,1.07E+07
3603,1.02E+07
3604,2.22E+07
3605,2.15E+07
3606,8.30E+06
3607,6.34E+06
3608,2.35E+07
3609,2.43E+07
3610,2.54E+07
3611,1.39E+07
3612,1.57E+07
3613,7.74E+06
3614,1.34E+07
3615,1.64E+07
3616,1.51E+07
3617,7.93E+06
3618,1.79E+07
3619,7.26E+06
3620,2.08E+07
3621,1.63E+07
3622,1.21E+07
3623,9.87E+06
3624,1.04E+07
3625,1.00E+07
3626,1.08E+07
3627,1.95E+07
3628,9.89E+06
3629,1.16E+07
3630,1.46E+07
3631,2.46E+07
3632,1.24E+07
3633,6.93E+06
3634,1.09E+07
3635,9.22E+06
3636,9.87E+06
3637,1.13E+07
3638,1.60E+07
3639,8.98E+06
3640,8.90E+06
3641,8.48E+06
3642,1.13E+07
3643,6.60E+06
3644,1.80E+07
3645,1.62E+07
3646,1.45E+07
3647,8.82E+06
3648,4.12E+07
3649,6.39E+06
3650,8.69E+06
3651,5.62E+06
3652,1.23E+07
3653,1.28E+07
3654,8.29E+06
3655,8.91E+06
3656,9.31E+06
3657,9.16E+06
3658,1.26E+07
3659,5.77E+06
3660,1.17E+07
3661,9.50E+06
3662,6.54E+06
3663,1.01E+07
3664,3.54E+07
3665,1.03E+07
3666,6.94E+06
3667,1.05E+07
3668,9.38E+06
3669,1.13E+07
3670,1.08E+07
3671,8.69E+06
3672,9.06E+06
3673,1.35E+07
3674,7.58E+06
3675,1.24E+07
3676,1.27E+07
3677,1.22E+07
3678,2.11E+07
3679,1.09E+07
3680,1.36E+07
3681,5.87E+06
3682,2.46E+07
3683,1.27E+07
3684,1.21E+07
3685,9.00E+06
3686,1.12E+07
3687,9.49E+06
3688,7.47E+06
3689,1.13E+07
3690,1.01E+07
3691,1.34E+07
3692,9.74E+06
3693,8.28E+06
3694,5.94E+06
3695,9.68E+06
3696,7.39E+06
3697,1.69E+07
3698,7.30E+06
3699,1.04E+07
3700,1.34E+07
3701,1.16E+07
3702,1.90E+07
3703,2.07E+07
3704,1.38E+07
3705,2.53E+07
3706,8.56E+06
3707,1.02E+07
3708,1.01E+07
3709,1.11E+07
3710,2.69E+07
3711,1.01E+07
3712,2.52E+07
3713,1.05E+07
3714,1.01E+07
3715,2.76E+07
3716,8.81E+06
3717,1.86E+07
3718,1.56E+07
3719,4.04E+07
3720,1.12E+07
3721,1.34E+07
3722,9.48E+06
3723,1.04E+07
3724,6.07E+06
3725,1.79E+07
3726,9.37E+06
3727,1.47E+07
3728,7.15E+06
3729,9.33E+06
3730,9.19E+06
3731,1.22E+07
3732,6.20E+06
3733,3.13E+07
3734,8.50E+06
3735,1.01E+07
3736,4.23E+06
3737,2.17E+07
3738,9.78E+06
3739,1.30E+07
3740,1.29E+07
3741,1.16E+07
3742,1.04E+07
3743,1.32E+07
3744,1.24E+07
3745,1.76E+07
3746,2.06E+07
3747,8.75E+06
3748,8.13E+06
3749,2.44E+07
3750,1.77E+07
3751,1.80E+07
3752,1.32E+07
3753,1.91E+07
3754,1.73E+07
3755,2.82E+07
3756,8.97E+06
3757,1.01E+07
3758,1.23E+07
3759,1.08E+07
3760,9.01E+06
3761,9.61E+06
3762,8.13E+06
3763,1.13E+07
3764,1.08E+07
3765,3.76E+07
3766,8.18E+06
3767,8.10E+06
3768,1.00E+07
3769,8.16E+06
3770,1.29E+07
3771,2.26E+07
3772,1.08E+07
3773,1.42E+07
3774,5.99E+06
3775,2.33E+07
3776,8.54E+06
3777,1.09E+07
3778,9.02E+06
3779,8.52E+06
3780,2.20E+07
3781,1.38E+07
3782,9.54E+06
3783,1.18E+07
3784,6.97E+06
3785,2.16E+07
3786,7.80E+06
3787,8.12E+06
3788,1.76E+07
3789,9.34E+06
3790,2.31E+07
3791,1.12E+07
3792,1.48E+07
3793,7.67E+06
3794,1.33E+07
3795,1.23E+07
3796,1.76E+07
3797,1.01E+07
3798,1.44E+07
3799,1.76E+07
3800,1.19E+07
3801,1.67E+07
3802,2.56E+07
3803,1.31E+07
3804,6.24E+06
3805,2.34E+07
3806,8.55E+06
3807,1.29E+07
3808,1.81E+07
3809,3.03E+07
3810,2.52E+07
3811,2.61E+07
3812,1.94E+07
3813,1.33E+07
3814,1.62E+07
3815,2.07E+07
3816,2.00E+05
3817,1.55E+07
3818,3.31E+07
3819,1.55E+07
3820,9.34E+06
3821,1.06E+07
3822,8.99E+06
3823,1.01E+07
3824,1.55E+07
3825,3.44E+07
3826,2.60E+07
3827,2.36E+07
3828,2.39E+07
3829,1.31E+07
3830,5.30E+06
3831,1.54E+07
3832,1.63E+07
3833,1.44E+07
3834,1.59E+07
3835,4.31E+07
3836,2.03E+07
3837,1.42E+07
3838,1.61E+07
3839,1.03E+07
3840,7.39E+06
3841,8.56E+06
3842,1.89E+07
3843,1.78E+07
3844,2.19E+07
3845,6.66E+06
3846,1.20E+07
3847,1.99E+07
3848,2.54E+07
3849,6.08E+05
3850,2.05E+07
3851,2.94E+07
3852,2.42E+07
3853,1.87E+07
3854,2.24E+06
3855,2.42E+07
3856,1.58E+07
3857,2.05E+07
3858,2.03E+07
3859,1.17E+07
3860,1.75E+07
3861,1.96E+07
3862,2.04E+07
3863,1.31E+07
3864,2.56E+07
3865,2.45E+07
3866,1.28E+07
3867,5.24E+06
3868,1.55E+07
3869,7.91E+06
3870,1.77E+07
3871,1.43E+07
3872,9.35E+06
3873,1.65E+07
3874,1.44E+07
3875,9.46E+06
3876,1.55E+07
3877,1.05E+07
3878,2.74E+07
3879,8.37E+06
3880,1.35E+07
3881,1.79E+07
3882,2.41E+07
3883,7.89E+06
3884,9.28E+06
3885,2.51E+07
3886,3.33E+07
3887,8.36E+06
3888,1.80E+07
3889,1.50E+07
3890,3.04E+05
3891,1.03E+07
3892,9.75E+06
3893,2.51E+07
3894,2.54E+07
3895,1.31E+07
3896,1.26E+07
3897,1.47E+07
3898,2.33E+07
3899,3.28E+07
3900,1.38E+07
3901,8.51E+06
3902,2.11E+07
3903,1.28E+07
3904,1.05E+07
3905,3.67E+07
3906,3.70E+07
3907,1.31E+07
3908,1.97E+07
3909,1.77E+07
3910,2.47E+07
3911,5.09E+06
3912,5.15E+07
3913,1.25E+07
3914,1.42E+07
3915,3.25E+07
3916,1.04E+07
3917,1.83E+07
3918,1.89E+07
3919,2.50E+07
3920,1.16E+07
3921,1.13E+07
3922,9.84E+06
3923,1.97E+07
3924,2.78E+07
3925,1.47E+07
3926,1.72E+07
3927,1.10E+07
3928,2.67E+07
3929,1.51E+07
3930,1.83E+07
3931,1.28E+07
3932,1.41E+07
3933,1.41E+07
3934,2.30E+07
3935,2.01E+07
3936,1.38E+07
3937,1.35E+07
3938,1.68E+07
3939,1.10E+07
3940,2.23E+07
3941,9.14E+06
3942,2.97E+07
3943,1.60E+07
3944,1.94E+07
3945,1.47E+07
3946,1.09E+07
3947,2.50E+07
3948,1.42E+07
3949,1.09E+07
3950,1.59E+07
3951,4.55E+06
3952,2.39E+06
3953,8.99E+06
3954,2.18E+07
3955,1.93E+07
3956,6.68E+06
3957,2.59E+07
3958,9.04E+06
3959,1.56E+06
3960,1.91E+07
3961,1.65E+07
3962,1.76E+07
3963,1.37E+07
3964,2.08E+07
3965,5.54E+06
3966,1.91E+07
3967,1.89E+07
3968,9.10E+06
3969,1.26E+07
3970,2.23E+07
3971,8.90E+06
3972,1.48E+07
3973,1.08E+07
3974,1.61E+07
3975,2.10E+07
3976,1.52E+07
3977,2.06E+07
3978,1.94E+07
3979,8.23E+06
3980,9.18E+06
3981,2.93E+07
3982,2.99E+07
3983,1.72E+07
3984,1.62E+07
3985,1.04E+07
3986,1.36E+07
3987,3.40E+07
3988,3.39E+07
3989,1.89E+07
3990,1.82E+07
3991,1.95E+07
3992,1.82E+07
3993,7.93E+06
3994,2.46E+07
3995,1.01E+07
3996,1.40E+07
3997,9.92E+06
3998,2.36E+07
3999,1.01E+07
4000,1.71E+07
4001,9.35E+06
4002,2.03E+07
4003,5.06E+06
4004,1.99E+07
4005,1.18E+07
4006,1.89E+07
4007,2.01E+07
4008,4.65E+06
4009,2.51E+07
4010,5.78E+06
4011,1.50E+07
4012,1.40E+07
4013,1.09E+07
4014,5.78E+06
4015,1.50E+07
4016,3.06E+07
4017,2.04E+07
4018,9.77E+06
4019,6.68E+06
4020,1.38E+07
4021,1.74E+07
4022,2.18E+07
4023,2.15E+07
4024,9.80E+06
4025,1.49E+07
4026,1.63E+07
4027,1.71E+07
4028,9.14E+06
4029,1.77E+07
4030,1.55E+07
4031,2.47E+07
4032,1.10E+07
4033,1.60E+07
4034,1.14E+07
4035,2.32E+07
4036,1.58E+07
4037,1.41E+07
4038,1.36E+07
4039,1.18E+07
4040,1.75E+07
4041,5.10E+06
4042,2.02E+07
4043,1.12E+07
4044,7.65E+06
4045,6.26E+06
4046,1.94E+07
4047,1.19E+07
4048,2.43E+07
4049,1.47E+07
4050,3.80E+06
4051,1.13E+07
4052,9.45E+06
4053,1.97E+07
4054,1.74E+07
4055,1.22E+07
4056,3.06E+07
4057,2.05E+07
4058,1.53E+07
4059,1.21E+07
4060,1.67E+07
4061,6.66E+06
4062,2.01E+07
4063,9.41E+06
4064,1.06E+07
4065,8.76E+06
4066,1.00E+07
4067,1.77E+07
4068,1.75E+07
4069,1.37E+07
4070,1.78E+07
4071,1.47E+07
4072,2.09E+07
4073,2.50E+07
4074,2.63E+07
4075,1.50E+07
4076,1.53E+06
4077,6.24E+06
4078,1.38E+07
4079,2.02E+07
4080,1.36E+07
4081,1.39E+07
4082,4.24E+07
4083,1.69E+07
4084,1.99E+07
4085,1.45E+07
4086,1.09E+07
4087,2.43E+07
4088,1.81E+07
4089,1.96E+07
4090,2.68E+07
4091,5.70E+06
4092,1.37E+07
4093,1.06E+07
4094,2.38E+07
4095,2.36E+07
4096,4.63E+06
4097,3.53E+07
4098,1.41E+07
4099,2.56E+07
4100,3.37E+07
4101,1.68E+07
4102,1.35E+07
4103,2.28E+07
4104,1.57E+07
4105,1.23E+07
4106,1.68E+07
4107,3.29E+06
4108,2.60E+07
4109,2.32E+07
4110,2.74E+07
4111,2.23E+07
4112,9.20E+06
4113,1.64E+07
4114,2.16E+07
4115,1.12E+07
4116,3.50E+06
4117,1.27E+07
4118,2.02E+07
4119,1.35E+07
4120,1.39E+07
4121,2.02E+07
4122,1.08E+07
4123,6.36E+06
4124,1.45E+07
4125,2.01E+07
4126,1.90E+07
4127,1.29E+07
4128,1.85E+07
4129,1.41E+07
4130,1.27E+07
4131,9.59E+06
4132,1.82E+07
4133,2.12E+07
4134,1.63E+07
4135,2.05E+07
4136,1.43E+07
4137,2.91E+07
4138,2.29E+07
4139,1.63E+07
4140,2.41E+07
4141,1.40E+07
4142,1.14E+07
4143,2.05E+07
4144,1.94E+07
4145,1.20E+07
4146,1.16E+07
4147,1.55E+07
4148,1.40E+07
4149,1.75E+07
4150,1.07E+07
4151,3.70E+07
4152,8.15E+06
4153,1.23E+07
4154,1.36E+07
4155,1.80E+07
4156,1.50E+07
4157,1.22E+07
4158,1.33E+07
4159,2.13E+07
4160,2.28E+07
4161,1.99E+07
4162,1.38E+07
4163,1.04E+07
4164,2.30E+07
4165,2.15E+07
4166,4.50E+07
4167,8.50E+06
4168,2.35E+07
4169,3.63E+07
4170,2.95E+07
4171,4.81E+06
4172,1.09E+07
4173,2.29E+07
4174,1.59E+07
4175,5.72E+06
4176,2.43E+07
4177,7.83E+06
4178,8.44E+06
4179,2.52E+07
4180,1.02E+07
4181,2.30E+07
4182,1.32E+07
4183,6.91E+05
4184,1.43E+07
4185,1.69E+07
4186,2.93E+07
4187,8.98E+06
4188,3.16E+07
4189,1.90E+07
4190,2.13E+07
4191,3.95E+07
4192,2.47E+07
4193,2.56E+07
4194,3.15E+07
4195,2.19E+07
4196,1.24E+07
4197,2.76E+07
4198,8.37E+06
4199,1.33E+07
4200,1.52E+07
4201,1.24E+07
4202,2.20E+07
4203,1.20E+07
4204,1.32E+07
4205,2.21E+07
4206,1.84E+07
4207,9.07E+06
4208,1.40E+07
4209,1.29E+07
4210,1.02E+07
4211,9.99E+06
4212,4.40E+06
4213,1.15E+07
4214,1.58E+07
4215,6.71E+06
4216,2.10E+07
4217,1.58E+07
4218,1.89E+07
4219,1.14E+07
4220,1.63E+07
4221,1.25E+07
4222,8.79E+06
4223,1.82E+07
4224,2.76E+07
4225,1.53E+07
4226,8.36E+06
4227,1.50E+07
4228,1.36E+07
4229,5.49E+06
4230,1.63E+07
4231,1.10E+07
4232,2.47E+07
4233,2.60E+07
4234,1.38E+07
4235,1.75E+07
4236,1.08E+07
4237,1.71E+07
4238,1.41E+07
4239,2.16E+07
4240,1.70E+07
4241,5.09E+06
4242,1.91E+07
4243,1.33E+07
4244,1.91E+07
4245,1.31E+07
4246,1.71E+07
4247,3.35E+07
4248,1.49E+07
4249,1.78E+07
4250,9.98E+06
4251,1.91E+07
4252,1.98E+07
4253,3.31E+07
4254,7.95E+06
4255,1.07E+07
4256,1.08E+07
4257,1.26E+07
4258,1.97E+07
4259,2.13E+07
4260,5.80E+06
4261,2.63E+05
4262,2.85E+07
4263,3.20E+05
4264,1.78E+07
4265,1.06E+07
4266,2.06E+07
4267,3.10E+07
4268,3.06E+07
4269,1.96E+06
4270,47541
4271,1.74E+07
4272,1.76E+07
4273,5.84E+06
4274,1.75E+07
4275,2.16E+07
4276,4.66E+07
4277,2.68E+07
4278,2.05E+07
4279,9.34E+06
4280,1.50E+07
4281,1.32E+07
4282,3.41E+07
4283,2.30E+07
4284,2.07E+07
4285,2.91E+07
4286,1.26E+07
4287,1.88E+07
4288,1.45E+07
4289,3.20E+07
4290,2.98E+07
4291,2.99E+07
4292,4.41E+06
4293,1.97E+07
4294,2.45E+07
4295,2.43E+07
4296,2.21E+07
4297,1.35E+07
4298,1.12E+07
4299,1.40E+07
4300,2.62E+07
4301,2.95E+07
4302,7.01E+06
4303,2.08E+07
4304,2.24E+07
4305,3.00E+07
4306,1.17E+07
4307,1.68E+07
4308,3.06E+06
4309,9.95E+05
4310,4.67E+06
4311,4.51E+06
4312,3.59E+06
4313,2.43E+06
4314,2.89E+06
4315,8.48E+05
4316,4.50E+06
4317,4.30E+06
4318,3.41E+06
4319,2.14E+06
4320,2.27E+06
4321,1.36E+06
4322,1.20E+06
4323,3.49E+05
4324,1.67E+06
4325,2.34E+06
4326,1.58E+06
4327,3.42E+05
4328,1.07E+06
4329,9.25E+05
4330,1.61E+06
4331,7.76E+05
4332,3.89E+05
4333,1.42E+06
4334,1.38E+06
4335,6.78E+05
4336,6.37E+05
4337,1.68E+06
4338,4.58E+05
4339,1.11E+05
4340,1.78E+06
4341,1.79E+06
4342,1.04E+06
4343,9.94E+05
4344,9.75E+05
4345,1.41E+06
4346,4.07E+05
4347,4.49E+05
4348,1.46E+06
4349,1.51E+06
4350,7.26E+05
4351,7.29E+05
4352,1.20E+06
4353,8.20E+05
4354,1.69E+05
4355,1.56E+06
4356,1.69E+06
4357,2.25E+06
4358,9.32E+05
4359,9.04E+05
4360,2.56E+06
4361,2.04E+06
4362,4.47E+06
4363,9.08E+05
4364,4.30E+06
4365,3.43E+06
4366,3.03E+06
4367,1.98E+06
4368,2.82E+06
4369,2.16E+06
4370,4.42E+06
4371,4.38E+06
4372,3.36E+06
4373,2.16E+06
4374,2.01E+06
4375,1.12E+06
4376,1.31E+06
4377,1.64E+06
4378,6.66E+05
4379,1.54E+06
4380,1.40E+06
4381,1.35E+06
4382,5.74E+05
4383,6.26E+05
4384,1.51E+06
4385,1.69E+06
4386,1.69E+06
4387,8.73E+05
4388,9.19E+05
4389,9.30E+05
4390,1.28E+06
4391,1.32E+06
4392,1.36E+06
4393,6.00E+05
4394,6.20E+05
4395,1.47E+06
4396,1.59E+06
4397,2.16E+06
4398,9.39E+05
4399,8.57E+05
4400,5.33E+07
4401,1.15E+07
4402,5.84E+07
4403,2.28E+07
4404,5.38E+07
4405,5.85E+07
4406,3.26E+07
4407,3.65E+07
4408,5.30E+07
4409,7.79E+06
4410,5.70E+07
4411,3.32E+07
4412,5.46E+07
4413,5.02E+07
4414,5.85E+07
4415,2.95E+07
4416,3.29E+07
4417,3.69E+07
4418,1.95E+07
4419,3.39E+06
4420,1.87E+07
4421,4.66E+07
4422,4.08E+07
4423,2.37E+07
4424,2.49E+07
4425,1.75E+07
4426,6.58E+06
4427,2.11E+07
4428,2.76E+07
4429,1.30E+07
4430,1.27E+07
4431,1.37E+07
4432,1.69E+07
4433,1.16E+07
4434,2.39E+06
4435,1.06E+07
4436,1.17E+07
4437,6.79E+06
4438,7.41E+06
4439,3.58E+07
4440,1.25E+07
4441,6.14E+06
4442,1.65E+07
4443,1.86E+07
4444,2.73E+07
4445,2.29E+07
4446,1.44E+07
4447,1.38E+07
4448,1.75E+07
4449,2.59E+06
4450,4.41E+07
4451,4.04E+07
4452,2.31E+07
4453,2.42E+07
4454,5.56E+07
4455,6.31E+07
4456,5.32E+07
4457,5.89E+07
4458,3.46E+07
4459,3.09E+07
4460,5.36E+07
4461,6.24E+07
4462,3.79E+07
4463,5.59E+07
4464,5.20E+07
4465,6.01E+07
4466,3.48E+07
4467,3.11E+07
4468,3.54E+07
4469,4.46E+07
4470,4.03E+07
4471,2.64E+07
4472,2.55E+07
4473,1.46E+07
4474,1.87E+07
4475,2.55E+07
4476,1.28E+07
4477,1.29E+07
4478,1.51E+07
4479,9.28E+06
4480,9.72E+06
4481,4.96E+06
4482,4.27E+06
4483,3.34E+07
4484,1.75E+07
4485,2.60E+07
4486,2.09E+07
4487,1.15E+07
4488,1.23E+07
4489,5.81E+06
4490,4.25E+07
4491,3.93E+07
4492,2.49E+07
4493,2.35E+07
4494,27757
4495,10696
4496,29963
4497,13394
4498,22570
4499,20996
4500,19841
4501,16380
4502,9.34E+06
4503,6.06E+06
4504,9.31E+06
4505,1.18E+07
4506,1.19E+07
4507,9.95E+06
4508,1.04E+07
4509,1.08E+07
4510,1.00E+07
4511,9.45E+06
4512,1.55E+05
4513,25935
4514,44393
4515,1.59E+05
4516,40395
4517,1.09E+05
4518,72573
4519,33474
4520,6.75E+05
4521,2.17E+05
4522,6.03E+05
4523,4.03E+05
4524,2.24E+05
4525,1.82E+05
4526,3.00E+05
4527,2.08E+06
4528,8.44E+05
4529,1.54E+06
4530,1.25E+06
4531,8.26E+05
4532,9.84E+05
4533,6.93E+05
4534,5.47E+06
4535,2.13E+06
4536,3.14E+06
4537,3.97E+06
4538,3.03E+06
4539,2.25E+06
4540,2.38E+06
4541,1.89E+06
4542,4.07E+06
4543,4.33E+06
4544,5.21E+06
4545,8.35E+06
4546,6.20E+06
4547,6.06E+06
4548,8.28E+06
4549,5.21E+06
4550,40285
4551,27324
4552,45738
4553,16659
4554,21505
4555,28365
4556,19116
4557,18794
4558,2.19E+06
4559,1.28E+06
4560,2.33E+06
4561,2.55E+06
4562,4.06E+06
4563,3.54E+06
4564,2.23E+06
4565,2.44E+06
4566,2.18E+06
4567,1.85E+05
4568,77606
4569,53144
4570,81934
4571,44145
4572,7.04E+05
4573,2.10E+05
4574,4.01E+05
4575,2.63E+05
4576,2.05E+05
4577,3.23E+05
4578,1.84E+06
4579,8.51E+05
4580,9.61E+05
4581,1.03E+06
4582,7.51E+05
4583,3.07E+06
4584,3.01E+06
4585,2.02E+06
4586,2.67E+06
4587,1.77E+06
4588,2.24E+06
4589,1.86E+06
4590,1.66E+06
4591,3.49E+06
4592,3.93E+06
4593,2.89E+06
4594,4.25E+06
4595,4.00E+06
4596,3.48E+06
4597,4.35E+06
4598,1.92E+06
4599,6.13E+06
4600,3.32E+06
4601,3.84E+06
4602,5.33E+06
4603,3.20E+06
4604,4.69E+06
4605,0.51528
4606,0.19565
4607,0.51841
4608,0.32997
4609,0.3176
4610,0.36918
4611,48.933
4612,22.868
4613,22.657
4614,49.68
4615,22.157
4616,62.98
4617,54.898
4618,39.595
4619,37.865
4620,2.0939
4621,0.37062
4622,0.64125
4623,2.2194
4624,0.70961
4625,0.53585
4626,1.4199
4627,0.55714
4628,0.47177
4629,0.93398
4630,0.547
4631,7.1525
4632,2.688
4633,3.9768
4634,2.815
4635,3.7339
4636,19.219
4637,5.7625
4638,8.7576
4639,7.7566
4640,12.807
4641,9.7093
4642,7.3501
4643,36.28
4644,14.684
4645,18.135
4646,16.406
4647,21.258
4648,27.693
4649,24.45
4650,17.396
4651,20.867
4652,59.82
4653,35.837
4654,45.18
4655,31.369
4656,36.534
4657,0.50511
4658,0.37327
4659,0.5056
4660,0.15708
4661,0.24387
4662,0.24758
4663,0.28043
4664,17.207
4665,16.82
4666,30.929
4667,17.825
4668,21.273
4669,13.254
4670,11.994
4671,2.4917
4672,0.72619
4673,1.3878
4674,0.59527
4675,0.95334
4676,8.3291
4677,2.2609
4678,4.3202
4679,3.2177
4680,2.6424
4681,4.0494
4682,16.172
4683,9.111
4684,11.944
4685,10.767
4686,8.6513
