NodeNumber,Total Deformation (m)
9600,2.5813e-005
9601,2.5152e-005
9602,1.5838e-005
9603,1.2049e-005
9604,1.3989e-005
9605,1.6588e-005
9606,1.4068e-005
9607,1.3638e-005
9608,1.9387e-005
9609,1.57e-005
9610,1.7324e-005
9611,1.922e-005
9612,1.8409e-005
9613,1.8882e-005
9614,2.061e-005
9615,2.0864e-005
9616,2.2362e-005
9617,2.0116e-005
9618,2.2323e-005
9619,2.181e-005
9620,8.2451e-006
9621,9.5631e-006
9622,1.1824e-005
9623,1.007e-005
9624,1.1134e-005
9625,1.1692e-005
9626,5.5192e-006
9627,5.8092e-006
9628,7.6291e-006
9629,6.4027e-006
9630,8.1215e-006
9631,9.051e-006
9632,6.4121e-006
9633,8.108e-006
9634,3.581e-006
9635,4.7109e-006
9636,3.8117e-006
9637,5.2871e-006
9638,5.3538e-006
9639,4.2525e-006
9640,4.6913e-006
9641,3.4806e-006
9642,2.9283e-006
9643,1.9113e-006
9644,2.0808e-006
9645,3.1841e-006
9646,6.5611e-006
9647,5.7827e-006
9648,5.9385e-006
9649,5.5206e-006
9650,5.1424e-006
9651,4.3487e-006
9652,1.1093e-005
9653,7.9107e-006
9654,1.028e-005
9655,7.9438e-006
9656,7.3348e-006
9657,1.0289e-005
9658,9.8235e-006
9659,9.2674e-006
9660,1.2761e-005
9661,1.5155e-005
9662,1.4325e-005
9663,1.6417e-005
9664,1.681e-005
9665,1.5574e-005
9666,1.2773e-005
9667,1.3425e-005
9668,1.2172e-005
9669,9.3389e-006
9670,8.0288e-006
9671,7.1652e-006
9672,6.6167e-006
9673,6.341e-006
9674,8.9193e-006
9675,1.4289e-005
9676,1.4536e-005
9677,1.0347e-005
9678,1.338e-005
9679,1.1378e-005
9680,1.3681e-005
9681,1.1351e-005
9682,1.2671e-005
9683,1.8731e-005
9684,1.6851e-005
9685,1.5794e-005
9686,1.8293e-005
9687,1.582e-005
9688,1.8394e-005
9689,2.2922e-005
9690,2.6613e-005
9691,2.5287e-005
9692,2.891e-005
9693,2.4874e-005
9694,2.3394e-005
9695,2.3829e-005
9696,2.6767e-005
9697,2.7102e-005
9698,2.7375e-005
9699,2.2043e-005
9700,2.069e-005
9701,1.8764e-005
9702,2.039e-005
9703,2.2031e-005
9704,2.1997e-005
9705,2.0249e-005
9706,2.001e-005
9707,2.2795e-005
9708,2.283e-005
9709,2.1964e-005
9710,2.3401e-005
9711,2.3529e-005
9712,2.3211e-005
9713,2.4249e-005
9714,2.5598e-005
9715,2.6924e-005
9716,2.5468e-005
9717,2.3337e-005
9718,2.7072e-005
9719,2.5135e-005
9720,2.7435e-005
9721,3.1511e-005
9722,4.353e-005
9723,3.6069e-005
9724,3.0695e-005
9725,3.2711e-005
9726,4.2272e-005
9727,4.233e-005
9728,3.9587e-005
9729,3.2999e-005
9730,2.8118e-005
9731,3.5398e-005
9732,2.9822e-005
9733,7.4071e-005
9734,6.4901e-005
9735,4.44e-005
9736,6.234e-005
9737,6.8101e-005
9738,4.7045e-005
9739,5.2337e-005
9740,4.9524e-005
9741,5.4436e-005
9742,2.4819e-005
9743,2.6106e-005
9744,3.141e-005
9745,3.7066e-005
9746,2.8711e-005
9747,3.5933e-005
9748,2.9417e-005
9749,2.3256e-005
9750,2.2077e-005
9751,2.5806e-005
9752,2.3845e-005
9753,2.5989e-005
9754,2.4375e-005
9755,2.1775e-005
9756,2.812e-005
9757,2.7106e-005
9758,2.244e-005
9759,2.6536e-005
9760,2.5019e-005
9761,2.8911e-005
9762,2.6788e-005
9763,2.0397e-005
9764,1.9084e-005
9765,2.4164e-005
9766,2.2471e-005
9767,2.2626e-005
9768,2.0629e-005
9769,3.3112e-005
9770,3.0037e-005
9771,4.2224e-005
9772,3.4122e-005
9773,3.7924e-005
9774,2.482e-005
9775,4.0681e-005
9776,3.2168e-005
9777,3.5346e-005
9778,3.0103e-005
9779,1.8278e-005
9780,2.2957e-005
9781,2.0481e-005
9782,2.473e-005
9783,2.03e-005
9784,1.7804e-005
9785,1.6313e-005
9786,1.8611e-005
9787,1.8529e-005
9788,8.6058e-005
9789,1.0652e-004
9790,9.0562e-005
9791,1.0793e-004
9792,1.1994e-005
9793,1.07e-005
9794,1.0597e-005
9795,1.1792e-005
9796,1.0154e-005
9797,1.18e-005
9798,1.0532e-005
9799,1.0565e-005
9800,1.269e-005
9801,1.3768e-005
9802,1.3901e-005
9803,1.1276e-005
9804,1.3725e-005
9805,1.1318e-005
9806,1.2121e-005
9807,9.2131e-006
9808,9.9177e-006
9809,9.9252e-006
9810,8.6993e-006
9811,1.0471e-005
9812,1.2417e-005
9813,1.4553e-005
9814,1.3399e-005
9815,1.0825e-005
9816,1.1498e-005
9817,1.0036e-005
9818,9.6405e-006
9819,7.7702e-006
9820,6.5564e-006
9821,8.7211e-006
9822,6.6513e-006
9823,6.3785e-006
9824,7.5663e-006
9825,8.0015e-006
9826,6.8854e-006
9827,1.3569e-005
9828,1.3707e-005
9829,9.6085e-006
9830,1.1712e-005
9831,9.4308e-006
9832,1.0824e-005
9833,9.2723e-006
9834,1.0776e-005
9835,1.5613e-005
9836,1.2357e-005
9837,1.5392e-005
9838,1.2345e-005
9839,1.3741e-005
9840,1.565e-005
9841,1.4958e-005
9842,1.5523e-005
9843,1.2418e-005
9844,9.6952e-006
9845,8.6332e-006
9846,6.539e-006
9847,8.0332e-006
9848,7.0328e-006
9849,7.9001e-006
9850,6.5695e-006
9851,1.3463e-005
9852,1.0631e-005
9853,1.3587e-005
9854,9.598e-006
9855,8.6191e-006
9856,1.0562e-005
9857,1.1095e-005
9858,2.6205e-005
9859,2.6361e-005
9860,2.3437e-005
9861,2.2672e-005
9862,2.4833e-005
9863,2.1805e-005
9864,2.1752e-005
9865,2.5443e-005
9866,2.2327e-005
9867,2.2093e-005
9868,2.5927e-005
9869,2.4507e-005
9870,2.0524e-005
9871,2.4619e-005
9872,2.1564e-005
9873,2.3605e-005
9874,2.2863e-005
9875,2.6341e-005
9876,2.1546e-005
9877,2.5051e-005
9878,2.1965e-005
9879,2.5465e-005
9880,1.8856e-005
9881,1.8739e-005
9882,1.8789e-005
9883,1.9153e-005
9884,1.5753e-005
9885,1.9054e-005
9886,1.5731e-005
9887,1.7898e-005
9888,1.3429e-005
9889,1.5026e-005
9890,1.852e-005
9891,1.3264e-005
9892,1.5182e-005
9893,1.4825e-005
9894,2.2583e-005
9895,1.7706e-005
9896,1.8263e-005
9897,1.4485e-005
9898,1.5085e-005
9899,2.2286e-005
9900,2.5852e-005
9901,2.1411e-005
9902,2.4988e-005
9903,2.1118e-005
9904,2.7041e-005
9905,2.6142e-005
9906,2.1927e-005
9907,2.2181e-005
9908,1.7239e-005
9909,1.3562e-005
9910,1.7192e-005
9911,1.8261e-005
9912,1.314e-005
9913,1.4638e-005
9914,2.2019e-005
9915,2.5541e-005
9916,2.4445e-005
9917,2.0472e-005
9918,2.4196e-005
9919,2.2129e-005
9920,1.7484e-005
9921,1.3958e-005
9922,1.8174e-005
9923,1.7655e-005
9924,1.4292e-005
9925,2.1745e-005
9926,2.5357e-005
9927,2.5387e-005
9928,2.1065e-005
9929,2.1451e-005
9930,2.5944e-005
9931,2.1074e-005
9932,1.7302e-005
9933,1.3812e-005
9934,1.7592e-005
9935,1.6392e-005
9936,1.3607e-005
9937,1.8565e-005
9938,2.1149e-005
9939,2.3928e-005
9940,2.7114e-005
9941,2.4871e-005
9942,1.9696e-005
9943,2.3145e-005
9944,2.095e-005
9945,1.8928e-005
9946,2.0419e-005
9947,1.696e-005
9948,1.5664e-005
9949,1.6349e-005
9950,1.3425e-005
9951,2.0502e-005
9952,2.3813e-005
9953,2.6703e-005
9954,2.6627e-005
9955,1.8306e-005
9956,1.9089e-005
9957,2.2651e-005
9958,2.0991e-005
9959,1.7123e-005
9960,1.5628e-005
9961,1.3593e-005
9962,1.337e-005
9963,1.6092e-005
9964,2.097e-005
9965,2.5451e-005
9966,2.715e-005
9967,2.4432e-005
9968,1.8828e-005
9969,1.9874e-005
9970,2.3061e-005
9971,1.8891e-005
9972,2.1286e-005
9973,2.1912e-005
9974,1.7583e-005
9975,1.3727e-005
9976,1.3887e-005
9977,1.7091e-005
9978,1.6208e-005
9979,2.6328e-005
9980,2.2332e-005
9981,2.5059e-005
9982,2.0623e-005
9983,2.5125e-005
9984,2.1854e-005
9985,2.9331e-005
9986,2.6304e-005
9987,2.5065e-005
9988,2.6861e-005
9989,2.5093e-005
9990,2.1803e-005
9991,1.7083e-005
9992,1.7287e-005
9993,1.3494e-005
9994,1.7052e-005
9995,1.4072e-005
9996,1.4157e-005
9997,2.1647e-005
9998,2.4847e-005
9999,2.041e-005
10000,2.4535e-005
10001,2.0336e-005
10002,2.3965e-005
10003,2.1105e-005
10004,1.672e-005
10005,1.7151e-005
10006,1.374e-005
10007,1.4011e-005
10008,2.0691e-005
10009,2.4054e-005
10010,1.9999e-005
10011,2.4144e-005
10012,1.944e-005
10013,2.0603e-005
10014,1.614e-005
10015,1.69e-005
10016,1.6312e-005
10017,1.3585e-005
10018,1.316e-005
10019,2.0343e-005
10020,2.2841e-005
10021,2.206e-005
10022,2.3818e-005
10023,1.9205e-005
10024,1.8941e-005
10025,1.563e-005
10026,1.6047e-005
10027,1.2993e-005
10028,1.574e-005
10029,1.2906e-005
10030,1.8782e-005
10031,2.1999e-005
10032,2.1085e-005
10033,1.8216e-005
10034,1.7803e-005
10035,1.9444e-005
10036,1.5436e-005
10037,1.2575e-005
10038,1.2747e-005
10039,1.5449e-005
10040,1.9339e-005
10041,2.2351e-005
10042,2.1488e-005
10043,2.1268e-005
10044,1.8168e-005
10045,1.8261e-005
10046,1.8737e-005
10047,1.5807e-005
10048,1.2636e-005
10049,1.5486e-005
10050,1.5567e-005
10051,1.3193e-005
10052,1.8893e-005
10053,2.1978e-005
10054,2.1309e-005
10055,2.158e-005
10056,1.8128e-005
10057,1.6098e-005
10058,1.7853e-005
10059,2.6817e-005
10060,2.6817e-005
10061,2.3778e-005
10062,2.286e-005
10063,2.1974e-005
10064,2.1361e-005
10065,2.5849e-005
10066,2.3178e-005
10067,2.2375e-005
10068,2.1752e-005
10069,2.0808e-005
10070,2.5725e-005
10071,2.5382e-005
10072,1.8716e-005
10073,2.2696e-005
10074,2.2051e-005
10075,2.6492e-005
10076,1.9957e-005
10077,2.9807e-005
10078,2.1258e-005
10079,2.6435e-005
10080,2.5438e-005
10081,2.1378e-005
10082,1.8902e-005
10083,1.9256e-005
10084,1.9038e-005
10085,1.5207e-005
10086,1.6017e-005
10087,1.5987e-005
10088,1.7875e-005
10089,1.8636e-005
10090,1.4787e-005
10091,1.4218e-005
10092,1.7732e-005
10093,1.5003e-005
10094,1.3879e-005
10095,1.7343e-005
10096,1.5308e-005
10097,1.4975e-005
10098,2.195e-005
10099,1.7503e-005
10100,1.6549e-005
10101,1.3943e-005
10102,1.7594e-005
10103,1.4305e-005
10104,2.1734e-005
10105,2.6106e-005
10106,1.9758e-005
10107,2.6319e-005
10108,2.1178e-005
10109,2.1887e-005
10110,2.0905e-005
10111,1.6743e-005
10112,1.6403e-005
10113,1.3018e-005
10114,1.5994e-005
10115,1.4188e-005
10116,1.882e-005
10117,2.052e-005
10118,2.2067e-005
10119,2.5738e-005
10120,2.0386e-005
10121,1.9095e-005
10122,2.3819e-005
10123,2.1507e-005
10124,1.7502e-005
10125,1.2559e-005
10126,1.3612e-005
10127,1.5474e-005
10128,2.277e-005
10129,1.822e-005
10130,1.7979e-005
10131,1.4734e-005
10132,1.658e-005
10133,2.6244e-005
10134,2.6173e-005
10135,2.201e-005
10136,2.1677e-005
10137,2.0764e-005
10138,1.9855e-005
10139,2.4417e-005
10140,2.1593e-005
10141,2.2282e-005
10142,2.0863e-005
10143,2.4536e-005
10144,2.4255e-005
10145,2.1453e-005
10146,2.1451e-005
10147,2.4643e-005
10148,2.0226e-005
10149,2.4202e-005
10150,2.133e-005
10151,1.7734e-005
10152,1.7585e-005
10153,1.4388e-005
10154,1.6638e-005
10155,1.3364e-005
10156,1.7102e-005
10157,1.7068e-005
10158,1.6437e-005
10159,1.3256e-005
10160,1.3591e-005
10161,1.8518e-005
10162,1.2894e-005
10163,2.076e-005
10164,1.7188e-005
10165,1.7008e-005
10166,1.3364e-005
10167,1.454e-005
10168,2.0446e-005
10169,2.4164e-005
10170,1.9943e-005
10171,1.9081e-005
10172,2.3436e-005
10173,2.4006e-005
10174,1.7493e-005
10175,1.9017e-005
10176,2.0216e-005
10177,1.5888e-005
10178,1.2731e-005
10179,1.2337e-005
10180,1.5731e-005
10181,1.4309e-005
10182,1.9747e-005
10183,2.1806e-005
10184,2.4421e-005
10185,1.8642e-005
10186,2.2021e-005
10187,2.3188e-005
10188,1.7746e-005
10189,1.5773e-005
10190,1.233e-005
10191,1.5197e-005
10192,1.4252e-005
10193,1.7715e-005
10194,2.2218e-005
10195,1.7471e-005
10196,1.693e-005
10197,2.0499e-005
10198,1.6063e-005
10199,2.3028e-005
10200,2.223e-005
10201,2.0263e-005
10202,1.9378e-005
10203,1.7895e-005
10204,2.1146e-005
10205,2.0329e-005
10206,1.9824e-005
10207,2.3949e-005
10208,1.9231e-005
10209,1.8292e-005
10210,1.8283e-005
10211,2.2923e-005
10212,2.1357e-005
10213,1.7285e-005
10214,1.873e-005
10215,1.8338e-005
10216,2.0827e-005
10217,1.7304e-005
10218,1.738e-005
10219,2.0712e-005
10220,2.039e-005
10221,1.623e-005
10222,1.6902e-005
10223,1.5836e-005
10224,1.5398e-005
10225,1.4321e-005
10226,1.2654e-005
10227,1.4564e-005
10228,1.5013e-005
10229,1.2166e-005
10230,1.0329e-005
10231,1.505e-005
10232,1.3437e-005
10233,1.2085e-005
10234,2.0329e-005
10235,1.5929e-005
10236,1.4571e-005
10237,1.3381e-005
10238,1.4258e-005
10239,1.1586e-005
10240,1.9424e-005
10241,2.2246e-005
10242,2.3617e-005
10243,1.7713e-005
10244,1.3486e-005
10245,1.4483e-005
10246,1.1715e-005
10247,1.1367e-005
10248,1.7108e-005
10249,1.9646e-005
10250,1.6782e-005
10251,1.6247e-005
10252,1.8805e-005
10253,1.989e-005
10254,1.6407e-005
10255,1.2558e-005
10256,1.4038e-005
10257,1.0779e-005
10258,1.3321e-005
10259,1.0959e-005
10260,9.3062e-006
10261,1.5729e-005
10262,1.7395e-005
10263,1.8944e-005
10264,1.5568e-005
10265,1.5044e-005
10266,1.8138e-005
10267,1.4063e-005
10268,1.2151e-005
10269,1.0374e-005
10270,9.9037e-006
10271,1.2825e-005
10272,1.2316e-005
10273,1.7355e-005
10274,1.4213e-005
10275,1.3677e-005
10276,1.7866e-005
10277,1.6263e-005
10278,1.4146e-005
10279,1.4923e-005
10280,1.4479e-005
10281,1.7563e-005
10282,1.3379e-005
10283,1.3958e-005
10284,1.7477e-005
10285,1.3744e-005
10286,1.5924e-005
10287,1.505e-005
10288,1.8331e-005
10289,1.5115e-005
10290,1.8044e-005
10291,1.3341e-005
10292,1.2295e-005
10293,1.4979e-005
10294,1.3125e-005
10295,1.6719e-005
10296,1.1945e-005
10297,1.1714e-005
10298,1.0083e-005
10299,8.657e-006
10300,1.0783e-005
10301,1.1424e-005
10302,8.2157e-006
10303,1.2521e-005
10304,9.9611e-006
10305,1.1433e-005
10306,1.2307e-005
10307,8.717e-006
10308,1.0442e-005
10309,8.0624e-006
10310,7.6788e-006
10311,1.0709e-005
10312,9.605e-006
10313,1.931e-005
10314,1.867e-005
10315,1.7573e-005
10316,1.6764e-005
10317,1.5537e-005
10318,1.6265e-005
10319,1.8644e-005
10320,1.7601e-005
10321,1.7196e-005
10322,1.9829e-005
10323,1.6119e-005
10324,1.6467e-005
10325,1.9065e-005
10326,1.8917e-005
10327,1.5218e-005
10328,1.6506e-005
10329,1.5975e-005
10330,1.7902e-005
10331,1.5209e-005
10332,1.4985e-005
10333,1.7365e-005
10334,1.8301e-005
10335,1.4688e-005
10336,1.5151e-005
10337,1.1603e-005
10338,1.4929e-005
10339,1.252e-005
10340,1.3314e-005
10341,1.3657e-005
10342,1.3548e-005
10343,1.4425e-005
10344,1.1642e-005
10345,1.2106e-005
10346,1.754e-005
10347,1.4305e-005
10348,1.1203e-005
10349,1.4104e-005
10350,1.215e-005
10351,1.307e-005
10352,1.2148e-005
10353,1.7266e-005
10354,2.0216e-005
10355,1.9286e-005
10356,1.6206e-005
10357,1.9273e-005
10358,1.6288e-005
10359,1.7358e-005
10360,1.4334e-005
10361,1.1753e-005
10362,1.4026e-005
10363,1.39e-005
10364,1.2099e-005
10365,1.7636e-005
10366,2.0245e-005
10367,1.9407e-005
10368,1.6762e-005
10369,1.975e-005
10370,1.6347e-005
10371,1.7612e-005
10372,1.3921e-005
10373,1.1808e-005
10374,1.4504e-005
10375,1.2065e-005
10376,1.3956e-005
10377,1.7132e-005
10378,1.7593e-005
10379,2.1409e-005
10380,1.672e-005
10381,1.9766e-005
10382,1.9948e-005
10383,1.6693e-005
10384,1.4283e-005
10385,1.4294e-005
10386,1.1735e-005
10387,1.1444e-005
10388,1.4045e-005
10389,1.4999e-005
10390,1.8545e-005
10391,1.8236e-005
10392,1.1905e-005
10393,1.2755e-005
10394,1.4728e-005
10395,1.4935e-005
10396,1.5612e-005
10397,1.3063e-005
10398,1.3203e-005
10399,1.2838e-005
10400,1.0754e-005
10401,1.1384e-005
10402,1.5361e-005
10403,1.6897e-005
10404,1.6845e-005
10405,1.4681e-005
10406,1.7064e-005
10407,1.506e-005
10408,1.483e-005
10409,1.2486e-005
10410,1.2643e-005
10411,1.056e-005
10412,1.3173e-005
10413,1.1461e-005
10414,1.433e-005
10415,1.5143e-005
10416,1.6197e-005
10417,1.6323e-005
10418,1.4561e-005
10419,1.3848e-005
10420,1.5255e-005
10421,1.3194e-005
10422,1.1959e-005
10423,1.0046e-005
10424,1.0606e-005
10425,1.2892e-005
10426,1.2151e-005
10427,1.1178e-005
10428,1.0548e-005
10429,1.4843e-005
10430,1.2963e-005
10431,1.2748e-005
10432,1.2815e-005
10433,1.4342e-005
10434,1.9307e-005
10435,1.1946e-005
10436,1.3093e-005
10437,1.2906e-005
10438,1.5163e-005
10439,1.4862e-005
10440,1.192e-005
10441,2.1367e-005
10442,2.069e-005
10443,1.8039e-005
10444,1.7677e-005
10445,1.1628e-005
10446,1.3596e-005
10447,1.3747e-005
10448,1.1778e-005
10449,1.1831e-005
10450,1.0279e-005
10451,1.0495e-005
10452,1.1456e-005
10453,1.2444e-005
10454,9.29e-006
10455,1.0622e-005
10456,1.3493e-005
10457,1.3213e-005
10458,1.1316e-005
10459,1.1124e-005
10460,1.0185e-005
10461,1.1356e-005
10462,9.0596e-006
10463,1.0249e-005
10464,1.5645e-005
10465,1.4795e-005
10466,1.5549e-005
10467,1.2922e-005
10468,1.3833e-005
10469,1.3839e-005
10470,1.35e-005
10471,1.3988e-005
10472,1.4948e-005
10473,1.2885e-005
10474,1.4175e-005
10475,1.2345e-005
10476,1.5195e-005
10477,1.4619e-005
10478,1.2713e-005
10479,1.3166e-005
10480,1.3223e-005
10481,1.2583e-005
10482,1.0884e-005
10483,1.0928e-005
10484,1.0876e-005
10485,9.4632e-006
10486,1.0069e-005
10487,9.812e-006
10488,1.2335e-005
10489,1.3541e-005
10490,1.2114e-005
10491,1.4299e-005
10492,1.199e-005
10493,1.2901e-005
10494,1.2681e-005
10495,1.2047e-005
10496,1.0809e-005
10497,1.0677e-005
10498,9.3203e-006
10499,9.5533e-006
10500,1.2112e-005
10501,1.2877e-005
10502,1.4004e-005
10503,1.3306e-005
10504,1.178e-005
10505,1.2472e-005
10506,1.176e-005
10507,1.179e-005
10508,1.039e-005
10509,1.0258e-005
10510,1.073e-005
10511,9.6418e-006
10512,1.0755e-005
10513,1.123e-005
10514,1.1064e-005
10515,1.3016e-005
10516,1.2305e-005
10517,1.1527e-005
10518,9.8568e-006
10519,8.5594e-006
10520,9.4332e-006
10521,9.2518e-006
10522,8.6775e-006
10523,1.1914e-005
10524,1.0488e-005
10525,1.2038e-005
10526,1.1614e-005
10527,1.0375e-005
10528,1.0027e-005
10529,1.1233e-005
10530,1.032e-005
10531,9.403e-006
10532,1.2522e-005
10533,1.223e-005
10534,8.7207e-006
10535,1.0353e-005
10536,9.7913e-006
10537,7.8626e-006
10538,8.9644e-006
10539,1.0377e-005
10540,8.0755e-006
10541,1.4077e-005
10542,1.1575e-005
10543,1.405e-005
10544,1.3782e-005
10545,1.1901e-005
10546,1.2098e-005
10547,1.3912e-005
10548,1.3877e-005
10549,1.2018e-005
10550,1.1672e-005
10551,8.7606e-006
10552,7.8236e-006
10553,5.8072e-006
10554,6.664e-006
10555,6.6729e-006
10556,7.747e-006
10557,7.0005e-006
10558,1.2061e-005
10559,9.2956e-006
10560,9.2855e-006
10561,1.06e-005
10562,7.7383e-006
10563,8.8842e-006
10564,1.0238e-005
10565,2.5548e-005
10566,2.5744e-005
10567,2.2743e-005
10568,2.1867e-005
10569,2.11e-005
10570,2.4945e-005
10571,2.0467e-005
10572,2.3586e-005
10573,1.9041e-005
10574,2.2366e-005
10575,2.1438e-005
10576,2.4648e-005
10577,2.4438e-005
10578,2.0972e-005
10579,1.9599e-005
10580,1.8935e-005
10581,2.3347e-005
10582,1.8971e-005
10583,2.9176e-005
10584,2.1908e-005
10585,2.1438e-005
10586,2.6103e-005
10587,2.4914e-005
10588,2.0322e-005
10589,1.9849e-005
10590,2.2442e-005
10591,1.8731e-005
10592,1.8708e-005
10593,1.8716e-005
10594,1.3516e-005
10595,1.3834e-005
10596,1.6317e-005
10597,1.6299e-005
10598,1.7241e-005
10599,1.3719e-005
10600,1.7104e-005
10601,1.3353e-005
10602,1.5707e-005
10603,2.1232e-005
10604,1.6811e-005
10605,1.6283e-005
10606,1.2755e-005
10607,1.2403e-005
10608,1.5667e-005
10609,1.3222e-005
10610,2.0598e-005
10611,2.3573e-005
10612,2.4208e-005
10613,1.907e-005
10614,2.0019e-005
10615,1.603e-005
10616,1.5688e-005
10617,1.2043e-005
10618,1.5272e-005
10619,1.2171e-005
10620,1.22e-005
10621,1.2872e-005
10622,1.9765e-005
10623,2.2872e-005
10624,2.367e-005
10625,1.8641e-005
10626,2.2789e-005
10627,1.8247e-005
10628,1.8151e-005
10629,1.8926e-005
10630,1.9509e-005
10631,1.5308e-005
10632,1.5344e-005
10633,1.5127e-005
10634,1.2057e-005
10635,1.2957e-005
10636,1.9125e-005
10637,2.094e-005
10638,2.3557e-005
10639,2.2688e-005
10640,1.9961e-005
10641,1.7945e-005
10642,2.0634e-005
10643,1.679e-005
10644,1.4673e-005
10645,1.1357e-005
10646,1.3525e-005
10647,1.1084e-005
10648,1.4875e-005
10649,1.2634e-005
10650,2.1286e-005
10651,1.6417e-005
10652,1.6726e-005
10653,1.4968e-005
10654,1.8309e-005
10655,1.6268e-005
10656,2.1407e-005
10657,1.6931e-005
10658,1.3454e-005
10659,1.6877e-005
10660,1.2781e-005
10661,1.6256e-005
10662,2.1423e-005
10663,2.5691e-005
10664,2.5331e-005
10665,1.9425e-005
10666,1.9745e-005
10667,2.2512e-005
10668,2.1646e-005
10669,2.1149e-005
10670,1.6295e-005
10671,1.2706e-005
10672,1.5865e-005
10673,1.6299e-005
10674,2.0576e-005
10675,2.2452e-005
10676,2.5426e-005
10677,2.3951e-005
10678,1.9089e-005
10679,1.9009e-005
10680,2.1308e-005
10681,1.7487e-005
10682,1.3644e-005
10683,1.2269e-005
10684,1.5314e-005
10685,1.1985e-005
10686,2.283e-005
10687,1.9135e-005
10688,1.4809e-005
10689,1.657e-005
10690,1.6809e-005
10691,1.573e-005
10692,2.2292e-005
10693,2.6386e-005
10694,2.4497e-005
10695,2.1468e-005
10696,1.9481e-005
10697,1.8818e-005
10698,2.2848e-005
10699,1.7739e-005
10700,1.4392e-005
10701,1.826e-005
10702,1.4163e-005
10703,1.5442e-005
10704,2.2385e-005
10705,2.6466e-005
10706,2.1077e-005
10707,2.4989e-005
10708,2.1525e-005
10709,2.2395e-005
10710,1.7303e-005
10711,1.7545e-005
10712,1.298e-005
10713,1.8085e-005
10714,1.3996e-005
10715,1.4125e-005
10716,2.2261e-005
10717,2.6259e-005
10718,2.0949e-005
10719,2.4922e-005
10720,2.4034e-005
10721,2.6518e-005
10722,2.1705e-005
10723,1.6955e-005
10724,1.745e-005
10725,1.707e-005
10726,1.2896e-005
10727,1.4582e-005
10728,1.4026e-005
10729,2.1513e-005
10730,2.4584e-005
10731,2.4769e-005
10732,2.0708e-005
10733,2.0249e-005
10734,2.3838e-005
10735,2.0423e-005
10736,1.6084e-005
10737,1.6727e-005
10738,1.3487e-005
10739,1.4242e-005
10740,1.5389e-005
10741,1.9896e-005
10742,2.2188e-005
10743,2.6181e-005
10744,2.4111e-005
10745,1.955e-005
10746,2.1686e-005
10747,1.8174e-005
10748,1.8344e-005
10749,1.393e-005
10750,1.3026e-005
10751,1.084e-005
10752,1.5076e-005
10753,2.4883e-005
10754,2.4302e-005
10755,1.9639e-005
10756,1.5941e-005
10757,1.9964e-005
10758,2.0474e-005
10759,1.6846e-005
10760,1.6972e-005
10761,2.8082e-005
10762,2.5883e-005
10763,2.3691e-005
10764,2.6299e-005
10765,2.3385e-005
10766,2.7038e-005
10767,2.2731e-005
10768,2.3207e-005
10769,2.5848e-005
10770,2.7366e-005
10771,2.308e-005
10772,1.7906e-005
10773,1.5e-005
10774,1.8115e-005
10775,1.9037e-005
10776,1.4587e-005
10777,1.6095e-005
10778,1.3075e-005
10779,2.2658e-005
10780,2.6403e-005
10781,2.1582e-005
10782,2.2492e-005
10783,2.5129e-005
10784,2.7143e-005
10785,2.2271e-005
10786,1.7519e-005
10787,1.7858e-005
10788,1.4323e-005
10789,1.492e-005
10790,2.2023e-005
10791,2.5622e-005
10792,2.1209e-005
10793,2.0893e-005
10794,2.4875e-005
10795,2.5234e-005
10796,2.2131e-005
10797,2.1649e-005
10798,1.6568e-005
10799,1.7784e-005
10800,1.3929e-005
10801,1.7367e-005
10802,1.4678e-005
10803,2.0807e-005
10804,2.4459e-005
10805,2.4823e-005
10806,2.0619e-005
10807,1.9652e-005
10808,2.4865e-005
10809,2.1181e-005
10810,1.9911e-005
10811,1.5863e-005
10812,1.3598e-005
10813,1.6957e-005
10814,1.5937e-005
10815,1.3043e-005
10816,1.1288e-005
10817,1.9714e-005
10818,2.1797e-005
10819,2.5484e-005
10820,2.4002e-005
10821,2.0678e-005
10822,1.8721e-005
10823,2.0325e-005
10824,1.8069e-005
10825,1.3328e-005
10826,1.5817e-005
10827,1.272e-005
10828,1.3243e-005
10829,2.4157e-005
10830,2.3464e-005
10831,1.891e-005
10832,1.5054e-005
10833,1.9415e-005
10834,1.9226e-005
10835,1.7408e-005
10836,1.5127e-005
10837,1.465e-005
10838,2.6968e-005
10839,2.5622e-005
10840,2.236e-005
10841,2.5394e-005
10842,2.2554e-005
10843,2.581e-005
10844,2.5128e-005
10845,2.1877e-005
10846,2.1817e-005
10847,2.4944e-005
10848,2.2239e-005
10849,1.7439e-005
10850,1.4054e-005
10851,1.745e-005
10852,1.8789e-005
10853,1.4004e-005
10854,1.4539e-005
10855,2.1878e-005
10856,2.4645e-005
10857,2.0396e-005
10858,2.4927e-005
10859,2.1581e-005
10860,2.4492e-005
10861,2.0687e-005
10862,1.687e-005
10863,1.7049e-005
10864,1.3681e-005
10865,1.2886e-005
10866,1.5232e-005
10867,2.006e-005
10868,2.264e-005
10869,1.963e-005
10870,2.3801e-005
10871,1.8932e-005
10872,1.7871e-005
10873,1.9125e-005
10874,1.5718e-005
10875,1.2641e-005
10876,1.5342e-005
10877,1.4827e-005
10878,1.1667e-005
10879,1.8901e-005
10880,2.1286e-005
10881,2.0927e-005
10882,2.2877e-005
